Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
155, LSEA, Landsea Homes Corporation, Real Estate, Real Estate - Development, USA, 428.07M, 5.81, -, 2.67, 0.72, -, -228.40%, 55.00%, 48.60%, -, 17.70%, -2.70%, -4.00%, -, 10.40, 2.20, 0.58, 0.00, 11.70%, -, -5.70%, -5.16%, 0.00%, -14.52%, -13.28%, -15.16%, 3.60%
157, LTC, LTC Properties Inc., Real Estate, REIT - Healthcare Facilities, USA, 1.54B, 20.84, 8.50, 10.06, 2.03, -, 19.90%, 7.24%, 4.00%, -78.50%, -13.10%, -, -, 3.70%, -, -, 0.87, 0.87, 90.30%, -, -, -7.27%, -5.16%, 1.82%, 6.44%, 0.69%, 1.84%
159, MAA, Mid-America Apartment Communities Inc., Real Estate, REIT - Residential, USA, 18.13B, 64.31, 10.04, 10.76, 3.15, 97.64, -25.90%, 14.90%, 7.00%, 29.40%, 1.70%, 2.30%, 4.40%, 4.00%, -, -, 0.80, 0.80, 58.40%, 24.70%, 15.50%, 3.36%, 18.56%, 28.53%, 38.11%, 26.85%, 1.62%
162, MDJH, MDJM Ltd, Real Estate, Real Estate Services, China, 69.87M, -, -, 11.84, 6.94, -, -43.10%, -, -, 149.90%, 145.80%, 2.60%, 3.00%, 2.20%, 7.00, 7.00, 0.00, 0.00, -, 4.60%, 4.40%, 23.88%, 21.98%, 57.22%, 103.30%, 32.14%, 11.55%
164, MFA, MFA Financial Inc., Real Estate, REIT - Mortgage, USA, 1.92B, 10.14, -, 3.70, 0.78, -, -297.90%, 6.68%, -, 108.00%, -50.30%, -, -, -9.90%, -, -, 1.57, 0.00, 58.60%, -, -, -1.13%, 6.59%, 13.80%, 158.58%, 12.34%, 2.37%
166, MITT, AG Mortgage Investment Trust Inc., Real Estate, REIT - Mortgage, USA, 195.41M, 9.36, -, 4.21, 0.79, 97.70, -586.30%, -45.18%, -, 106.10%, -70.00%, 7.40%, 64.20%, -, -, -, 1.95, 6.45, 35.40%, 81.50%, -, 9.51%, -2.07%, 23.84%, 73.17%, 44.41%, 4.30%
168, MMI, Marcus & Millichap Inc., Real Estate, Real Estate Services, USA, 1.54B, 24.18, 5.84, 2.17, 2.78, 23.69, -44.60%, 13.64%, 6.00%, 13.50%, -3.50%, 6.20%, 8.40%, 6.80%, 4.20, 4.20, 0.00, 0.00, 37.60%, 7.60%, 6.30%, 9.41%, 2.32%, 8.29%, 42.55%, 5.56%, 2.68%
170, MPW, Medical Properties Trust Inc., Real Estate, REIT - Healthcare Facilities, USA, 12.39B, 15.91, -, 9.40, 1.50, -, -6.90%, 6.99%, -, 83.50%, 23.40%, -, -, 4.80%, -, -, 1.23, 1.23, 98.10%, -, -, -3.82%, -1.90%, 7.08%, 17.09%, -2.85%, 1.88%
172, NHI, National Health Investors Inc., Real Estate, REIT - Healthcare Facilities, USA, 2.98B, 17.87, 1.85, 9.02, 1.92, -, 12.80%, 2.90%, 10.00%, -43.00%, -2.60%, 5.10%, 10.50%, 5.50%, -, -, 0.98, 0.98, 96.90%, 49.20%, 48.20%, -10.56%, -4.48%, -0.44%, 18.78%, -4.71%, 2.32%
174, NMRK, Newmark Group Inc., Real Estate, Real Estate Services, USA, 2.47B, 8.42, 2.54, 1.28, 3.43, 16.91, -33.10%, 10.61%, 10.00%, 378.10%, 4.20%, 2.30%, 15.00%, 6.00%, 1.00, 1.00, 0.99, 2.18, 98.80%, 11.40%, 5.00%, 18.78%, 22.86%, 78.92%, 203.53%, 76.95%, 3.60%
176, NREF, NexPoint Real Estate Finance Inc., Real Estate, REIT - Diversified, USA, 105.56M, 8.50, -, 0.89, 0.70, 3.74, 45.90%, 2.79%, -, 203.60%, -, 0.50%, 20.70%, 0.60%, -, -, 37.59, 38.72, 75.10%, 69.50%, 21.80%, -3.70%, 4.32%, 24.26%, 22.66%, 21.25%, 2.27%
178, NSA, National Storage Affiliates Trust, Real Estate, REIT - Industrial, USA, 3.51B, 36.73, 6.95, 7.78, 3.82, 25.34, 467.20%, 2.62%, 11.00%, 153.30%, 18.00%, 1.40%, 6.60%, 5.40%, -, -, 2.23, 2.23, -, 34.70%, 11.00%, 2.58%, 19.93%, 35.19%, 53.62%, 27.95%, 2.59%
180, NTST, NETSTREIT Corp., Real Estate, REIT - Retail, USA, 902.84M, 60.98, 9.45, 22.46, 1.27, 11.63, 107.40%, 81.19%, 29.90%, 150.10%, 116.40%, 0.40%, 0.60%, -0.90%, -, -, 0.35, 0.38, 91.90%, -9.00%, 6.30%, 7.15%, 24.14%, 15.95%, -, 14.52%, 2.60%
161, MAYS, J.W. Mays Inc., Real Estate, Real Estate Services, USA, 54.43M, -, -, 2.82, 1.08, -, -159.80%, -, -, 5.60%, 0.00%, -1.40%, -2.70%, -1.40%, -, -, 0.17, 0.00, 25.40%, -10.40%, -7.50%, -3.88%, 46.30%, -14.06%, -26.36%, 26.53%, 1.26%
163, MDRR, Medalist Diversified REIT Inc., Real Estate, REIT - Diversified, USA, 23.29M, -, -, 2.48, 0.66, -, -112.10%, -, -, -2.70%, 8.00%, -10.80%, -67.10%, -, -, -, 4.89, 4.99, 51.50%, -50.20%, -92.70%, 2.14%, -30.92%, -36.16%, -22.28%, -34.40%, 13.29%
165, MGP, MGM Growth Properties LLC, Real Estate, REIT - Diversified, USA, 17.31B, 26.09, 0.60, 22.27, 1.64, 164.90, -35.90%, -2.34%, 42.80%, 208.60%, -7.30%, 1.80%, 6.90%, 4.60%, -, -, 1.40, 1.40, -, 64.90%, 23.90%, -0.14%, 6.12%, 17.38%, 29.35%, 14.60%, 1.77%
167, MLP, Maui Land & Pineapple Company Inc., Real Estate, Real Estate - Development, USA, 204.03M, -, -, 26.85, 10.35, 1020.16, 67.80%, -, -, 31.60%, 5.00%, -6.40%, -11.60%, -, 2.80, 2.80, 0.00, 0.04, 39.90%, -28.80%, -32.60%, -6.74%, -9.74%, -12.91%, 1.43%, -7.55%, 3.36%
169, MNR, Monmouth Real Estate Investment Corporation, Real Estate, REIT - Industrial, USA, 1.86B, 56.58, -, 10.94, 3.16, 53.94, -520.30%, -18.18%, 7.00%, 252.40%, 11.30%, -, -, 5.60%, -, -, 1.60, 1.60, 84.20%, 49.40%, -, 2.06%, 7.66%, 27.30%, 45.15%, 8.78%, 1.76%
171, NEN, New England Realty Associates Limited Partnership, Real Estate, Real Estate - Diversified, USA, 179.90M, -, -, 2.96, -, 17.81, -78.10%, -, -, -121.50%, -7.90%, -0.10%, 0.60%, 5.80%, -, -, -, -, 59.90%, 23.00%, -0.40%, 8.09%, 22.00%, 26.56%, 5.32%, 22.83%, 0.90%
173, NLY, Annaly Capital Management Inc., Real Estate, REIT - Mortgage, USA, 12.89B, 8.55, -, 2.41, 1.04, 5.55, 54.40%, -0.82%, -3.25%, 147.90%, -, 4.90%, 35.60%, -1.10%, -, -, 0.32, 5.21, 91.20%, 84.20%, 81.80%, 3.00%, 11.15%, 13.60%, 50.49%, 9.70%, 1.56%
175, NNN, National Retail Properties Inc., Real Estate, REIT - Retail, USA, 8.07B, 28.65, 3.98, 12.12, 2.05, -, -21.80%, 12.05%, 10.00%, -15.90%, 2.70%, 2.60%, 5.10%, -, -, -, 0.84, 0.84, 95.70%, 52.60%, 30.30%, -0.52%, 6.43%, 16.43%, 47.66%, 13.27%, 2.07%
177, NRZ, New Residential Investment Corp., Real Estate, REIT - Mortgage, USA, 4.94B, 5.98, -, 1.92, 0.93, -, -362.10%, 24.51%, -5.46%, 116.80%, -6.10%, -, -, -4.50%, -, -, 1.62, 5.77, 80.50%, -, -, -0.75%, 0.57%, 8.96%, 47.56%, 6.44%, 2.40%
179, NTP, Nam Tai Property Inc., Real Estate, Real Estate Services, China, 1.02B, -, 1.92, 7.33, 3.92, -, 216.80%, -, 12.50%, 899.70%, 9778.00%, 7.40%, 18.90%, 3.90%, 0.90, 0.90, 0.00, 0.44, 63.60%, 43.60%, 31.90%, 109.56%, 190.07%, 431.90%, 363.03%, 364.62%, 11.56%
182, NYMT, New York Mortgage Trust Inc., Real Estate, REIT - Mortgage, USA, 1.71B, 8.34, 0.85, 3.49, 0.95, 56.08, -238.60%, 10.61%, 6.59%, 106.50%, 21.90%, 6.70%, 17.70%, -7.20%, -, -, 0.95, 1.24, 84.00%, 71.80%, 63.40%, -1.95%, 6.35%, 19.89%, 117.31%, 22.49%, 2.26%
184, OBAS, Optibase Ltd., Real Estate, Real Estate Services, Israel, 57.17M, -, -, 3.69, 0.94, -, -, -, -, -, -15.00%, -, -, -, -, -, -, -, -, -, -, -1.40%, -8.35%, 4.75%, -1.80%, -7.34%, 2.37%
186, OHI, Omega Healthcare Investors Inc., Real Estate, REIT - Healthcare Facilities, USA, 8.59B, 20.12, 2.44, 9.41, 2.15, 16.94, -55.90%, -3.96%, 15.80%, 73.90%, 8.20%, 2.40%, 5.90%, 1.50%, -, -, 1.37, 1.37, 98.80%, 30.10%, 25.10%, -5.33%, -3.20%, 0.94%, 17.60%, 0.83%, 2.19%
188, OPEN, Opendoor Technologies Inc., Real Estate, Real Estate Services, USA, 9.17B, -, -, 3.55, 3.71, -, -318.80%, 30.20%, -, -4.50%, -78.60%, -, -, -9.50%, 4.90, 3.60, 0.06, 0.31, -, -, -, -24.82%, -48.18%, -23.35%, -, -31.10%, 8.21%
190, ORC, Orchid Island Capital Inc., Real Estate, REIT - Mortgage, USA, 516.42M, 5.34, -, 5.98, 1.00, 15.70, -92.70%, 40.41%, -, 75.60%, -, 1.60%, 15.90%, 0.10%, -, -, 0.00, 8.97, 81.50%, -, 74.10%, 0.37%, -5.36%, -3.01%, 31.18%, 4.79%, 2.17%
192, PCH, PotlatchDeltic Corporation, Real Estate, REIT - Specialty, USA, 4.05B, 21.27, 2.59, 3.41, 2.74, 12.16, 200.50%, -58.97%, 5.00%, 877.40%, 69.60%, 13.30%, 24.70%, 10.20%, 3.10, 2.70, 0.49, 0.52, 42.30%, 35.90%, 26.50%, -0.94%, 13.86%, 31.24%, 77.11%, 20.35%, 2.72%
194, PEAK, Healthpeak Properties Inc., Real Estate, REIT - Healthcare Facilities, USA, 17.75B, 80.24, -, 10.33, 2.66, -, -17.40%, -15.79%, 2.50%, -185.00%, 19.50%, -, -, 2.10%, -, -, 0.85, 0.85, 52.60%, -, -, -1.45%, 12.85%, 9.41%, 35.47%, 10.42%, 1.96%
196, PEI, Pennsylvania Real Estate Investment Trust, Real Estate, REIT - Retail, USA, 162.50M, -, -, 0.64, 1.77, 45.14, -615.00%, -, 1.00%, -142.40%, -11.90%, -14.00%, -143.80%, -2.40%, -, -, 17.78, 20.23, 49.60%, -23.00%, -, 8.29%, 3.98%, 88.29%, 84.96%, 109.00%, 6.88%
198, PINE, Alpine Income Property Trust Inc., Real Estate, REIT - Diversified, USA, 143.11M, 54.42, -, 6.81, 1.03, -, -71.60%, 34.00%, -, 3284.60%, 40.50%, 0.60%, 1.10%, 1.10%, -, -, 0.89, 0.89, 88.70%, 16.40%, 6.70%, 0.50%, -0.82%, 13.30%, 47.37%, 21.61%, 2.12%
200, PLD, Prologis Inc., Real Estate, REIT - Industrial, USA, 86.45B, 55.69, -, 18.76, 2.73, 73.47, -18.50%, 4.60%, -6.05%, -29.30%, 17.40%, 2.40%, 4.20%, 2.20%, -, -, 0.51, 0.52, 73.50%, 24.70%, 29.30%, 1.35%, 18.52%, 19.02%, 28.79%, 18.24%, 1.58%
181, NXRT, NexPoint Residential Trust Inc., Real Estate, REIT - Residential, USA, 1.30B, -, 28.80, 6.36, 3.07, -, -56.70%, 14.90%, 5.00%, -125.40%, -1.50%, 0.50%, 2.30%, 1.00%, -, -, 3.18, 3.18, 93.30%, 10.00%, 4.50%, 5.19%, 25.16%, 19.75%, 62.10%, 22.52%, 2.25%
183, O, Realty Income Corporation, Real Estate, REIT - Retail, USA, 25.48B, 44.10, 12.97, 15.16, 2.20, 214.10, -17.10%, 11.66%, 5.45%, -40.70%, 6.90%, 1.70%, 3.20%, 1.60%, -, -, 0.74, 0.74, 93.60%, 18.70%, 20.50%, -1.31%, 13.04%, 8.74%, 23.67%, 10.02%, 1.70%
185, OFC, Corporate Office Properties Trust, Real Estate, REIT - Office, USA, 3.10B, 28.08, 5.71, 4.96, 1.90, 46.96, -49.50%, 30.20%, 8.20%, -128.60%, 10.90%, 1.60%, 4.10%, 4.90%, -, -, 1.19, 1.36, 55.50%, 24.00%, 10.60%, -1.92%, 6.15%, 1.02%, 10.53%, 5.83%, 2.12%
187, OLP, One Liberty Properties Inc., Real Estate, REIT - Diversified, USA, 529.65M, 39.92, 3.97, 6.50, 1.78, -, 52.00%, 3.23%, 6.00%, -66.10%, -1.90%, -, -, 6.60%, -, -, 1.53, 1.53, 83.20%, -, -, 2.86%, 14.57%, 41.47%, 61.20%, 27.30%, 2.29%
189, OPI, Office Properties Income Trust, Real Estate, REIT - Office, USA, 1.40B, -, 8.36, 2.41, 0.87, 14.43, -78.00%, -2500.00%, 5.00%, 248.50%, -3.60%, 0.90%, 2.10%, 2.70%, -, -, 1.36, 1.36, 70.90%, 15.70%, 5.80%, 5.98%, 12.25%, 20.64%, 15.58%, 28.65%, 2.26%
191, OUT, Outfront Media Inc. REIT, Real Estate, REIT - Specialty, USA, 3.47B, 33.62, -, 3.13, 3.82, 60.71, -158.10%, 308.80%, 10.00%, -, -32.70%, -2.80%, -16.90%, 1.90%, 1.80, 1.80, 2.89, 2.89, 74.30%, 0.10%, -14.50%, -2.44%, 11.45%, 26.47%, 70.51%, 22.39%, 3.08%
193, PDM, Piedmont Office Realty Trust Inc., Real Estate, REIT - Office, USA, 2.27B, 44.02, 2.50, 4.31, 1.22, -, 1.60%, 55.56%, 4.00%, 8.90%, -5.80%, 6.20%, 12.20%, 2.30%, -, -, 0.88, 0.88, 59.60%, 14.30%, 44.30%, -0.86%, 7.06%, 11.65%, 10.85%, 13.92%, 1.95%
195, PEB, Pebblebrook Hotel Trust, Real Estate, REIT - Hotel & Motel, USA, 2.93B, -, -, 11.38, 0.97, -, -614.10%, 67.50%, 9.00%, -480.20%, -68.90%, -9.40%, -17.90%, -5.20%, -, -, 0.79, 0.82, 2.60%, -, -, -10.17%, -3.29%, 11.86%, 63.62%, 18.88%, 3.41%
197, PGRE, Paramount Group Inc., Real Estate, REIT - Office, USA, 2.38B, -, -, 3.34, 0.66, 13.02, -549.10%, 20.00%, -, -307.20%, -1.50%, -0.40%, -0.90%, 1.90%, -, -, 1.05, 1.05, 62.40%, 19.80%, -4.50%, 4.77%, 11.36%, 10.91%, 42.41%, 21.46%, 2.39%
199, PK, Park Hotels & Resorts Inc., Real Estate, REIT - Hotel & Motel, USA, 5.00B, 670.65, -, 11.96, 1.04, -, -524.70%, 101.40%, -, 72.00%, -72.50%, -8.80%, -18.80%, -11.90%, -, -, 1.09, 1.09, 55.30%, -, -, -8.29%, -4.55%, 23.02%, 111.50%, 21.22%, 3.78%
202, PMT, PennyMac Mortgage Investment Trust, Real Estate, REIT - Mortgage, USA, 1.90B, 9.16, 0.68, 1.32, 0.93, -, -88.70%, -9.59%, 4.15%, 111.10%, 240.80%, -, -, 0.50%, -, -, 1.73, 4.69, 54.40%, -, -, -2.44%, 1.45%, 12.71%, 78.02%, 11.43%, 2.01%
204, PSB, PS Business Parks Inc., Real Estate, REIT - Diversified, USA, 4.27B, 38.34, -, 10.23, 5.26, 30.65, 14.50%, -4.47%, -, -33.10%, 1.70%, 5.40%, 13.70%, 22.10%, -, -, 0.00, 0.00, 69.50%, 43.50%, 26.60%, -4.56%, 7.71%, 14.72%, 15.95%, 16.63%, 1.84%
206, PW, Power REIT, Real Estate, REIT - Diversified, USA, 145.34M, 13.98, -, 27.42, 2.56, 121.12, 169.10%, 65.66%, -, 251.30%, 125.00%, 5.30%, 12.90%, 6.10%, -, -, 0.47, 0.48, -, 56.90%, 50.00%, -1.29%, 19.78%, 84.37%, 96.19%, 71.66%, 6.52%
208, QTS, QTS Realty Trust Inc., Real Estate, REIT - Industrial, USA, 4.32B, 546.38, -, 7.69, 3.23, 33.17, -446.00%, 2220.00%, -, -541.10%, 17.70%, -0.90%, -2.90%, 1.60%, -, -, 1.46, 1.46, 66.00%, 8.70%, -5.80%, -3.07%, 4.55%, 6.08%, -7.61%, 2.42%, 1.73%
210, RDFN, Redfin Corporation, Real Estate, Real Estate Services, USA, 6.12B, -, -, 6.35, 17.78, -, 73.60%, 84.10%, -, 42.70%, 40.50%, -, -, -, 7.20, 6.80, 3.31, 3.64, 27.20%, -, -, -15.67%, -26.46%, 26.02%, 96.83%, -13.99%, 5.90%
212, REXR, Rexford Industrial Realty Inc., Real Estate, REIT - Industrial, USA, 7.83B, 131.81, 9.24, 22.22, 2.33, 94.98, 7.10%, -15.52%, 10.00%, 100.20%, 28.40%, 1.60%, 2.60%, 2.30%, -, -, 0.39, 0.39, 75.80%, 29.80%, 21.40%, -0.09%, 14.73%, 13.76%, 38.77%, 12.46%, 1.79%
214, RLGY, Realogy Holdings Corp., Real Estate, Real Estate Services, USA, 2.04B, 6.52, 0.70, 0.31, 1.14, 2.91, -89.80%, -8.22%, 27.70%, 106.90%, 32.40%, 1.90%, 7.80%, -4.70%, 1.00, 1.00, 1.78, 1.85, 20.10%, 2.80%, 2.00%, 5.23%, 16.90%, 43.40%, 192.24%, 34.98%, 4.16%
216, RMAX, RE/MAX Holdings Inc., Real Estate, Real Estate Services, USA, 655.39M, 15.01, -, 2.45, 1.24, 12.65, -57.30%, 9.07%, -, -60.30%, 2.80%, 1.70%, 1.80%, 3.90%, 1.40, 1.40, 0.42, 0.43, -, 11.10%, 3.50%, -3.47%, -19.00%, 11.04%, 25.08%, -3.63%, 2.41%
218, RMRM, RMR Mortgage Trust, Real Estate, REIT - Mortgage, USA, 123.04M, -, -, 15.94, -, -, -, -, -, -5.90%, -93.30%, -, -, -, -, -, -, -, -, -, -, -2.74%, -0.82%, 43.40%, 4.15%, 14.20%, 1.51%
220, RPAI, Retail Properties of America Inc., Real Estate, REIT - Retail, USA, 2.57B, 158.55, -, 5.97, 1.63, 35.11, -55.40%, 153.33%, -4.49%, -79.20%, 0.60%, -0.10%, -0.20%, 2.80%, -, -, 1.11, 1.11, 67.70%, 17.50%, -0.80%, 1.60%, 10.45%, 39.63%, 122.32%, 40.77%, 2.96%
201, PLYM, Plymouth Industrial REIT Inc., Real Estate, REIT - Industrial, USA, 561.95M, -, -, 4.87, 2.27, 22.57, 47.40%, 11.10%, -, 55.00%, 21.80%, -3.10%, -14.40%, 0.60%, 0.50, 0.50, 2.30, 2.30, 64.90%, 4.90%, -23.20%, 4.48%, 24.37%, 42.09%, 29.32%, 27.60%, 2.40%
203, PSA, Public Storage, Real Estate, REIT - Industrial, USA, 48.97B, 35.39, 2.48, 16.51, 10.26, 98.43, -13.80%, 4.49%, 17.00%, 23.10%, 7.10%, 9.90%, 24.40%, 18.50%, -, -, 0.62, 0.62, 70.40%, 48.70%, 39.50%, 1.07%, 21.77%, 26.50%, 39.33%, 22.32%, 1.56%
205, PSTL, Postal Realty Trust Inc., Real Estate, REIT - Office, USA, 268.79M, 43.28, -, 9.50, 1.80, 335.99, 82.70%, 62.72%, -, 97.60%, 71.20%, 0.20%, 0.40%, 1.00%, -, -, 0.70, 0.70, 78.90%, 12.10%, 1.20%, 4.23%, 19.09%, 25.76%, 19.37%, 19.73%, 2.56%
207, QK, Q&K International Group Limited, Real Estate, Real Estate Services, China, 51.20M, -, -, 0.27, -, -, -100.60%, -, -, -, 95.30%, -98.10%, 85.10%, 169.20%, 0.10, 0.10, -, -, -0.80%, -, -, -48.24%, -60.84%, -72.16%, -91.83%, -61.71%, 10.84%
209, RC, Ready Capital Corporation, Real Estate, REIT - Mortgage, USA, 1.07B, 8.75, 0.48, 3.57, 0.81, -, -50.60%, -1.02%, 14.21%, 152.60%, 0.40%, -, -, 1.30%, -, -, 6.05, 6.05, 35.10%, -, -, 4.60%, 13.92%, 12.32%, 159.28%, 22.25%, 2.48%
211, REG, Regency Centers Corporation, Real Estate, REIT - Retail, USA, 10.89B, 46.04, 8.04, 10.81, 1.82, 57.20, -81.40%, 11.53%, 9.10%, 411.50%, -3.20%, 1.40%, 2.50%, -, -, -, 0.61, 0.61, 68.60%, 22.10%, 15.00%, 1.52%, 16.84%, 35.74%, 50.97%, 41.70%, 2.02%
213, RHP, Ryman Hospitality Properties Inc., Real Estate, REIT - Hotel & Motel, USA, 4.16B, 302.06, -, 14.07, 39.43, -, -370.70%, 105.10%, 15.51%, -124.40%, -73.10%, -13.30%, -194.90%, -11.60%, -, -, 26.28, 0.00, -39.50%, -, -, -5.17%, -7.53%, 11.99%, 119.16%, 10.55%, 3.70%
215, RLJ, RLJ Lodging Trust, Real Estate, REIT - Hotel & Motel, USA, 2.54B, -, -, 7.78, 1.13, -, -541.50%, 96.20%, -9.10%, -141.50%, -55.00%, -8.50%, -20.20%, -6.30%, -, -, 1.07, 1.07, 10.80%, -90.90%, -, -6.11%, -0.77%, 22.96%, 49.08%, 8.62%, 3.75%
217, RMR, The RMR Group Inc., Real Estate, Real Estate Services, USA, 1.23B, 20.45, -, 2.13, 2.12, 31.57, -61.90%, 11.09%, -1.00%, -60.20%, -6.60%, 3.80%, 8.90%, 19.30%, 5.40, 5.40, 0.00, 0.00, 38.90%, 10.20%, 4.60%, -1.93%, -3.12%, 7.86%, 45.10%, 1.29%, 2.39%
219, ROIC, Retail Opportunity Investments Corp., Real Estate, REIT - Retail, USA, 2.11B, 59.14, 9.34, 7.59, 1.76, 27.46, -29.00%, 26.89%, 8.00%, -39.20%, -7.60%, 0.90%, 2.30%, 3.70%, -, -, 1.12, 1.12, 85.30%, 32.00%, 9.80%, 0.79%, 11.00%, 27.39%, 90.20%, 33.38%, 2.55%
222, RVI, Retail Value Inc., Real Estate, REIT - Retail, USA, 366.65M, -, -, 2.28, 0.59, 10.66, -304.10%, -315.60%, -, 124.80%, -17.70%, -6.00%, -12.10%, -9.90%, -, -, 0.47, 0.47, 63.60%, -47.60%, -48.00%, -7.09%, 2.45%, 21.95%, 60.98%, 18.09%, 2.55%
224, RYN, Rayonier Inc., Real Estate, REIT - Specialty, USA, 5.32B, 84.68, 48.96, 6.72, 3.44, 93.91, -40.60%, 11.91%, 5.00%, -61.90%, -26.10%, 0.60%, 1.50%, 2.40%, 1.90, 1.60, 0.89, 0.00, 17.30%, 8.10%, 2.80%, 4.86%, 14.89%, 35.71%, 60.80%, 29.99%, 2.20%
226, SAFE, Safehold Inc., Real Estate, REIT - Diversified, USA, 3.75B, 39.72, 1.68, 23.63, 2.66, -, 31.00%, 26.25%, 36.90%, -11.70%, 8.20%, 1.90%, 4.50%, 3.90%, -, -, 1.23, 1.23, 98.60%, 76.90%, 37.10%, -0.28%, -8.26%, 5.26%, 27.94%, -3.30%, 2.76%
228, SBRA, Sabra Health Care REIT Inc., Real Estate, REIT - Healthcare Facilities, USA, 3.79B, 22.75, 4.45, 6.30, 1.05, 83.79, 82.10%, 12.94%, 6.00%, -8.00%, 2.10%, 2.30%, 4.00%, 2.50%, -, -, 0.65, 0.65, 82.00%, 24.00%, 22.70%, -4.27%, -0.51%, 0.40%, 29.79%, 0.58%, 2.41%
230, SHO, Sunstone Hotel Investors Inc., Real Estate, REIT - Hotel & Motel, USA, 2.72B, 115.23, -, 21.34, 1.50, -, -457.70%, 117.20%, 19.90%, 64.80%, -73.50%, -9.80%, -16.40%, -15.10%, 4.60, 4.60, 0.42, 0.42, 39.20%, -, -, -7.31%, -2.41%, 15.02%, 41.92%, 10.86%, 3.13%
232, SKT, Tanger Factory Outlet Centers Inc., Real Estate, REIT - Retail, USA, 1.81B, 42.55, -, 4.78, 3.61, -, -142.80%, 35.97%, 6.70%, 114.60%, -9.80%, -, -, 1.10%, -, -, 3.35, 3.35, 64.70%, -, -, -2.67%, 8.81%, 76.89%, 185.04%, 76.00%, 4.41%
234, SNR, New Senior Investment Group Inc., Real Estate, REIT - Residential, USA, 554.00M, -, -, 1.68, 2.76, -, -462.80%, 19.20%, -, -191.50%, -8.00%, -, -, -1.10%, -, -, 7.48, 7.48, 82.20%, -, -, 0.00%, 7.28%, 15.71%, 128.62%, 27.99%, 3.03%
236, SPG, Simon Property Group Inc., Real Estate, REIT - Retail, USA, 42.15B, 28.21, 4.24, 9.38, 13.97, 49.58, -47.30%, 5.15%, 8.60%, -4.90%, -8.40%, 3.30%, 46.00%, 6.60%, -, -, 8.65, 8.65, 80.80%, 42.70%, 24.90%, 4.18%, 12.79%, 47.37%, 122.69%, 50.67%, 2.51%
238, SRC, Spirit Realty Capital Inc., Real Estate, REIT - Diversified, USA, 5.42B, 42.58, 4.52, 10.92, 1.61, 150.44, -91.70%, 18.46%, 37.47%, 79.90%, 10.10%, 0.50%, 0.90%, 0.00%, -, -, 0.87, 0.87, 95.20%, 3.10%, 6.10%, -0.94%, 10.58%, 25.23%, 66.23%, 17.65%, 2.12%
240, STAG, STAG Industrial Inc., Real Estate, REIT - Industrial, USA, 5.70B, 70.71, 4.96, 11.42, 2.14, 99.81, 278.20%, 10.02%, 7.00%, -68.50%, 13.10%, 3.50%, 6.20%, 3.10%, -, -, 0.69, 0.69, 81.40%, 27.00%, 31.20%, -1.84%, 11.49%, 17.85%, 32.75%, 14.02%, 1.72%
221, RPT, RPT Realty, Real Estate, REIT - Retail, USA, 1.03B, -, -, 5.44, 1.44, 16.64, -122.20%, 5.90%, -4.03%, -, -5.30%, 0.00%, -0.10%, 1.60%, -, -, 1.31, 1.31, 66.30%, 13.00%, -0.20%, -0.78%, 14.45%, 61.80%, 120.97%, 47.40%, 2.71%
223, RWT, Redwood Trust Inc., Real Estate, REIT - Mortgage, USA, 1.25B, 9.72, -, 2.49, 1.03, -, -526.40%, -25.46%, -11.01%, 108.10%, -35.20%, -, -, -5.70%, -, -, 6.67, 7.70, 19.60%, -, -, 2.68%, 12.42%, 20.59%, 108.04%, 26.77%, 2.59%
225, SACH, Sachem Capital Corp., Real Estate, REIT - Mortgage, USA, 126.32M, 9.56, -, 6.35, 1.35, 50.53, 27.40%, 17.39%, -, -2.60%, 32.60%, 4.70%, 10.70%, 4.10%, -, -, 1.30, 1.64, 65.30%, 45.30%, 44.90%, 0.98%, 11.69%, 23.15%, 78.55%, 24.04%, 1.96%
227, SBAC, SBA Communications Corporation, Real Estate, REIT - Specialty, USA, 32.49B, 84.50, -, 15.36, -, 40.56, -83.40%, 58.78%, -, 90.60%, 6.10%, 1.50%, -3.00%, 10.50%, 0.70, 0.70, -, -, 76.80%, 30.30%, 6.60%, 0.01%, 20.24%, 5.49%, -5.10%, 5.67%, 1.97%
229, SELF, Global Self Storage Inc., Real Estate, REIT - Industrial, USA, 50.40M, 183.00, -, 5.36, 1.28, -, -61.50%, 0.00%, -, 214.80%, 9.10%, 1.60%, 2.60%, 1.90%, -, -, 0.59, 0.59, 61.00%, 15.60%, 11.10%, 10.46%, 22.54%, 37.42%, 31.97%, 36.91%, 2.58%
231, SITC, SITE Centers Corp., Real Estate, REIT - Retail, USA, 3.14B, 84.58, -, 6.84, 1.61, 32.14, -76.60%, 31.11%, -6.04%, -64.00%, -0.90%, -0.10%, -0.20%, 3.40%, -, -, 0.97, 0.97, 69.00%, 18.50%, -0.70%, 0.74%, 10.40%, 37.34%, 164.02%, 47.92%, 2.56%
