Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
141, ETH, Ethan Allen Interiors Inc., Consumer Cyclical, Furnishings Fixtures & Appliances, USA, 740.52M, 11.87, 2.68, 1.24, 2.05, 8.65, -64.50%, 13.53%, 9.20%, -, 18.20%, 4.60%, 8.70%, 2.50%, 1.30, 0.70, 0.00, 0.00, 56.40%, 6.80%, 5.00%, -4.45%, 13.10%, 57.00%, 161.62%, 46.28%, 4.39%
143, EVK, Ever-Glory International Group Inc., Consumer Cyclical, Apparel Manufacturing, China, 33.30M, -, -, 0.12, 0.25, 4.22, 158.20%, -, -, 56.70%, 21.20%, 1.60%, 3.80%, 0.30%, 1.20, 1.00, 0.00, 0.54, 34.90%, 1.90%, 1.70%, -5.06%, -34.40%, 7.66%, 207.17%, -25.74%, 10.49%
145, EXPE, Expedia Group Inc., Consumer Cyclical, Travel Services, USA, 25.59B, 27.28, -, 6.04, 21.24, -, -604.10%, 6519.39%, -, 54.80%, -43.60%, -9.70%, -130.90%, -23.70%, 1.00, 1.00, 7.00, 0.00, 67.80%, -49.30%, -47.00%, -0.52%, 9.74%, 43.65%, 122.63%, 33.65%, 3.04%
147, EYE, National Vision Holdings Inc., Consumer Cyclical, Specialty Retail, USA, 4.09B, 41.36, 3.34, 2.30, 4.55, 24.55, 9.10%, 9.58%, 19.20%, 302.30%, 13.70%, 3.00%, 8.00%, 5.40%, 1.80, 1.50, 0.83, 0.83, 55.40%, 7.40%, 3.90%, -2.97%, 0.49%, 12.17%, 85.47%, 9.67%, 3.67%
149, F, Ford Motor Company, Consumer Cyclical, Auto Manufacturers, USA, 58.34B, 8.43, 0.28, 0.45, 1.71, 2.44, 139.00%, 71.78%, 53.00%, 261.50%, 5.60%, 1.50%, 12.40%, -2.40%, 1.20, 1.10, 3.05, 4.51, 7.90%, -0.30%, 3.10%, 29.04%, 21.29%, 60.02%, 154.47%, 65.30%, 3.51%
151, FBHS, Fortune Brands Home & Security Inc., Consumer Cyclical, Furnishings Fixtures & Appliances, USA, 14.55B, 16.78, 2.68, 2.25, 4.89, 29.97, 29.10%, 9.12%, 8.70%, 63.20%, 26.30%, 9.00%, 23.10%, 11.80%, 2.00, 1.20, 0.92, 0.00, 35.80%, 13.90%, 9.60%, -1.68%, 19.66%, 21.56%, 69.23%, 20.35%, 2.50%
153, FIVE, Five Below Inc., Consumer Cyclical, Specialty Retail, USA, 10.44B, 35.99, 2.58, 5.32, 11.54, 62.98, -29.40%, 21.35%, 32.54%, 11.90%, 24.90%, 5.90%, 16.20%, 14.20%, 1.70, 1.10, 0.00, 0.00, 33.20%, 7.90%, 6.30%, -9.13%, -5.13%, 18.15%, 75.94%, 5.22%, 3.09%
155, FLL, Full House Resorts Inc., Consumer Cyclical, Resorts & Casinos, USA, 372.14M, 34.75, 31.28, 2.72, 3.20, 22.69, 102.50%, 205.66%, 15.00%, 21.80%, 36.60%, 0.40%, 1.70%, 6.30%, 10.20, 10.10, 3.20, 3.21, 58.60%, 12.10%, 0.80%, 13.62%, 45.29%, 234.12%, 471.57%, 186.51%, 7.97%
157, FLXS, Flexsteel Industries Inc., Consumer Cyclical, Furnishings Fixtures & Appliances, USA, 337.44M, -, -, 0.83, 1.99, -, 18.90%, -, -, 201.40%, 19.80%, -3.50%, -5.00%, -15.70%, 3.00, 1.20, 0.00, 0.00, 19.40%, -1.90%, -2.10%, 10.17%, 26.68%, 57.88%, 368.08%, 32.91%, 5.89%
159, FNKO, Funko Inc., Consumer Cyclical, Leisure, USA, 1.32B, 20.38, 25.65, 1.87, 3.71, 14.60, -68.90%, 16.98%, 2.70%, 245.80%, 38.40%, 1.90%, 6.20%, 5.00%, 1.90, 1.50, 0.66, 0.72, 38.60%, 6.10%, 2.10%, 21.14%, 88.98%, 181.95%, 364.60%, 152.89%, 7.58%
162, FOXF, Fox Factory Holding Corp., Consumer Cyclical, Recreational Vehicles, USA, 6.47B, 33.99, 3.61, 6.55, 8.54, 53.27, -6.50%, 14.29%, 15.00%, 325.70%, 52.40%, 9.50%, 17.20%, 9.10%, 3.30, 2.40, 0.49, 0.51, 33.50%, 15.00%, 12.20%, -0.96%, 15.79%, 74.78%, 115.62%, 47.08%, 3.46%
164, FRGI, Fiesta Restaurant Group Inc., Consumer Cyclical, Restaurants, USA, 356.74M, 42.47, -, 0.65, 2.34, -, 87.30%, 43.50%, 13.00%, 71.20%, -1.40%, -, -, -2.50%, 1.40, 1.30, 0.49, 0.50, 69.70%, -, -, -7.93%, -14.31%, 12.59%, 65.13%, 19.21%, 5.57%
166, FSR, Fisker Inc., Consumer Cyclical, Auto Manufacturers, USA, 4.02B, -, -, -, 3.63, -, -117.50%, -1.10%, -, -, -, -, -, -, 85.60, 85.60, 0.00, 0.00, -, -, -, -3.42%, -51.57%, -38.64%, 29.11%, -9.49%, 7.95%
168, FTDR, frontdoor inc., Consumer Cyclical, Personal Services, USA, 4.54B, 26.21, 2.22, 3.01, -, 26.71, -27.30%, 23.66%, 20.10%, -61.80%, 11.90%, 7.50%, -136.00%, 12.30%, 1.30, 1.30, -, -, 47.50%, 9.10%, 6.80%, 0.19%, 0.07%, 14.96%, 17.63%, 6.95%, 2.38%
170, FUV, Arcimoto Inc., Consumer Cyclical, Recreational Vehicles, USA, 341.74M, -, -, 113.91, 4.78, -, 25.10%, 30.60%, -, 8.60%, 133.30%, -42.50%, -48.40%, -33.80%, 15.60, 14.00, 0.04, 0.05, -, -, -, -6.70%, -49.46%, -29.70%, 329.52%, -26.30%, 9.75%
172, GAN, GAN Limited, Consumer Cyclical, Gambling, USA, 730.06M, -, -, 20.74, 2.90, -, -974.90%, 71.70%, -, -, 261.00%, -, -, -12.70%, 2.70, -, 0.00, 0.00, 70.20%, -, -, -7.04%, -39.62%, 6.66%, -20.97%, -14.69%, 6.73%
174, GDEN, Golden Entertainment Inc., Consumer Cyclical, Resorts & Casinos, USA, 1.21B, 32.90, -, 1.67, 7.02, 22.03, -241.30%, 31.31%, 15.00%, 129.90%, 15.70%, -5.80%, -53.90%, -5.20%, 1.30, 1.30, 6.57, 6.64, 42.30%, -3.70%, -12.80%, 26.60%, 75.40%, 155.48%, 249.65%, 114.38%, 6.16%
176, GES, "Guess Inc.", Consumer Cyclical, Apparel Retail, USA, 2.00B, 11.04, -, 1.07, 3.40, 212.68, -195.60%, 24.30%, 4.40%, -5.40%, -23.00%, -13.00%, -64.70%, -6.00%, 1.60, 1.10, 0.60, 0.67, 37.10%, -15.70%, -16.50%, 5.99%, 11.21%, 70.06%, 206.90%, 29.84%, 5.29%
178, GIII, G-III Apparel Group Ltd., Consumer Cyclical, Apparel Retail, USA, 1.64B, 11.73, -, 0.80, 1.20, 27.85, -83.60%, 16.70%, -, -43.20%, -30.30%, 0.90%, 1.80%, 3.80%, 3.30, 2.30, 0.38, 0.38, 36.20%, 4.00%, 1.10%, -1.67%, 8.86%, 48.16%, 219.85%, 39.17%, 4.89%
180, GLBE, Global-E Online Ltd., Consumer Cyclical, Internet Retail, United Kingdom, 4.67B, -, -, 34.27, -, -, -, -, -, -, 57.40%, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 28.86%, -
161, FOSL, Fossil Group Inc., Consumer Cyclical, Luxury Goods, USA, 789.03M, -, -, 0.50, 1.78, 5.95, -80.30%, -, 14.90%, 72.00%, -7.10%, -2.40%, -8.40%, -8.90%, 1.90, 1.20, 0.39, 0.48, 51.20%, -1.10%, -2.20%, 11.09%, -15.45%, 21.83%, 362.95%, 62.86%, 8.95%
163, FRG, Franchise Group Inc., Consumer Cyclical, Personal Services, USA, 1.49B, 9.39, -, 0.68, 3.20, 12.43, 81.10%, 17.37%, 15.00%, -181.10%, 23.50%, -1.10%, -5.90%, 8.50%, 1.50, 0.70, 2.68, 2.71, 44.60%, 3.80%, -1.00%, -1.41%, 0.14%, 38.09%, 133.80%, 21.31%, 3.65%
165, FRSX, Foresight Autonomous Holdings Ltd., Consumer Cyclical, Auto Parts, Israel, 276.50M, -, -, -, 5.72, -, -228.60%, -4.30%, -, -, -, -, -, -, -, -, -, -, -, -, -, -11.00%, -52.65%, 243.20%, 410.78%, 5.15%, 10.77%
167, FTCH, Farfetch Limited, Consumer Cyclical, Internet Retail, United Kingdom, 15.66B, -, -, 8.57, -, -, -706.40%, -250.00%, -, 563.90%, 46.40%, -89.20%, 527.80%, 59.50%, 2.70, 2.40, -, -, 45.90%, -34.50%, -, -5.72%, -28.83%, -13.50%, 234.27%, -27.39%, 6.19%
169, FUN, Cedar Fair L.P., Consumer Cyclical, Leisure, USA, 2.59B, 15.91, -, 18.84, -, -, -445.10%, 229.00%, -2.12%, 49.00%, -81.90%, -18.50%, 80.40%, -19.10%, 1.40, 1.30, -, -, 82.60%, -, -, -7.38%, -8.78%, 16.15%, 42.41%, 15.15%, 3.11%
171, FVRR, Fiverr International Ltd., Consumer Cyclical, Internet Retail, Israel, 7.06B, 183.97, -, 31.58, 21.70, 369.88, 58.40%, 455.22%, -, -157.90%, 99.70%, -4.10%, -8.40%, -1.70%, 3.10, 3.10, 1.05, 1.05, 83.00%, -8.60%, -11.80%, -4.59%, -29.14%, 0.99%, 215.28%, 5.23%, 6.42%
173, GCO, Genesco Inc., Consumer Cyclical, Apparel Retail, USA, 847.00M, 10.66, -, 0.47, 1.39, -, -200.00%, 27.41%, 10.00%, 153.30%, -6.00%, -, -, -8.60%, 1.70, 0.90, 0.06, 0.06, 45.00%, -, -, 6.94%, 14.63%, 71.07%, 197.46%, 82.78%, 6.87%
175, GEF, Greif Inc., Consumer Cyclical, Packaging & Containers, USA, 2.98B, 13.94, 2.91, 0.66, 2.48, 8.83, -36.00%, 14.51%, 10.00%, -27.70%, 3.10%, 1.80%, 8.70%, 6.70%, 1.40, 1.00, 1.96, 2.11, 19.90%, 6.30%, 2.20%, 0.26%, 21.72%, 23.87%, 81.61%, 31.63%, 2.45%
177, GHG, GreenTree Hospitality Group Ltd., Consumer Cyclical, Lodging, China, 1.51B, 15.36, 5.61, 10.40, 4.63, 52.60, -41.50%, 20.62%, 6.66%, 11.60%, 0.10%, 6.70%, 13.10%, 9.30%, 1.80, 1.80, 0.00, 0.07, -, 34.30%, 28.10%, 15.06%, 13.39%, 19.04%, 11.68%, 10.60%, 3.34%
179, GIL, Gildan Activewear Inc., Consumer Cyclical, Apparel Manufacturing, Canada, 7.15B, 16.24, -, 3.39, 4.31, 12.50, -189.40%, 17.41%, 1.80%, 199.30%, 28.40%, -0.90%, -1.80%, -6.70%, 4.70, 2.60, 0.64, 0.65, 14.10%, 1.20%, -1.30%, 3.34%, 13.85%, 35.63%, 159.96%, 29.10%, 3.00%
182, GMBL, Esports Entertainment Group Inc., Consumer Cyclical, Gambling, Malta, 239.59M, -, -, 29.95, 3.15, -, -36.50%, 83.90%, -, 28.00%, -, -57.40%, -76.00%, -, 2.80, 2.80, 0.00, 0.01, 49.00%, -, -, -7.15%, -36.06%, 180.59%, 29.04%, 79.84%, 10.09%
184, GNOG, Golden Nugget Online Gaming Inc., Consumer Cyclical, Gambling, USA, 1.04B, -, -, 39.06, -, -, -715.10%, -52.00%, -, -, 47.90%, 21.80%, -46.70%, -5.90%, 2.50, 2.50, -, -, 54.70%, -, -, -11.97%, -14.32%, -25.86%, 32.26%, -33.20%, 6.59%
186, GOED, 1847 Goedeker Inc., Consumer Cyclical, Internet Retail, USA, 37.09M, -, -, 0.63, -, -, -252.80%, -, -, -29.50%, 41.20%, -96.60%, 239.80%, 172.00%, 0.50, 0.30, -, -, 14.10%, -33.30%, -42.70%, -74.62%, -84.16%, -70.60%, -, -78.38%, 19.91%
188, GOLF, Acushnet Holdings Corp., Consumer Cyclical, Leisure, USA, 3.94B, 25.30, 4.65, 2.21, 3.79, 16.83, -20.00%, 2.89%, 5.00%, 855.10%, 42.10%, 9.10%, 17.70%, 9.30%, 2.30, 1.50, 0.29, 0.33, 52.70%, 13.70%, 9.60%, 22.86%, 24.62%, 40.26%, 59.19%, 31.23%, 3.02%
190, GP, GreenPower Motor Company Inc., Consumer Cyclical, Auto Manufacturers, Canada, 344.10M, -, -, 42.23, -, -, -, -, -, -, -51.80%, -, -, -, -, -, -, -, -, -, -, -13.36%, -34.43%, -37.68%, 771.43%, -43.42%, 6.12%
192, GPI, Group 1 Automotive Inc., Consumer Cyclical, Auto & Truck Dealerships, USA, 2.93B, 7.85, -, 0.26, 1.80, 3.33, 65.70%, -2.06%, -3.00%, 243.20%, 11.90%, 6.90%, 24.70%, 10.00%, 1.10, 0.30, 0.81, 1.45, 16.50%, 5.00%, 3.10%, -5.41%, 1.59%, 27.98%, 153.38%, 21.61%, 3.56%
194, GPS, The Gap Inc., Consumer Cyclical, Apparel Retail, USA, 13.18B, 15.89, 8.41, 0.84, 4.83, 14.58, -308.80%, 29.38%, 4.90%, 172.00%, -5.30%, -7.90%, -45.30%, -12.50%, 1.50, 0.90, 0.85, 0.00, 38.70%, -8.30%, -6.90%, -1.18%, 30.72%, 54.86%, 275.84%, 65.68%, 5.11%
196, GRIL, Muscle Maker Inc., Consumer Cyclical, Restaurants, USA, 19.50M, -, -, 4.15, 1.40, -, -, -, -, 59.70%, 9.10%, -143.00%, -328.60%, -, 1.90, 1.90, 0.08, 0.18, -7.30%, -, -, -13.42%, -46.69%, -40.00%, -33.24%, -26.29%, 10.40%
198, GT, The Goodyear Tire & Rubber Company, Consumer Cyclical, Auto Parts, USA, 4.62B, 9.74, -, 0.36, 1.50, 5.97, -301.50%, 93.81%, 9.13%, 101.90%, 14.90%, -3.80%, -21.00%, -10.40%, 1.10, 0.70, 1.71, 1.96, 17.50%, -3.50%, -4.90%, 11.78%, 14.29%, 79.95%, 160.58%, 81.76%, 4.06%
200, GTX, Garrett Motion Inc., Consumer Cyclical, Auto Parts, Switzerland, 551.46M, -, -, 0.17, -, -, -74.50%, -, 8.50%, -302.90%, 33.80%, -3.00%, 3.50%, -18.40%, 0.90, 0.80, -, -, 18.60%, 1.90%, -2.30%, 56.87%, 30.17%, 77.94%, 62.52%, 94.81%, 7.32%
181, GM, General Motors Company, Consumer Cyclical, Auto Manufacturers, USA, 86.71B, 8.98, 0.75, 0.71, 1.78, 7.70, -5.30%, 22.59%, 12.84%, -, -0.70%, 3.80%, 20.40%, 3.10%, 1.10, 0.90, 1.58, 2.30, 14.30%, 7.60%, 7.30%, 4.84%, 12.89%, 30.47%, 129.17%, 42.44%, 2.71%
183, GME, GameStop Corp., Consumer Cyclical, Specialty Retail, USA, 17.98B, -, -, 3.53, 33.18, 283.66, 37.80%, 41.10%, -, 224.00%, -3.30%, -8.70%, -55.30%, -22.80%, 1.20, 0.70, 0.49, 0.83, 24.70%, -4.70%, -4.20%, 26.00%, 84.39%, 1405.08%, 5367.98%, 1078.34%, 10.25%
185, GNTX, Gentex Corporation, Consumer Cyclical, Auto Parts, USA, 8.54B, 15.24, 1.49, 4.97, 4.33, -, -15.10%, 16.10%, 15.80%, 26.90%, 6.60%, -, -, 17.10%, 4.50, 3.50, 0.00, 0.00, 37.00%, -, -, -0.70%, -1.66%, 7.51%, 34.27%, 4.63%, 2.01%
187, GOEV, Canoo Inc., Consumer Cyclical, Auto Manufacturers, USA, 1.95B, -, -, 749.05, 2.92, -, 66.70%, -244.40%, -, 81.90%, -, -20.30%, -24.10%, -34.00%, 18.00, 18.00, 0.01, 0.01, 73.70%, -, -, -13.06%, -44.50%, -31.25%, -22.66%, -42.61%, 8.09%
189, GOOS, Canada Goose Holdings Inc., Consumer Cyclical, Apparel Manufacturing, Canada, 2.39B, 63.02, 2.75, 2.86, 7.40, -, -, 23.10%, 28.57%, -9.30%, 4.80%, -, -, -, -, -, -, -, -, -, -, -5.95%, -13.57%, 13.29%, 106.61%, 35.47%, 3.97%
191, GPC, Genuine Parts Company, Consumer Cyclical, Specialty Retail, USA, 18.85B, 20.35, 16.07, 1.11, 5.70, 11.59, -74.60%, 6.55%, 4.60%, 78.30%, 9.10%, 0.40%, 1.70%, 3.60%, 1.20, 0.60, 0.74, 0.79, 34.30%, 3.10%, 0.30%, 4.28%, 21.06%, 32.51%, 57.20%, 30.56%, 1.82%
193, GPK, Graphic Packaging Holding Company, Consumer Cyclical, Packaging & Containers, USA, 5.02B, 11.38, 0.96, 0.76, 3.18, 6.10, -14.70%, 21.52%, 21.65%, 543.20%, 3.10%, 3.00%, 15.80%, 6.50%, 1.40, 0.60, 2.47, 2.50, 15.60%, 7.10%, 3.50%, -4.48%, 7.54%, 13.99%, 22.18%, 4.37%, 2.14%
195, GRBK, Green Brick Partners Inc., Consumer Cyclical, Residential Construction, USA, 1.17B, 6.15, 5.58, 1.18, 1.77, 50.08, 93.20%, 13.62%, 1.72%, 62.00%, 9.90%, 12.60%, 19.90%, 11.10%, -, -, 0.38, 0.38, 24.50%, 13.00%, 12.40%, -12.19%, 14.64%, 1.83%, 118.13%, 1.66%, 4.93%
197, GRWG, GrowGeneration Corp., Consumer Cyclical, Home Improvement Retail, USA, 2.49B, 62.29, 8.54, 9.94, 7.41, -, 194.30%, 36.33%, 20.00%, 284.10%, 172.70%, -, -, 1.60%, 5.20, 3.50, 0.00, 0.00, 26.90%, -, -, -0.45%, -14.30%, 32.45%, 571.86%, 10.42%, 7.39%
199, GTIM, Good Times Restaurants Inc., Consumer Cyclical, Restaurants, USA, 54.10M, -, 0.48, 0.49, 3.36, 5.41, -169.30%, -, 30.00%, 107.20%, 11.50%, 3.70%, 26.30%, -39.10%, 0.70, 0.60, 0.44, 0.94, 23.40%, 5.30%, 3.40%, -6.21%, 17.83%, 175.57%, 264.66%, 48.42%, 6.31%
202, HAS, Hasbro Inc., Consumer Cyclical, Leisure, USA, 13.20B, 18.68, 1.92, 2.41, 4.53, 23.13, -60.10%, 12.95%, 16.90%, 265.70%, 0.80%, 3.90%, 14.60%, 5.10%, 1.80, 1.60, 1.60, 1.66, 57.80%, 12.30%, 7.50%, -3.15%, 0.96%, 4.16%, 30.55%, 2.60%, 1.75%
204, HD, The Home Depot Inc., Consumer Cyclical, Home Improvement Retail, USA, 338.93B, 21.42, 2.20, 2.40, 195.65, 32.60, 16.50%, 5.09%, 10.57%, 85.00%, 32.70%, 21.60%, 957.60%, 34.90%, 1.10, 0.40, 19.85, 20.52, 33.90%, 14.70%, 10.40%, -1.98%, 21.90%, 16.41%, 28.34%, 20.06%, 1.79%
206, HIBB, Hibbett Sports Inc., Consumer Cyclical, Specialty Retail, USA, 1.42B, 13.42, 2.36, 1.00, 3.58, 10.46, 231.20%, 11.67%, 7.20%, 300.30%, 20.40%, 7.20%, 15.90%, 21.90%, 2.00, 1.10, 0.01, 0.01, 35.80%, 5.30%, 4.00%, 6.42%, 28.29%, 80.88%, 338.72%, 83.54%, 5.28%
208, HMC, Honda Motor Co. Ltd., Consumer Cyclical, Auto Manufacturers, Japan, 55.55B, 10.55, 0.77, 0.46, 0.65, 10.01, 46.40%, 26.91%, 11.70%, 825.90%, 4.80%, 3.20%, 7.90%, 2.60%, 1.30, 1.10, 0.55, 0.90, 20.70%, 5.00%, 5.00%, 2.93%, 9.76%, 6.51%, 20.00%, 10.65%, 1.42%
210, HOFT, Hooker Furniture Corporation, Consumer Cyclical, Furnishings Fixtures & Appliances, USA, 438.09M, 11.00, -, 0.81, 1.65, 7.39, -161.60%, 16.43%, 17.00%, 22.50%, -5.80%, -2.90%, -4.20%, -4.00%, 4.10, 2.80, 0.00, 0.00, 20.90%, -2.70%, -1.90%, -4.68%, 3.37%, 15.16%, 119.94%, 11.16%, 3.47%
212, HOME, At Home Group Inc., Consumer Cyclical, Specialty Retail, USA, 2.40B, 20.30, -, 1.38, 5.03, 6.84, 30.70%, 15.42%, 38.80%, 130.80%, 41.30%, -6.20%, -40.50%, -15.10%, 1.30, 0.40, 0.65, 0.66, 34.60%, -4.50%, -8.60%, 11.00%, 39.50%, 99.15%, 691.98%, 142.82%, 2.82%
214, HOVNP, Hovnanian Enterprises Inc. PFD DEP1/1000A, Consumer Cyclical, Residential Construction, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -4.41%, 34.48%, 154.76%, 233.33%, 137.23%, 3.51%
216, HTHT, Huazhu Group Limited, Consumer Cyclical, Lodging, China, 18.24B, 34.15, -, 11.08, 10.26, -, -228.80%, 116.00%, 5.56%, 89.30%, 15.60%, -0.50%, -3.30%, -6.70%, 1.20, 1.10, 0.91, 0.99, 55.10%, -13.40%, -2.90%, -2.34%, -0.23%, 11.27%, 69.04%, 26.96%, 3.78%
218, HYLN, Hyliion Holdings Corp., Consumer Cyclical, Auto Parts, USA, 1.90B, -, -, -, 2.84, -, -130.60%, 8.00%, -, -, -, -, -, -, 61.30, 61.30, 0.00, 0.00, -, -, -, -3.13%, -37.22%, -56.55%, 5.10%, -36.23%, 7.64%
220, HZO, MarineMax Inc., Consumer Cyclical, Specialty Retail, USA, 1.15B, 9.02, 0.31, 0.63, 2.18, 2.55, 114.50%, 0.16%, 30.00%, 634.40%, 69.60%, 14.50%, 26.10%, 13.80%, 2.10, 0.90, 0.09, 0.17, 28.40%, 9.10%, 6.70%, -11.24%, 5.61%, 52.88%, 170.26%, 46.82%, 5.79%
201, H, Hyatt Hotels Corporation, Consumer Cyclical, Lodging, USA, 7.99B, -, -, 5.29, 2.75, -, -196.30%, 91.30%, 3.70%, -194.80%, -55.90%, -10.10%, -28.00%, -8.30%, 2.50, 2.40, 1.03, 1.12, 27.40%, -62.70%, -59.80%, -6.87%, -11.40%, 6.46%, 41.73%, 5.16%, 2.75%
203, HBI, Hanesbrands Inc., Consumer Cyclical, Apparel Manufacturing, USA, 6.90B, 11.62, 31.02, 1.01, 14.16, 23.49, -119.60%, 6.39%, 10.00%, -, 25.30%, -4.30%, -37.50%, 1.60%, 1.60, 0.90, 7.53, 7.60, 38.90%, 2.40%, -4.80%, -7.48%, 7.78%, 34.76%, 98.17%, 34.02%, 2.89%
205, HGV, Hilton Grand Vacations Inc., Consumer Cyclical, Resorts & Casinos, USA, 3.94B, 14.28, -, 5.06, 10.54, 48.00, -197.40%, 124.54%, 11.54%, -188.50%, -33.00%, -6.40%, -48.30%, -7.20%, -, -, 5.02, 5.02, 13.20%, -33.20%, -27.80%, 1.96%, 9.30%, 62.80%, 112.30%, 45.87%, 3.33%
207, HLT, Hilton Worldwide Holdings Inc., Consumer Cyclical, Lodging, USA, 35.17B, 31.74, -, 10.79, -, 94.80, -185.00%, 111.75%, -, -704.30%, -54.50%, -5.00%, 58.60%, -2.90%, 1.40, 1.40, -, -, 27.80%, -17.80%, -25.80%, -3.93%, 1.22%, 17.85%, 57.95%, 12.59%, 2.44%
209, HNST, The Honest Company Inc., Consumer Cyclical, Specialty Retail, USA, 1.33B, -, -, 4.41, -, -, 53.50%, -, -, -314.40%, 22.10%, -, -, 5.80%, -, -, -, -, 35.90%, -4.50%, -4.80%, -, -, -, -, -31.39%, -
211, HOG, Harley-Davidson Inc., Consumer Cyclical, Recreational Vehicles, USA, 7.42B, 14.54, 0.92, 1.78, 3.76, 6.19, -99.70%, 4.32%, 43.10%, 270.00%, 9.60%, 1.60%, 10.80%, 0.20%, 1.50, 1.40, 2.77, 3.98, 35.00%, 5.90%, 4.60%, -1.22%, 34.15%, 18.25%, 127.13%, 32.07%, 3.29%
213, HOV, Hovnanian Enterprises Inc., Consumer Cyclical, Residential Construction, USA, 885.91M, -, -, 0.37, -, -, 209.60%, -, -, 302.60%, 16.30%, -, -, 17.90%, -, -, -, -, 18.60%, -, -, 7.29%, 140.96%, 243.54%, 771.13%, 333.44%, 6.79%
215, HRB, H&R Block Inc., Consumer Cyclical, Personal Services, USA, 4.49B, 8.08, 4.35, 1.55, -, 11.04, -98.70%, -3.82%, 12.50%, -91.50%, -40.60%, 2.40%, -61.90%, 2.40%, 1.80, 1.80, -, -, 41.00%, 12.10%, 3.30%, 11.10%, 24.91%, 32.94%, 46.00%, 56.49%, 2.39%
217, HVT, Haverty Furniture Companies Inc., Consumer Cyclical, Home Improvement Retail, USA, 848.97M, 11.78, 0.86, 1.05, 3.10, 7.90, 189.80%, 0.00%, 13.10%, 995.90%, 31.80%, 11.20%, 29.10%, 23.30%, 1.60, 1.10, 0.00, 0.00, 56.40%, 12.40%, 9.50%, -4.55%, 26.49%, 64.01%, 184.01%, 66.03%, 4.43%
219, HZN, Horizon Global Corporation, Consumer Cyclical, Auto Parts, USA, 261.15M, -, -, 0.37, -, 104.46, 67.50%, -, 2.70%, 13.40%, 22.00%, -7.60%, 181.00%, -2.40%, 1.40, 0.80, -, -, 19.30%, -0.70%, -5.00%, 18.14%, -2.79%, 28.72%, 503.09%, 13.74%, 6.12%
222, ID, PARTS iD Inc., Consumer Cyclical, Auto Parts, USA, 196.09M, 16.49, -, 0.38, -, -, -, 71.11%, -, -354.10%, 54.20%, -, -, -16.70%, 0.70, 0.60, -, -, 83.10%, -, -, -20.43%, -13.72%, 12.99%, -38.35%, -0.16%, 7.21%
224, IHG, InterContinental Hotels Group PLC, Consumer Cyclical, Lodging, United Kingdom, 12.76B, 27.13, -, 5.33, -, 111.89, -168.80%, 87.96%, -, -145.00%, -48.50%, -5.90%, 16.30%, -5.70%, 1.20, 1.20, -, -, 11.10%, -6.40%, -10.90%, -3.52%, -1.19%, 10.56%, 46.00%, 7.28%, 1.56%
226, INTG, The InterGroup Corporation, Consumer Cyclical, Lodging, USA, 84.07M, -, -, 2.49, -, -, -400.00%, -, -, 138.00%, -57.30%, 2.80%, -7.80%, 4.90%, -, -, -, -, 3.80%, -28.40%, 11.30%, -1.26%, 6.56%, 14.97%, 34.24%, 16.10%, 2.18%
228, IP, International Paper Company, Consumer Cyclical, Packaging & Containers, USA, 24.99B, 12.06, 0.99, 1.21, 3.19, 16.45, -60.40%, 11.94%, 25.83%, 346.10%, 0.20%, 3.00%, 13.10%, 4.80%, 1.50, 1.20, 1.03, 1.03, 29.70%, 6.40%, 4.70%, 8.61%, 21.91%, 23.56%, 85.32%, 26.91%, 2.09%
230, JACK, Jack in the Box Inc., Consumer Cyclical, Restaurants, USA, 2.51B, 16.35, 0.99, 2.29, -, 23.60, 9.20%, 2.95%, 16.78%, 215.00%, 19.00%, 8.40%, -20.00%, 27.20%, 0.70, 0.70, -, -, 60.80%, 25.70%, 14.40%, -5.90%, 8.33%, 24.64%, 69.50%, 22.41%, 2.65%
232, JAX, "J. Alexanders Holdings Inc.", Consumer Cyclical, Restaurants, USA, 178.11M, -, -, 0.97, 1.58, 118.74, -346.30%, -, -, 115.70%, 0.70%, -0.60%, -1.30%, -17.60%, 1.00, 0.90, 0.06, 0.13, 12.90%, -4.30%, -0.80%, 16.38%, 32.85%, 71.57%, 183.25%, 64.75%, 4.06%
234, JILL, J.Jill Inc., Consumer Cyclical, Apparel Retail, USA, 174.65M, -, -, 0.41, -, -, -3.60%, -, -, 36.10%, -25.10%, -25.00%, 224.70%, -79.60%, 0.70, 0.40, -, -, 57.60%, -38.50%, -32.70%, 108.83%, 273.29%, 350.59%, 524.80%, 413.40%, 10.06%
236, JOAN, JOANN Inc., Consumer Cyclical, Specialty Retail, USA, 595.58M, 5.04, -, 0.22, -, 2.05, 143.80%, 12.56%, -7.99%, -, 20.90%, 8.50%, -, 33.40%, 1.10, 0.20, 18.54, 18.54, 49.50%, 11.20%, 7.70%, 1.65%, -, -, -, 15.35%, 5.48%
