Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
3212, SPY, SPDR S&P 500 ETF Trust, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.00%, 7.82%, 15.82%, 38.03%, 12.35%, 0.95%
3214, SPYG, SPDR Portfolio S&P 500 Growth ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.61%, 5.81%, 12.51%, 38.10%, 8.03%, 1.18%
3216, SPYX, SPDR S&P 500 Fossil Fuel Reserves Free ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.14%, 8.00%, 15.74%, 38.33%, 11.90%, 0.89%
3218, SQLV, Legg Mason Small-Cap Quality Value ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 7.35%, 17.84%, 56.99%, 36.97%, 29.70%, 0.78%
3220, SRAC, Stable Road Acquisition Corp., Financial, Shell Companies, USA, 236.78M, -, -, -, 1.41, -, -, -, -, -, -, -1.60%, -1.70%, -, 0.30, 0.30, 0.00, 0.00, -, -, -, -17.52%, -45.82%, -11.47%, 5.63%, -41.54%, 7.14%
3201, SPUU, Direxion Daily S&P 500 Bull 2X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.23%, 16.17%, 33.61%, 86.85%, 25.46%, 1.56%
3203, SPVU, Invesco S&P 500 Enhanced Value ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 4.14%, 13.89%, 30.59%, 55.76%, 29.43%, 1.31%
3205, SPXE, ProShares S&P 500 ex-Energy ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.02%, 8.64%, 15.52%, 38.09%, 11.70%, 0.37%
3207, SPXS, Direxion Daily S&P 500 Bear 3X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.07%, -23.28%, -40.94%, -69.99%, -33.84%, 2.84%
3209, SPXU, ProShares UltraPro Short S&P500, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.96%, -23.12%, -40.64%, -69.98%, -33.82%, 2.84%
3211, SPXZ, Morgan Creek - Exos SPAC Originated ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.20%, -20.40%, -, -, -20.68%, 2.73%
3213, SPYD, SPDR Portfolio S&P 500 High Dividend ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.84%, 10.66%, 25.42%, 48.29%, 26.41%, 1.34%
3215, SPYV, SPDR Portfolio S&P 500 Value ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.75%, 9.80%, 18.92%, 36.25%, 16.95%, 0.99%
3217, SQEW, LeaderShares Equity Skew ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.76%, 3.80%, 19.28%, 47.18%, 15.25%, 0.96%
3219, SQQQ, ProShares UltraPro Short QQQ, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.65%, -16.07%, -39.48%, -76.52%, -27.08%, 4.43%
3222, SRCE, 1st Source Corporation, Financial, Banks - Regional, USA, 1.24B, 13.64, 1.36, 4.81, 1.41, 9.35, -11.30%, -8.75%, 10.00%, 72.10%, -8.00%, 1.30%, 10.50%, 19.00%, -, -, 0.16, 0.16, -, 78.20%, 35.90%, 3.58%, 9.42%, 24.45%, 43.02%, 22.75%, 2.47%
3224, SRL, Scully Royalty Ltd., Financial, Capital Markets, Hong Kong, 197.71M, -, -, 3.10, 0.66, -, -116.50%, -, -, -106.60%, -12.20%, -0.60%, -0.90%, -4.70%, 5.20, 5.10, 0.12, 0.00, 50.90%, 2.60%, -4.20%, 52.65%, 71.68%, 265.92%, 106.53%, 217.09%, 7.35%
3226, SRNG, Soaring Eagle Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.99%, -, -, -, -2.47%, 0.81%
3228, SRS, ProShares UltraShort Real Estate, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.57%, -25.88%, -32.42%, -50.29%, -30.19%, 2.25%
3230, SRTY, ProShares UltraPro Short Russell2000, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.84%, -8.79%, -55.94%, -85.15%, -44.54%, 5.47%
3232, SRVR, Pacer Benchmark Data & Infrastructure Real Estate SCTR ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.19%, 11.46%, 10.01%, 10.98%, 7.95%, 1.16%
3234, SSB, South State Corporation, Financial, Banks - Regional, USA, 6.28B, 14.53, 2.80, 6.03, 1.34, 9.53, -59.10%, -11.96%, 12.00%, 188.20%, 88.40%, 0.60%, 5.30%, 14.50%, -, -, 0.08, 0.08, -, 92.30%, 23.40%, 5.05%, 9.39%, 24.72%, 68.94%, 22.84%, 3.20%
3236, SSG, ProShares UltraShort Semiconductors, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.00%, -13.14%, -42.42%, -71.48%, -34.39%, 4.27%
3238, SSPK, Silver Spike Acquisition Corp., Financial, Shell Companies, USA, 499.76M, -, -, -, 5.09, -, -, -, -, -, -, -, -, -, 0.10, 0.10, 0.00, 0.00, -, -, -, -5.45%, -32.08%, 58.41%, 64.15%, 27.64%, 7.07%
3240, SSSS, SuRo Capital Corp., Financial, Asset Management, USA, 332.17M, -, -, 174.82, 0.63, 4.31, 233.00%, -, -, 429.60%, 0.00%, 49.30%, 70.00%, -3.10%, -, -, 0.00, 0.00, -16.90%, -, -, -6.75%, 3.39%, 10.55%, 111.19%, 2.44%, 4.44%
3221, SRACU, Stable Road Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, 1926.83, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -22.17%, -45.80%, -0.59%, 12.35%, -42.20%, 3.68%
3223, SRET, Global X SuperDividend REIT ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.99%, 6.41%, 12.16%, 35.88%, 12.04%, 1.14%
3225, SRLN, SPDR Blackstone Senior Loan ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.59%, 0.61%, 2.19%, 7.10%, 1.16%, 0.17%
3227, SRNGU, Soaring Eagle Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -5.08%, -6.55%, -, -, -5.51%, 1.06%
3229, SRSAU, Sarissa Capital Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.96%, -9.09%, -1.57%, -, -6.10%, 1.70%
3231, SRV, The Cushing MLP & Infrastructure Total Return Fund, Financial, Closed-End Fund - Equity, USA, 62.25M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 7.71%, 16.13%, 35.31%, 40.31%, 33.66%, 1.81%
3233, SSAAU, Science Strategic Acquisition Corp. Alpha, Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.25%, -5.63%, -, -, -4.09%, 0.48%
3235, SSBI, Summit State Bank, Financial, Banks - Regional, USA, 98.90M, -, -, 2.57, 1.31, -, 76.30%, -, 0.00%, 59.60%, 26.20%, 1.20%, 13.10%, 29.10%, -, -, 0.08, 0.08, -, 67.00%, 24.40%, 0.37%, -1.98%, 22.43%, 69.12%, 21.07%, 1.27%
3237, SSO, ProShares Ultra S&P500, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.23%, 16.08%, 33.81%, 88.31%, 25.22%, 1.89%
3239, SSPY, Syntax Stratified LargeCap ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.21%, 10.13%, 19.01%, 54.31%, 17.85%, 0.36%
3242, STBA, S&T Bancorp Inc., Financial, Banks - Regional, USA, 1.34B, 13.54, 3.36, 4.36, 1.13, -, -81.00%, -0.75%, 10.00%, 139.80%, -14.60%, -, -, 12.00%, -, -, 0.07, 0.07, -, -, -, 2.57%, 14.24%, 41.61%, 52.56%, 36.59%, 2.93%
3244, STEP, StepStone Group Inc., Financial, Asset Management, USA, 3.17B, 38.75, -, 5.53, 20.58, 27.14, 143.40%, 3.81%, -, 112.00%, 247.20%, 9.40%, 46.50%, 40.90%, -, -, 0.00, 0.00, 63.00%, -, 12.50%, -6.60%, -13.55%, 20.03%, -, -20.35%, 4.58%
3246, STIC, Northern Star Acquisition Corp., Financial, Shell Companies, USA, 284.11M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 4.59%, -12.73%, -, -, -23.28%, 2.28%
3248, STK, Columbia Seligman Premium Technology Growth Fund, Financial, Closed-End Fund - Equity, USA, 554.08M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.32%, 13.74%, 38.55%, 67.81%, 29.55%, 2.27%
3250, STLG, iShares Factors US Growth Style ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.13%, 4.72%, 15.60%, 88.23%, 6.92%, 0.09%
3252, STOT, SPDR DoubleLine Short Duration Total Return Tactical ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.00%, -0.27%, -0.35%, 0.54%, -0.25%, 0.22%
3254, STPZ, PIMCO 1-5 Year U.S. TIPS Index ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.26%, 1.29%, 3.16%, 4.85%, 2.15%, 0.15%
3256, STWO, ACON S2 Acquisition Corp., Financial, Shell Companies, USA, 309.37M, -, -, -, 1.35, -, -, -, -, -, -, -, -, -, 2.60, 2.60, 0.00, 0.00, -, -, -, 0.20%, -4.53%, -, -, -1.79%, 0.66%
3258, STXB, Spirit of Texas Bancshares Inc., Financial, Banks - Regional, USA, 399.05M, 12.28, 17.97, 3.17, 1.08, 8.31, 26.80%, -13.08%, 0.60%, 160.60%, 8.30%, 1.20%, 10.50%, 24.60%, -, -, 0.11, 0.11, -, 86.60%, 29.60%, 1.85%, 5.97%, 40.22%, 91.69%, 37.38%, 2.96%
3260, SUBZ, Roundhill Streaming Services & Technology ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -4.93%, -19.37%, -, -, -23.42%, 2.40%
3241, SSUS, Day Hagan/Ned Davis Research Smart Sector ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.16%, 7.77%, 15.98%, 39.30%, 12.00%, 0.84%
3243, STC, Stewart Information Services Corporation, Financial, Insurance - Property & Casualty, USA, 1.61B, 10.77, 1.53, 0.63, 1.55, 5.62, 87.90%, -18.83%, 5.00%, 822.00%, 56.50%, 11.00%, 21.60%, 15.60%, -, -, 0.12, 0.12, -, 11.30%, 8.00%, 0.84%, 23.19%, 38.61%, 95.81%, 24.79%, 2.51%
3245, STFC, State Auto Financial Corporation, Financial, Insurance - Property & Casualty, USA, 841.81M, 13.70, 0.82, 0.50, 0.85, 20.79, -85.10%, 252.04%, 8.00%, 103.10%, 91.90%, 4.30%, 13.60%, 1.60%, -, -, 0.13, 0.00, -, 10.00%, 7.80%, 0.37%, 6.72%, 19.54%, -5.22%, 6.54%, 4.25%
3247, STIP, iShares 0-5 Year TIPS Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.36%, 1.42%, 3.09%, 5.00%, 2.25%, 0.13%
3249, STL, Sterling Bancorp, Financial, Banks - Regional, USA, 5.16B, 12.36, 3.40, 5.30, 1.14, 9.29, -44.90%, 7.21%, 5.00%, 715.50%, -14.50%, 1.00%, 6.80%, 11.50%, -, -, 0.14, 0.14, -, 76.60%, 31.10%, 4.84%, 18.72%, 57.45%, 116.59%, 48.16%, 3.29%
3251, STND, Standard AVB Financial Corp., Financial, Banks - Regional, USA, 157.41M, -, -, 4.51, 1.06, 25.39, -21.10%, -, -, 90.20%, -4.40%, 0.70%, 5.50%, 16.10%, -, -, 0.00, 0.00, -, 73.70%, 22.80%, 0.52%, 0.64%, 0.40%, 37.50%, 1.26%, 0.21%
3253, STPC, Star Peak Corp II, Financial, Shell Companies, USA, 397.27M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -4.17%, -11.32%, -, -, -6.53%, 1.05%
3255, STT, State Street Corporation, Financial, Asset Management, USA, 30.25B, 10.85, 0.93, 13.88, 1.32, -, 17.60%, 14.11%, 15.41%, -15.10%, -45.90%, 0.70%, 9.40%, 3.60%, -, -, 0.60, 0.00, -, 90.00%, 99.40%, 4.19%, 13.34%, 20.40%, 42.68%, 19.51%, 2.19%
3257, STWOU, ACON S2 Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.10%, -10.13%, 2.10%, -, -2.86%, 1.11%
3259, SUB, iShares Short-Term National Muni Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.10%, 0.21%, -0.16%, -0.17%, -0.30%, 0.09%
3262, SUPV, Grupo Supervielle S.A., Financial, Banks - Regional, Argentina, 254.00M, 5.89, -, 0.37, 0.47, 0.56, 185.40%, 44.16%, -, 190.30%, 4.30%, 1.50%, 11.10%, 61.40%, -, -, 0.19, 0.19, -, 42.30%, 5.30%, 7.69%, 2.62%, -2.00%, -0.51%, -7.55%, 4.88%
3264, SUSB, iShares ESG 1-5 Year USD Corporate Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.35%, 0.23%, -0.04%, 1.12%, -0.23%, 0.16%
3266, SUSL, iShares ESG MSCI USA Leaders ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.34%, 8.23%, 16.44%, 37.76%, 12.96%, 0.74%
3268, SVAC, Starboard Value Acquisition Corp., Financial, Shell Companies, USA, 913.60M, -, -, -, 1.54, -, -, -, -, -, -, -13.30%, -14.90%, -, 9.80, 9.80, 0.00, 0.00, -, -, -, -0.60%, -3.22%, -0.30%, -, -4.34%, 0.47%
3270, SVBI, Severn Bancorp Inc., Financial, Banks - Regional, USA, 152.84M, -, -, 4.55, 1.40, -, -18.90%, -, -, 589.40%, -3.40%, 1.00%, 9.20%, 19.10%, -, -, 0.19, 0.19, -, 84.60%, 29.90%, 2.41%, 47.57%, 75.80%, 110.59%, 69.89%, 1.47%
3272, SVFAU, SVF Investment Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.00%, -19.75%, -, -, -14.33%, 0.87%
3274, SVFC, SVF Investment Corp. 3, Financial, Shell Companies, USA, 328.75M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.40%, -, -, -, -2.93%, 1.04%
3276, SVOKU, Seven Oaks Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.69%, -7.29%, -, -, -1.64%, 0.55%
3278, SVVC, Firsthand Technology Value Fund Inc., Financial, Asset Management, USA, 40.94M, -, -, 11.21, 0.40, -, -, -, -, -, -0.10%, -, -, -, -, -, -, -, -, -, -, -6.46%, -10.68%, 20.98%, 63.32%, 32.89%, 2.99%
3280, SWAN, Amplify BlackSwan Growth & Treasury Core ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.27%, 3.85%, 3.78%, 11.78%, 1.98%, 0.85%
3261, SUNS, SLR Senior Investment Corp., Financial, Asset Management, USA, 246.67M, 13.14, 3.54, 7.76, 0.97, -, -25.20%, 23.20%, 5.00%, 18.10%, -22.70%, -, -, -, -, -, -, -, -, -, -, -2.10%, 0.20%, 3.02%, 20.17%, 6.29%, 1.92%
3263, SUSA, iShares MSCI USA ESG Select ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.23%, 8.15%, 16.43%, 42.63%, 13.01%, 0.92%
3265, SUSC, iShares ESG USD Corporate Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.48%, -0.37%, -3.30%, 0.35%, -3.78%, 0.29%
3267, SV, Spring Valley Acquisition Corp., Financial, Shell Companies, USA, 286.07M, -, -, -, 1.42, -, -, -, -, -, -, -, -, -, 21.30, 21.30, 0.00, 0.00, -, -, -, -0.20%, -7.10%, -, -, -1.78%, 0.49%
3269, SVACU, Starboard Value Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.68%, -3.60%, 0.79%, -, -1.16%, 0.76%
3271, SVFA, SVF Investment Corp., Financial, Shell Companies, USA, 603.15M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.67%, -16.68%, -, -, -17.78%, 0.79%
3273, SVFB, SVF Investment Corp. 2, Financial, Shell Companies, USA, 295.10M, -, -, -, 1.23, -, -, -, -, -, -, -, -, -, 12.80, 12.80, 0.00, 0.00, -, -, -, -4.49%, -, -, -, -3.19%, 1.14%
3275, SVOK, Seven Oaks Acquisition Corp., Financial, Shell Companies, USA, 253.32M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.00%, -3.83%, -, -, -4.67%, 0.51%
3277, SVSVU, Spring Valley Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.10%, -12.01%, 4.00%, -, -1.42%, 1.22%
3279, SVXY, ProShares Short VIX Short-Term Futures ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.93%, 23.78%, 26.00%, 51.08%, 25.12%, 3.09%
3282, SWET, Athlon Acquisition Corp., Financial, Shell Companies, USA, 265.51M, -, -, -, 2405.00, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.33%, -, -, -, -1.33%, 0.47%
3284, SWZ, The Swiss Helvetia Fund Inc., Financial, Closed-End Fund - Foreign, USA, 127.90M, -, -, 44.62, 0.93, -, -, -, -, 150.20%, 65.40%, -, -, -, -, -, -, -, -, -, -, 5.68%, 8.04%, 13.88%, 27.03%, 8.28%, 0.67%
3286, SYF, Synchrony Financial, Financial, Credit Services, USA, 27.74B, 8.80, 4.38, 1.80, 2.18, 3.81, -59.10%, -4.28%, 3.05%, 281.20%, -15.10%, 2.20%, 17.60%, 35.30%, -, -, 1.19, 1.19, -, 75.00%, 13.50%, 6.68%, 18.53%, 51.08%, 132.74%, 36.59%, 2.66%
3288, SZC, The Cushing Renaissance Fund, Financial, Closed-End Fund - Equity, USA, 122.10M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 6.95%, 13.80%, 29.64%, 42.73%, 28.82%, 1.43%
3290, TACA, Trepont Acquisition Corp I, Financial, Shell Companies, USA, 283.19M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.00, 0.00, -, -, -, -0.42%, -3.53%, -, -, -3.15%, 0.60%
3292, TAN, Invesco Solar ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -8.33%, -26.11%, -6.10%, 134.33%, -23.01%, 3.64%
3294, TBA, Thoma Bravo Advantage, Financial, Shell Companies, USA, 1.32B, -, -, -, 1.36, -, -, -, -, -, -, -, -, -, 1.40, 1.40, 0.00, 0.00, -, -, -, -2.09%, -11.33%, -, -, -12.16%, 2.17%
3296, TBCPU, Thunder Bridge Capital Partners III Inc., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.80%, -3.22%, -, -, -6.77%, 0.43%
3298, TBK, Triumph Bancorp Inc., Financial, Banks - Regional, USA, 2.09B, 21.17, 1.74, 6.25, 2.87, 24.20, 12.70%, -7.14%, 12.00%, 811.70%, 17.20%, 1.70%, 15.00%, 25.10%, -, -, 0.40, 0.40, -, 85.60%, 29.80%, -8.06%, 1.95%, 74.84%, 241.14%, 72.50%, 4.23%
3300, TBSAU, TB SA Acquisition Corp, Financial, Shell Companies, Cayman Islands, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.40%, -, -, -, 1.96%, 0.17%
3281, SWBK, Switchback II Corporation, Financial, Shell Companies, USA, 311.51M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.50%, -9.80%, -, -, -9.80%, 0.72%
3283, SWETU, Athlon Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.89%, -4.86%, -, -, -4.40%, 0.48%
3285, SYBT, Stock Yards Bancorp Inc., Financial, Banks - Regional, USA, 1.23B, 17.87, 1.79, 8.18, 2.74, 19.64, -10.50%, -2.84%, 10.00%, 70.70%, 7.00%, 1.50%, 15.80%, 25.00%, -, -, 0.00, 0.00, -, 87.20%, 45.40%, 4.57%, 4.67%, 27.50%, 57.92%, 32.76%, 2.63%
3287, SYLD, Cambria Shareholder Yield ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.93%, 10.82%, 53.05%, 108.54%, 47.28%, 2.44%
3289, SZNE, Pacer CFRA-Stovall Equal Weight Seasonal Rotation ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.56%, 10.45%, 21.84%, 43.77%, 18.68%, 0.73%
3291, TAIL, Cambria Tail Risk ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.11%, -4.55%, -9.98%, -16.42%, -9.23%, 0.62%
3293, TAXF, American Century Diversified Municipal Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.40%, 1.82%, 2.18%, 6.49%, 1.28%, 0.15%
3295, TBBK, The Bancorp Inc., Financial, Banks - Regional, USA, 1.40B, 12.06, 1.27, 6.47, 2.33, 33.46, 54.30%, 15.19%, 12.00%, 93.40%, 10.50%, 1.40%, 16.50%, 21.90%, -, -, 0.23, 0.25, -, 93.50%, 43.20%, 8.41%, 14.99%, 88.49%, 175.45%, 77.58%, 4.55%
3297, TBF, ProShares Short 20+ Year Treasury, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.28%, 1.14%, 12.47%, 13.62%, 12.04%, 0.71%
3299, TBNK, Territorial Bancorp Inc., Financial, Banks - Regional, USA, 248.66M, 15.18, 3.12, 3.75, 0.95, -, -14.00%, -4.76%, 4.00%, 14.30%, -18.80%, -, -, 20.40%, -, -, 0.00, 0.00, -, -, -, 3.77%, 0.89%, 12.19%, 3.15%, 9.16%, 1.96%
3302, TBX, ProShares Short 7-10 Year Treasury, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.00%, 0.24%, 3.49%, 3.79%, 3.55%, 0.34%
3304, TCBI, Texas Capital Bancshares Inc., Financial, Banks - Regional, USA, 3.51B, 15.39, 3.06, 3.58, 1.28, 3.34, -81.40%, -8.80%, 8.00%, 451.50%, -25.40%, 0.40%, 5.40%, 27.00%, -, -, 0.25, 0.25, -, 85.80%, 14.70%, 0.29%, -15.14%, 19.90%, 157.40%, 15.76%, 3.23%
3306, TCF, TCF Financial Corporation, Financial, Banks - Regional, USA, 7.23B, 14.27, -, 4.31, 1.34, 21.70, -45.10%, -0.69%, -2.70%, 143.90%, -18.10%, 0.60%, 5.20%, 20.20%, -, -, 0.12, 0.12, -, 80.00%, 17.00%, 3.13%, 2.33%, 31.98%, 64.25%, 28.31%, 2.38%
3308, TCHP, T. Rowe Price Blue Chip Growth ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.48%, 3.50%, 9.59%, -, 6.25%, 1.35%
3310, TCTL, Premise Capital Diversified Tactical ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.52%, 6.74%, 11.35%, 25.56%, 9.10%, 0.28%
3312, TD, The Toronto-Dominion Bank, Financial, Banks - Diversified, Canada, 130.52B, 11.73, 0.83, 5.13, 1.76, 1.53, 2.90%, -2.69%, 13.51%, 148.70%, -23.70%, 0.80%, 15.80%, 5.20%, -, -, 0.19, 3.02, -, 70.70%, 46.00%, 3.94%, 17.33%, 31.83%, 68.46%, 27.79%, 1.23%
3314, TDF, Templeton Dragon Fund Inc., Financial, Closed-End Fund - Foreign, USA, 789.66M, -, -, 91.23, 0.94, -, -, -, -, 193.90%, -46.00%, -, -, -, -, -, -, -, -, -, -, -0.09%, -9.35%, 9.72%, 63.27%, 0.00%, 1.32%
3316, TDSA, Cabana Target Drawdown 5 ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.07%, 3.89%, 3.86%, -, 3.56%, 0.16%
3318, TDSC, Cabana Target Drawdown 10 ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.53%, 6.21%, 7.07%, -, 6.90%, 0.53%
