Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
1997, JOYY, Infusive Compounding Global Equities ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.67%, 4.33%, 8.67%, 36.72%, 5.42%, 0.96%
1999, JPC, Nuveen Preferred & Income Opportunities Fund, Financial, Closed-End Fund - Debt, USA, 1.01B, -, -, 11.85, 1.02, -, -, -, -, 49.80%, -12.60%, -, -, -, -, -, -, -, -, -, -, 0.72%, 7.10%, 9.50%, 15.98%, 3.16%, 0.71%
2002, JPI, Nuveen Preferred and Income Term Fund, Financial, Closed-End Fund - Debt, USA, 580.64M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.47%, 6.60%, 9.96%, 20.96%, 3.66%, 0.69%
2004, JPM, JPMorgan Chase & Co., Financial, Banks - Diversified, USA, 497.54B, 13.72, 10.17, 8.34, 2.03, -, -17.20%, -8.44%, 1.28%, 473.80%, -25.50%, 1.10%, 15.90%, 4.70%, -, -, 1.12, 1.12, -, 85.80%, 65.10%, 5.83%, 9.13%, 34.59%, 68.78%, 29.25%, 1.86%
2006, JPME, JPMorgan Diversified Return U.S. Mid Cap Equity ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.01%, 10.23%, 21.05%, 46.63%, 17.55%, 0.81%
2008, JPS, Nuveen Preferred Securities Income Fund, Financial, Closed-End Fund - Debt, USA, 2.02B, -, -, 12.41, 1.02, -, -, -, -, 21.30%, -13.90%, -, -, -, -, -, -, -, -, -, -, 0.30%, 5.66%, 6.45%, 16.47%, 1.75%, 0.82%
2010, JPST, JPMorgan Ultra-Short Income ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.04%, -0.02%, -0.05%, 0.36%, -0.04%, 0.04%
2012, JPXN, iShares JPX-Nikkei 400 ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.16%, -0.93%, 3.90%, 22.44%, 1.37%, 0.50%
2014, JQUA, JPMorgan U.S. Quality Factor ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.05%, 7.99%, 13.77%, 30.99%, 10.73%, 0.77%
2016, JRJC, China Finance Online Co. Limited, Financial, Capital Markets, China, 23.58M, -, -, 0.59, 1.42, -, 6.60%, -, -, -64.50%, 12.60%, -13.00%, -51.30%, -61.50%, 1.00, 1.00, 0.21, 0.21, 64.20%, -29.10%, -26.40%, -9.55%, -22.63%, -12.85%, 80.38%, 18.52%, 7.09%
2018, JRS, Nuveen Real Estate Income Fund, Financial, Asset Management, USA, 308.86M, -, -, 24.85, 1.11, -, -, -, -, 93.80%, -22.50%, -, -, -, -, -, -, -, -, -, -, 2.69%, 15.69%, 26.81%, 41.22%, 26.66%, 1.86%
2020, JSD, Nuveen Short Duration Credit Opportunities Fund, Financial, Asset Management, USA, 144.93M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.20%, 3.68%, 14.68%, 21.68%, 7.56%, 0.69%
2001, JPHY, JPMorgan High Yield Research Enhanced ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.35%, 0.00%, 0.85%, 6.15%, -0.19%, 0.24%
2003, JPIN, JPMorgan Diversified Return International Equity ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.13%, 5.48%, 12.54%, 30.17%, 9.04%, 0.70%
2005, JPMB, JPMorgan USD Emerging Markets Sovereign Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.05%, 0.71%, -1.95%, 5.86%, -3.68%, 0.19%
2007, JPN, Xtrackers Japan JPX-Nikkei 400 Equity ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.34%, -0.69%, 4.83%, 23.45%, 1.44%, 0.48%
2009, JPSE, JPMorgan Diversified Return U.S. Small Cap Equity ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.65%, 3.83%, 28.19%, 66.59%, 22.00%, 1.38%
2011, JPUS, JPMorgan Diversified Return U.S. Equity ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.47%, 10.68%, 17.94%, 39.29%, 16.16%, 0.72%
2013, JQC, Nuveen Credit Strategies Income Fund, Financial, Closed-End Fund - Debt, USA, 889.59M, -, -, 12.42, 0.93, -, -, -, -, 191.40%, -28.60%, -, -, -, -, -, -, -, -, -, -, -1.20%, 1.23%, 5.47%, 9.88%, 3.63%, 0.73%
2015, JRI, Nuveen Real Asset Income and Growth Fund, Financial, Closed-End Fund - Equity, USA, 439.81M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.89%, 10.25%, 21.64%, 39.43%, 19.02%, 1.47%
2017, JRO, Nuveen Floating Rate Income Opportunity Fund, Financial, Closed-End Fund - Debt, USA, 384.74M, -, -, 12.40, 0.94, -, -, -, -, 287.60%, -25.70%, -, -, -, -, -, -, -, -, -, -, 1.06%, 2.71%, 13.11%, 21.36%, 9.58%, 0.54%
2019, JRVR, James River Group Holdings Ltd., Financial, Insurance - Specialty, Bermuda, 1.31B, 14.10, -, 1.76, 1.68, -, -87.50%, 245.90%, -, -178.90%, 65.90%, -1.20%, -8.10%, 1.30%, -, -, 0.57, 0.57, -, -10.60%, -8.30%, -26.08%, -27.58%, -25.81%, -9.70%, -28.95%, 4.58%
2022, JSML, Janus Henderson Small Cap Growth Alpha ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.43%, -2.32%, 16.63%, 52.62%, 6.52%, 1.43%
2024, JT, Jianpu Technology Inc., Financial, Credit Services, China, 56.98M, -, -, 0.07, 0.05, -, -, -, -, -, -58.30%, -, -, -, -, -, -, -, -, -, -, -0.74%, 11.16%, -2.89%, -47.34%, -11.51%, 8.75%
2026, JTD, Nuveen Tax-Advantaged Dividend Growth Fund, Financial, Closed-End Fund - Equity, USA, 233.63M, -, -, 20.55, 1.00, -, -, -, -, 44.20%, -5.80%, -, -, -, -, -, -, -, -, -, -, 3.40%, 10.94%, 18.34%, 24.36%, 13.43%, 1.12%
2028, JVAL, JPMorgan U.S. Value Factor ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.72%, 11.65%, 25.92%, 52.99%, 22.65%, 1.04%
2030, JWSM, Jaws Mustang Acquisition Corporation, Financial, Shell Companies, USA, 1.01B, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.61%, -, -, -, -1.01%, 0.49%
2032, JYAC, Jiya Acquisition Corp., Financial, Shell Companies, USA, 133.12M, -, -, -, 1.31, -, -, -, -, -, -, -, -, -, 9.60, 9.60, 0.00, 0.00, -, -, -, -1.49%, -5.99%, -1.10%, -, -3.98%, 0.73%
2034, KAIIU, Kismet Acquisition Two Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.00%, -2.64%, -, -, -2.07%, 0.43%
2036, KAIRU, Kairos Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.98%, -4.72%, -, -, -0.98%, 0.51%
2038, KAPR, Innovator Russell 2000 Power Buffer ETF - April, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.24%, 1.91%, 2.57%, 11.22%, 2.21%, 0.80%
2040, KB, KB Financial Group Inc., Financial, Banks - Regional, South Korea, 20.63B, -, 1.17, 1.59, 0.52, -, 3.70%, -, 4.90%, 72.70%, 0.10%, 0.70%, 9.60%, 5.40%, -, -, 2.26, 2.26, -, 62.10%, 27.30%, 5.19%, 31.32%, 18.67%, 88.26%, 30.03%, 1.60%
2021, JSMD, Janus Henderson Small/Mid Cap Growth Alpha ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.33%, 0.72%, 16.57%, 47.64%, 7.77%, 1.12%
2023, JSTC, Adasina Social Justice All Cap Global ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.14%, 7.94%, -, -, 12.05%, 1.13%
2025, JTA, Nuveen Tax-Advantaged Total Return Strategy Fund, Financial, Closed-End Fund - Equity, USA, 161.92M, -, -, 20.92, 1.08, -, -, -, -, 109.70%, -17.90%, -, -, -, -, -, -, -, -, -, -, 6.18%, 13.72%, 29.03%, 42.21%, 24.10%, 1.26%
2027, JUST, Goldman Sachs JUST U.S. Large Cap Equity ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.00%, 7.86%, 15.94%, 38.88%, 12.38%, 0.79%
2029, JWS, Jaws Acquisition Corp., Financial, Shell Companies, USA, 1.21B, -, -, -, 2.25, -, -, -, -, -, -, -6.80%, -7.60%, -, 0.20, 0.20, 0.00, 0.00, -, -, -, 13.18%, 1.68%, 30.02%, -, 8.20%, 4.32%
2031, JXI, iShares Global Utilities ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.11%, 9.42%, 2.13%, 14.13%, 3.66%, 0.76%
2033, KAHC, KKR Acquisition Holdings I Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.61%, -
2035, KAIR, Kairos Acquisition Corp., Financial, Shell Companies, USA, 333.25M, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.30, 0.30, -, -, -, -, -, -0.92%, -, -, -, -2.01%, 0.70%
2037, KALL, KraneShares MSCI All China Index ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.10%, -6.75%, 3.12%, 39.15%, 2.62%, 0.46%
2039, KARS, KraneShares Electric Vehicles and Future Mobility Index ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.02%, -4.14%, 11.11%, 81.67%, 6.28%, 1.77%
2042, KBE, SPDR S&P Bank ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.05%, 6.80%, 35.85%, 74.82%, 31.47%, 2.23%
2044, KBWD, Invesco KBW High Dividend Yield Financial ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.05%, 11.00%, 28.73%, 60.62%, 26.09%, 1.41%
2046, KBWR, Invesco KBW Regional Banking ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.63%, 6.45%, 41.35%, 76.24%, 35.76%, 2.08%
2048, KCAC, Kensington Capital Acquisition Corp. II, Financial, Shell Companies, USA, 226.78M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.99%, -, -, -, -4.27%, 1.42%
2050, KDFI, KFA Dynamic Fixed Income ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.05%, 0.23%, 0.96%, 3.96%, -0.09%, 0.48%
2052, KESG, KraneShares Trust - KraneShares MSCI China ESG Leaders Index ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.05%, -3.71%, 8.58%, -, 6.29%, 0.64%
2054, KF, The Korea Fund Inc., Financial, Closed-End Fund - Foreign, USA, 227.71M, -, -, 89.80, 0.96, -, -, -, -, 899.80%, -8.00%, -, -, -, -, -, -, -, -, -, -, 1.00%, 4.64%, 27.20%, 80.36%, 12.42%, 1.50%
2056, KFYP, KraneShares CICC China Leaders 100 Index ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.78%, -3.30%, 1.01%, 31.16%, 3.79%, 0.71%
2058, KIE, SPDR S&P Insurance ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.73%, 11.27%, 18.28%, 47.04%, 18.49%, 1.39%
2060, KINS, Kingstone Companies Inc., Financial, Insurance - Property & Casualty, USA, 85.60M, 13.38, -, 0.59, 0.96, -, 116.40%, 50.00%, -, 94.20%, 50.20%, -, -, 2.30%, -, -, 0.33, 0.33, -, -, -, -5.92%, 9.55%, 20.75%, 82.50%, 20.75%, 2.74%
2041, KBA, KraneShares Bosera MSCI China A ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 5.84%, 1.29%, 13.44%, 57.78%, 6.28%, 0.69%
2043, KBWB, Invesco KBW Bank ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.95%, 14.14%, 42.14%, 79.81%, 36.98%, 2.03%
2045, KBWP, Invesco KBW Property & Casualty Insurance ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.36%, 10.40%, 18.17%, 45.59%, 16.00%, 0.89%
2047, KBWY, Invesco KBW Premium Yield Equity REIT ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.43%, 5.58%, 9.36%, 26.46%, 10.53%, 1.45%
2049, KCE, SPDR S&P Capital Markets ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.24%, 11.45%, 32.44%, 68.73%, 23.16%, 1.25%
2051, KEMQ, KraneShares FTSE Emerging Markets Consumer Technology Index ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -5.09%, -12.82%, 3.40%, 38.28%, -1.63%, 1.31%
2053, KEY, KeyCorp, Financial, Banks - Regional, USA, 22.58B, 11.72, 1.16, 5.00, 1.41, 30.11, -21.90%, -8.85%, 11.40%, 401.80%, -13.10%, 1.00%, 10.80%, 9.40%, -, -, 0.79, 0.79, -, 77.20%, 37.90%, 4.44%, 11.09%, 39.55%, 94.43%, 40.40%, 2.47%
2055, KFFB, Kentucky First Federal Bancorp, Financial, Banks - Regional, USA, 58.87M, -, -, 4.91, 1.11, -, -, -, -, 97.90%, -9.40%, -3.70%, -23.40%, 17.30%, -, -, 0.00, 0.00, -, 77.20%, -, -2.36%, -2.23%, 12.00%, 7.36%, 10.76%, 1.47%
2057, KGRN, KraneShares MSCI China Clean Technology ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.53%, -11.21%, 4.08%, 133.54%, -5.25%, 2.49%
2059, KIIIU, Kismet Acquisition Three Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.30%, -1.88%, -, -, -2.17%, 0.55%
2062, KINZU, KINS Technology Group Inc., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.50%, -7.07%, -, -, -0.38%, 0.62%
2064, KJAN, Innovator Russell 2000 Power Buffer ETF January, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.52%, 2.39%, 9.25%, 26.49%, 6.91%, 0.63%
2066, KKR, KKR & Co. Inc., Financial, Asset Management, USA, 47.76B, 15.99, 0.25, 4.73, 2.46, -, -5.70%, 12.50%, 27.45%, 214.90%, 175.70%, 4.50%, 43.10%, 1.50%, -, -, 2.76, 2.76, 81.90%, 36.30%, 48.30%, -1.97%, 20.28%, 43.27%, 100.68%, 37.54%, 2.24%
2068, KLCD, KFA Large Cap Quality Dividend Index ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.50%, 11.06%, 13.95%, 33.10%, 14.11%, 0.69%
2070, KMF, Kayne Anderson NextGen Energy & Infrastructure Inc., Financial, Closed-End Fund - Equity, USA, 338.41M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 5.44%, 13.45%, 32.53%, 43.69%, 24.70%, 1.63%
2072, KNG, FT Cboe Vest S&P 500 Dividend Aristocrats Target Income ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.91%, 11.62%, 14.24%, 34.50%, 14.54%, 1.06%
2074, KNSL, Kinsale Capital Group Inc., Financial, Insurance - Property & Casualty, USA, 3.78B, 33.60, 2.21, 7.30, 6.42, 13.58, 35.30%, 15.77%, 15.00%, 520.00%, 72.20%, 7.80%, 21.40%, 14.20%, -, -, 0.07, 0.07, -, 25.90%, 22.30%, -3.69%, -9.28%, -30.18%, 11.48%, -16.82%, 3.02%
2076, KOIN, Capital Link NextGen Protocol ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.33%, 2.15%, 15.13%, 43.39%, 10.10%, 1.13%
2078, KOLD, ProShares UltraShort Bloomberg Natural Gas, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -4.20%, -6.17%, -15.57%, -44.34%, -31.66%, 3.48%
2080, KORP, American Century Diversified Corporate Bond ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.50%, 0.20%, -1.13%, 1.90%, -1.41%, 0.12%
2061, KINZ, KINS Technology Group Inc., Financial, Shell Companies, USA, 339.77M, -, -, -, -, -, -, -, -, -, -, -, -, -, 7.00, 7.00, 0.00, 0.00, -, -, -, 0.05%, -2.37%, -, -, -4.53%, 0.47%
2063, KIO, KKR Income Opportunities Fund, Financial, Closed-End Fund - Debt, USA, 335.21M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 3.06%, 6.19%, 17.97%, 42.07%, 14.21%, 0.86%
2065, KJUL, Innovator Russell 2000 Power Buffer ETF - July, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.23%, 0.85%, 3.94%, -, 2.79%, 0.14%
2067, KLAQU, KL Acquisition Corp, Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.50%, -3.87%, -, -, -3.21%, 0.18%
2069, KLDW, Knowledge Leaders Developed World ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.29%, 5.53%, 12.12%, 34.13%, 8.52%, 0.52%
2071, KMPR, Kemper Corporation, Financial, Insurance - Property & Casualty, USA, 4.81B, 11.25, 1.06, 0.94, 1.13, 10.77, -22.90%, 14.46%, 10.00%, 93.90%, -4.00%, 3.30%, 10.80%, 9.50%, -, -, 0.26, 0.26, -, 10.40%, 9.20%, -10.23%, -3.23%, -3.37%, 18.09%, -2.55%, 1.99%
2073, KNGS, Upholdings Compound Kings ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -4.51%, -1.62%, -, -, 10.39%, 0.77%
2075, KOCT, Innovator Russell 2000 Power Buffer ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.45%, 1.67%, 4.20%, 13.94%, 3.35%, 0.21%
2077, KOKU, Xtrackers MSCI Kokusai Equity ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 2.97%, 9.45%, 30.82%, -, 12.31%, 0.11%
2079, KOMP, SPDR S&P Kensho New Economies Composite ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.51%, -7.89%, 23.57%, 86.49%, 13.50%, 2.30%
2082, KRBN, KraneShares Trust - KFA Global Carbon ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 7.23%, 26.77%, 58.82%, -, 39.67%, 2.11%
2084, KRMA, Global X Conscious Companies ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.68%, 9.73%, 16.37%, 43.60%, 13.59%, 1.06%
2086, KRNLU, Kernel Group Holdings Inc., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.50%, -3.30%, -, -, -3.86%, 0.26%
2088, KSA, iShares MSCI Saudi Arabia ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.13%, 17.29%, 22.54%, 44.18%, 23.88%, 1.02%
2090, KSI, Kadem Sustainable Impact Corporation, Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
2092, KSM, DWS Strategic Municipal Income Trust, Financial, Closed-End Fund - Debt, USA, 137.70M, -, -, 15.42, 0.98, -, -, -, -, 141.70%, -10.60%, -, -, -, -, -, -, -, -, -, -, 3.28%, 5.31%, 9.64%, 19.07%, 7.81%, 1.18%
2094, KSTR, KraneShares SSE STAR Market 50 Index ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 8.36%, 3.68%, -, -, -1.05%, 1.16%
2096, KURE, KraneShares MSCI All China Health Care Index ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 4.21%, 6.34%, 33.55%, 63.73%, 13.34%, 1.63%
2098, KVSA, Khosla Ventures Acquisition Co., Financial, Shell Companies, USA, 357.03M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.55%, -, -, -, -1.85%, 0.95%
2100, KVSC, Khosla Ventures Acquisition Co. III, Financial, Shell Companies, USA, 575.15M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -2.63%, -, -, -, 2.36%, 0.83%
2081, KORU, Direxion Daily South Korea Bull 3X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.92%, 1.23%, 57.31%, 318.05%, 11.39%, 2.83%
2083, KRE, SPDR S&P Regional Banking ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.96%, 6.19%, 40.96%, 85.15%, 36.07%, 2.40%
2085, KRNL, Kernel Group Holdings Inc., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -0.51%, -, -, -, 0.41%, 0.55%
2087, KRNY, Kearny Financial Corp., Financial, Banks - Regional, USA, 1.06B, 15.37, 4.65, 4.50, 0.99, 60.69, 18.00%, 14.50%, 4.00%, 78.90%, -0.90%, 0.80%, 5.40%, 12.20%, -, -, 0.00, 0.00, -, 73.60%, 24.90%, 4.38%, 13.51%, 25.94%, 52.98%, 24.15%, 2.63%
2089, KSCD, KFA Small Cap Quality Dividend Index ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.48%, 4.22%, 14.20%, 29.24%, 14.31%, 0.90%
2091, KSICU, Kadem Sustainable Impact Corporation, Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.10%, -, -, -, 0.50%, 0.32%
2093, KSMTU, Kismet Acquisition One Corp, Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -1.74%, -7.72%, 1.91%, -, -3.24%, 1.49%
2095, KTF, DWS Municipal Income Trust, Financial, Closed-End Fund - Debt, USA, 476.38M, -, -, 16.88, 0.95, -, -, -, -, 127.60%, -9.20%, -, -, -, -, -, -, -, -, -, -, 1.43%, 6.44%, 7.03%, 12.50%, 3.70%, 0.77%
2097, KURIU, Alkuri Global Acquisition Corp., Financial, Shell Companies, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 1.51%, -1.18%, -, -, -5.62%, 0.53%
2099, KVSB, Khosla Ventures Acquisition Co. II, Financial, Shell Companies, USA, 429.91M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -3.73%, -, -, -, 0.60%, 1.19%
2102, KWEB, KraneShares CSI China Internet ETF, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -8.14%, -24.68%, -6.67%, 33.81%, -8.32%, 2.36%
2104, KYN, Kayne Anderson Energy Infrastructure Fund Inc., Financial, Closed-End Fund - Equity, USA, 1.04B, -, -, 64.78, 1.19, -, -, -, -, -, -29.60%, -, -, -, -, -, -, -, -, -, -, 8.72%, 16.90%, 34.26%, 40.20%, 43.13%, 2.41%
2106, LABD, Direxion Daily S&P Biotech Bear 3X Shares, Financial, Exchange Traded Fund, USA, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 19.51%, 30.49%, -35.27%, -74.81%, -6.69%, 9.46%
2108, LACQ, Leisure Acquisition Corp., Financial, Shell Companies, USA, 86.56M, -, -, -, 17.10, -, 527.60%, -, -, 94.40%, -, 9.50%, 38.60%, -, 0.90, 0.90, 0.16, 0.16, -, -, -, 9.06%, -16.06%, 31.78%, 32.79%, 11.38%, 5.25%
2110, LATN, Union Acquisition Corp. II, Financial, Shell Companies, USA, 253.01M, -, -, -, 1.25, -, -, -, -, -158.60%, -, 0.00%, 0.00%, -, -, 22.60, 0.00, 0.00, -, -, -, 0.50%, -1.75%, 1.00%, 1.30%, -2.88%, 0.44%
