Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
143, CSX, CSX Corporation, Industrials, Railroads, USA, 75.64B, 20.22, 1.86, 7.18, 5.79, 38.65, -13.70%, 13.47%, 15.29%, -7.00%, -1.50%, 6.80%, 21.10%, 11.60%, 2.40, 2.20, 1.24, 1.24, 78.80%, 40.70%, 25.60%, -1.06%, 7.74%, 8.54%, 39.87%, 10.33%, 1.47%
145, CTOS, Custom Truck One Source Inc., Industrials, Rental & Leasing Services, USA, 2.58B, 39.30, -, 8.63, -, 70.18, 47.00%, 350.00%, -, -76.20%, -4.20%, -4.30%, 80.80%, 6.80%, 1.60, 1.10, -, -, 24.20%, 2.50%, -11.10%, 3.82%, 30.50%, 128.17%, 327.82%, 43.96%, 4.89%
147, CUB, Cubic Corporation, Industrials, Aerospace & Defense, USA, 2.38B, 20.16, 258.80, 1.62, 2.49, -, 3.60%, 8.10%, 2.10%, -, -3.10%, -, -, -, -, -, -, -, -, -, -, 0.15%, 8.07%, 17.02%, 97.37%, 20.89%, 0.21%
149, CVEO, Civeo Corporation, Industrials, Specialty Business Services, USA, 228.67M, 20.36, -, 0.44, 0.75, -, -122.30%, 259.20%, 15.00%, 93.20%, -9.70%, -, -, -24.30%, 1.00, 0.90, 0.66, 0.78, 29.20%, -, -, -5.67%, -10.73%, 1.27%, 163.49%, 14.96%, 4.76%
151, CVR, Chicago Rivet & Machine Co., Industrials, Tools & Accessories, USA, 25.44M, -, -, 0.87, 0.87, -, -90.60%, -, -, 854.80%, 22.40%, 1.70%, 1.90%, -0.30%, 7.70, 5.20, 0.00, 0.00, 19.20%, 1.90%, 1.80%, -0.98%, -8.32%, 25.86%, 12.62%, 14.74%, 2.24%
153, CVV, CVD Equipment Corporation, Industrials, Specialty Industrial Machinery, USA, 27.62M, -, -, 1.94, 1.24, -, 5.10%, -, -, -190.00%, -43.30%, -21.20%, -34.60%, -16.60%, 1.90, 1.80, 0.11, 0.19, 8.90%, -66.70%, -64.80%, -10.43%, -22.04%, -13.37%, 33.43%, 15.98%, 5.93%
155, CWST, Casella Waste Systems Inc., Industrials, Waste Management, USA, 3.44B, 68.04, 3.85, 4.40, 9.25, 81.51, 181.50%, 28.70%, 9.30%, 322.20%, 3.60%, 8.70%, 37.30%, 12.40%, 1.90, 1.90, 1.42, 1.45, 34.20%, 8.20%, 12.10%, 0.42%, 11.22%, 12.31%, 32.35%, 8.85%, 1.84%
157, CYRX, Cryoport Inc., Industrials, Integrated Freight & Logistics, USA, 2.51B, -, -, 20.53, 3.81, -, -254.30%, 57.10%, -, -24.40%, 443.90%, -16.40%, -24.20%, -6.00%, 11.10, 10.80, 0.18, 0.18, 45.50%, -22.50%, -62.90%, -0.04%, -10.51%, 25.07%, 127.59%, 27.44%, 5.97%
159, DAL, Delta Air Lines Inc., Industrials, Airlines, USA, 30.74B, 12.02, -, 2.43, 62.74, -, -366.80%, 204.20%, -, -120.80%, -51.70%, -17.60%, -370.60%, -30.20%, 0.90, 0.80, 54.07, 60.26, 10.10%, -, -, 2.80%, -0.79%, 15.48%, 89.13%, 18.58%, 3.00%
162, DE, Deere & Company, Industrials, Farm & Heavy Construction Machinery, USA, 113.53B, 17.42, 0.66, 2.85, 7.48, 16.60, -12.50%, 15.89%, 37.57%, 169.60%, 30.00%, 6.00%, 33.30%, 6.90%, -, -, 2.21, 3.14, 35.00%, 18.40%, 11.50%, -4.06%, 0.44%, 40.82%, 137.38%, 34.21%, 2.63%
164, DHX, DHI Group Inc., Industrials, Staffing & Employment Services, USA, 177.41M, 18.82, -, 1.33, 1.16, 26.48, -355.80%, 54.55%, 15.10%, 141.20%, -10.90%, -8.10%, -15.70%, -19.80%, 0.50, 0.50, 0.15, 0.15, 87.10%, -17.90%, -15.60%, 7.02%, 0.31%, 64.10%, 19.85%, 44.14%, 5.33%
166, DOOR, Masonite International Corporation, Industrials, Building Products & Equipment, USA, 2.93B, 12.15, 0.69, 1.24, 4.03, 12.65, 57.90%, 15.85%, 50.00%, 59.10%, 17.30%, 4.20%, 12.80%, 7.70%, 2.70, 2.00, 1.09, 1.09, 25.40%, 7.00%, 3.70%, -8.03%, 4.44%, 17.85%, 80.10%, 21.57%, 3.01%
168, DPW, Ault Global Holdings Inc., Industrials, Electrical Equipment & Parts, USA, 141.91M, -, -, 4.51, 0.61, -, 83.80%, -, -, 104.60%, 135.70%, -24.60%, -42.00%, -45.90%, 3.30, 3.20, 0.00, 0.02, 44.10%, -62.40%, -76.90%, -2.17%, -36.02%, -59.64%, 154.72%, -37.93%, 11.26%
170, DSKE, Daseke Inc., Industrials, Trucking, USA, 472.70M, 12.93, 2.39, 0.34, 7.10, 4.43, 99.80%, 194.74%, 25.00%, 54.40%, -14.60%, 0.80%, 13.70%, 4.80%, 1.40, 1.40, 8.00, 8.80, 59.50%, 3.70%, 0.70%, -2.82%, 26.35%, 3.28%, 161.84%, 24.61%, 7.26%
172, DSX, Diana Shipping Inc., Industrials, Marine Shipping, Greece, 404.58M, 3.44, -, 2.38, 0.91, -, -848.60%, 300.62%, 5.00%, -, -6.20%, -, -, -13.20%, -, -, 1.00, 0.00, 41.50%, -, -, 20.49%, 55.75%, 172.56%, 228.68%, 131.61%, 8.44%
174, DY, Dycom Industries Inc., Industrials, Engineering & Construction, USA, 2.31B, 19.34, 1.86, 0.74, 2.84, 8.59, -46.10%, 108.06%, 20.00%, 102.80%, -10.70%, 3.20%, 7.90%, 3.80%, 3.40, 3.30, 1.03, 1.11, 17.00%, 3.20%, 2.20%, -22.02%, -7.49%, 17.80%, 77.96%, -0.79%, 4.88%
176, EBF, Ennis Inc., Industrials, Business Equipment & Supplies, USA, 548.10M, -, 4.52, 1.53, 1.82, 21.41, -37.00%, -, 5.00%, -40.20%, -15.70%, 6.70%, 8.10%, 8.90%, 4.20, 3.30, 0.00, 0.00, 29.00%, 10.00%, 6.70%, 0.53%, 2.80%, 22.14%, 17.75%, 17.42%, 1.87%
178, ECOL, US Ecology Inc., Industrials, Waste Management, USA, 1.24B, 31.50, -, 1.35, 2.01, 25.16, -895.60%, 64.02%, 5.00%, 99.70%, -5.00%, -4.90%, -14.30%, -25.30%, 2.20, 2.20, 1.30, 1.32, 25.70%, -7.50%, -10.00%, -8.83%, 1.75%, 8.43%, 17.70%, 9.08%, 3.02%
180, EFX, Equifax Inc., Industrials, Consulting Services, USA, 28.66B, 28.03, 5.35, 6.54, 8.63, 67.79, 228.40%, 19.21%, 8.87%, 78.20%, 26.60%, 6.50%, 20.10%, 6.90%, 0.70, 0.70, 0.99, 1.32, 58.80%, 19.30%, 13.90%, 3.09%, 41.07%, 41.59%, 53.06%, 21.88%, 1.93%
161, DCO, Ducommun Incorporated, Industrials, Aerospace & Defense, USA, 622.12M, 15.47, 1.46, 1.02, 1.89, -, -11.20%, 25.23%, 15.80%, -17.80%, -9.40%, 3.30%, 8.60%, 6.60%, 3.00, 2.00, 0.91, 0.93, 21.90%, 6.90%, 4.60%, -9.06%, -7.31%, 9.82%, 66.99%, 0.13%, 3.96%
163, DGLY, Digital Ally Inc., Industrials, Security & Protection Services, USA, 89.11M, -, 0.19, 8.41, 1.50, -, 86.10%, -, 20.00%, 468.00%, 4.20%, 56.30%, 91.30%, -43.10%, 2.70, 2.40, 0.00, 0.00, 34.00%, -67.90%, -, -5.43%, -15.12%, -31.23%, 55.36%, -25.64%, 7.16%
165, DLHC, DLH Holdings Corp., Industrials, Specialty Business Services, USA, 141.91M, 13.88, 1.25, 0.64, 2.43, 5.72, 33.00%, 10.81%, 15.50%, 18.50%, 12.20%, 4.40%, 14.30%, 8.80%, 0.90, 0.90, 0.97, 1.02, 21.40%, 6.70%, 3.60%, 10.92%, 6.85%, 17.08%, 53.78%, 22.10%, 3.36%
167, DOV, Dover Corporation, Industrials, Specialty Industrial Machinery, USA, 21.63B, 19.81, 2.88, 3.14, 6.18, 28.29, 1.90%, 8.90%, 10.26%, 33.10%, 12.80%, 8.10%, 22.40%, 12.00%, 1.60, 1.10, 0.88, 0.00, 37.80%, 14.80%, 10.70%, -0.55%, 18.16%, 21.25%, 54.76%, 19.21%, 1.58%
169, DRTT, DIRTT Environmental Solutions Ltd., Industrials, Engineering & Construction, Canada, 288.76M, -, -, 1.80, -, -, -, -, -, -, -28.10%, -, -, -, -, -, -, -, -, -, -, 4.60%, 38.06%, 118.59%, 160.31%, 38.06%, 6.40%
171, DSS, Document Security Systems Inc., Industrials, Specialty Business Services, USA, 77.19M, -, -, 4.26, 0.43, -, 119.40%, 19.40%, -, 64.10%, 16.70%, -0.20%, -0.20%, -10.60%, 13.80, 13.20, 0.01, 0.02, 34.30%, -66.20%, -1.00%, -10.06%, -20.33%, -49.47%, -61.61%, -54.17%, 5.39%
173, DXPE, DXP Enterprises Inc., Industrials, Industrial Distribution, USA, 592.16M, 16.01, -, 0.62, 1.68, 5.12, -183.30%, 0.00%, 20.00%, -94.80%, -18.40%, -4.20%, -9.90%, -1.60%, 2.80, 2.10, 0.90, 0.91, 28.10%, -3.60%, -3.60%, 5.72%, 1.44%, 36.62%, 75.21%, 38.96%, 4.43%
175, EAF, GrafTech International Ltd., Industrials, Electrical Equipment & Parts, USA, 3.52B, 6.34, -, 2.91, -, 6.94, -37.10%, 25.73%, -5.87%, -18.70%, -4.50%, 28.30%, -102.10%, 47.00%, 2.90, 1.60, -, -, 52.80%, 46.40%, 34.00%, 2.23%, 6.75%, 64.36%, 94.15%, 24.58%, 4.43%
177, ECHO, Echo Global Logistics Inc., Industrials, Integrated Freight & Logistics, USA, 907.63M, 15.78, 1.58, 0.33, 2.16, 16.04, 8.50%, -0.18%, 19.78%, 439.40%, 45.30%, 3.10%, 7.40%, 4.10%, 1.30, 1.30, 0.33, 0.33, 15.30%, 1.60%, 1.00%, 3.05%, 18.20%, 13.19%, 65.02%, 27.37%, 4.16%
179, EDRY, EuroDry Ltd., Industrials, Marine Shipping, Greece, 43.07M, 1.71, -, 1.93, 1.21, 25.34, -284.50%, 83.63%, -, -168.80%, -15.80%, -6.80%, -20.70%, -3.20%, 0.30, 0.20, 1.08, 1.48, 47.80%, -12.20%, -33.40%, 48.01%, 144.97%, 252.32%, 421.43%, 233.03%, 13.16%
182, EH, EHang Holdings Limited, Industrials, Aerospace & Defense, China, 1.42B, 20.62, -, 50.19, 34.19, -, -15.50%, 1210.00%, -, -217.10%, -0.20%, -18.60%, -30.10%, -31.40%, 2.80, 2.50, 0.00, 0.06, 59.00%, -50.70%, -48.70%, -6.18%, -46.07%, 100.07%, 122.85%, 27.95%, 11.19%
184, EML, The Eastern Company, Industrials, Tools & Accessories, USA, 202.76M, -, -, 0.82, 1.80, 13.25, -59.20%, -, -, 100.50%, 11.90%, 3.00%, 7.90%, 3.30%, 2.80, 1.50, 0.73, 0.82, 22.50%, 3.40%, 3.40%, 6.34%, 21.73%, 41.88%, 70.39%, 32.28%, 3.64%
186, ENG, ENGlobal Corporation, Industrials, Engineering & Construction, USA, 77.00M, -, -, 1.34, 5.12, 110.01, 57.50%, -, -, -95.80%, -35.80%, -5.20%, -11.80%, -2.40%, 2.00, 2.00, 0.16, 0.50, 10.70%, -5.40%, -2.90%, -29.48%, -53.11%, -1.92%, 143.81%, -20.00%, 11.45%
188, ENS, EnerSys, Industrials, Electrical Equipment & Parts, USA, 4.07B, 14.05, 2.84, 1.37, 2.61, 15.74, 3.80%, 23.63%, 10.00%, 41.50%, 4.10%, 4.20%, 9.80%, 7.50%, 2.50, 1.70, 0.63, 0.65, 24.80%, 7.30%, 4.80%, 1.38%, 0.16%, 13.24%, 48.88%, 13.46%, 2.62%
190, EPAC, Enerpac Tool Group Corp., Industrials, Specialty Industrial Machinery, USA, 1.65B, 29.88, 204.17, 3.63, 4.31, 64.08, 14.50%, 67.95%, 12.20%, -8.20%, -9.50%, 0.50%, 1.20%, 3.10%, 2.80, 2.20, 0.55, 0.00, 43.30%, 3.60%, 0.90%, 2.51%, 8.69%, 22.38%, 53.07%, 21.19%, 2.48%
192, ERJ, Embraer S.A., Industrials, Aerospace & Defense, Brazil, 2.53B, 45.54, -, 0.67, 0.88, -, -174.50%, 137.70%, 4.08%, 99.10%, 14.30%, -6.90%, -25.20%, -5.20%, 2.50, 1.50, 1.46, 1.60, 12.20%, -8.60%, -20.20%, 18.39%, 54.09%, 115.27%, 143.90%, 96.62%, 4.47%
194, ESLT, Elbit Systems Ltd., Industrials, Aerospace & Defense, Israel, 5.85B, 16.20, 2.18, 1.24, 2.57, 89.74, 3.40%, 14.34%, 10.90%, 14.00%, 4.40%, 3.10%, 11.00%, 9.80%, 1.20, 0.80, 0.18, 0.34, 24.60%, 7.00%, 5.20%, -3.65%, -0.73%, 5.87%, -6.03%, 1.22%, 1.20%
196, ETN, Eaton Corporation plc, Industrials, Specialty Industrial Machinery, Ireland, 57.62B, 21.08, 2.28, 3.24, 3.86, 44.49, -33.60%, 11.29%, 17.87%, 7.20%, -2.00%, 4.50%, 9.80%, 6.80%, 1.50, 1.10, 0.58, 0.68, 30.80%, 10.20%, 8.10%, 0.16%, 8.20%, 18.87%, 71.08%, 20.90%, 1.72%
198, EXPD, Expeditors International of Washington Inc., Industrials, Integrated Freight & Logistics, USA, 21.12B, 24.47, 3.78, 1.83, 7.40, 29.84, 20.20%, -11.52%, 6.60%, 134.60%, 76.50%, 18.60%, 33.80%, 25.60%, 2.00, 2.00, 0.00, 0.00, 28.20%, 10.10%, 7.40%, 13.38%, 34.07%, 39.19%, 64.58%, 32.15%, 2.25%
200, FAST, Fastenal Company, Industrials, Industrial Distribution, USA, 30.30B, 31.05, 4.43, 5.32, 10.94, 185.98, 8.40%, 10.05%, 7.95%, 3.70%, 3.70%, 21.40%, 31.00%, 27.70%, 4.00, 2.00, 0.13, 0.15, 45.20%, 20.20%, 15.20%, 0.32%, 9.43%, 10.96%, 29.60%, 8.62%, 1.80%
181, EGLE, Eagle Bulk Shipping Inc., Industrials, Marine Shipping, USA, 585.95M, 5.60, -, 1.97, 1.15, 14.87, -59.80%, 6.66%, -, 344.10%, 29.80%, -2.20%, -4.70%, -0.50%, 1.40, 1.20, 0.93, 1.01, 41.50%, 5.50%, -7.30%, 9.92%, 62.26%, 136.41%, 282.00%, 149.11%, 7.10%
183, EME, EMCOR Group Inc., Industrials, Engineering & Construction, USA, 6.84B, 17.63, 3.27, 0.78, 3.27, 9.34, -58.30%, 7.10%, 15.00%, 14.20%, 0.20%, 2.90%, 7.00%, 5.90%, 1.50, 1.50, 0.12, 0.13, 15.90%, 3.00%, 1.60%, 3.70%, 24.15%, 43.29%, 98.44%, 37.89%, 2.34%
185, EMR, Emerson Electric Co., Industrials, Specialty Industrial Machinery, USA, 57.24B, 21.87, 2.58, 3.35, 6.28, 29.40, -12.80%, 11.21%, 10.47%, 10.00%, 6.40%, 9.20%, 24.80%, 13.50%, 1.30, 0.90, 0.64, 0.80, 41.50%, 15.70%, 12.50%, 3.13%, 8.20%, 22.27%, 56.82%, 19.06%, 1.85%
187, ENR, Energizer Holdings Inc., Industrials, Electrical Equipment & Parts, USA, 3.14B, 12.37, 6.86, 1.06, 9.13, 19.53, -39.40%, 7.48%, 20.90%, -211.10%, 16.70%, 0.40%, 5.40%, 1.10%, 1.70, 1.00, 9.73, 10.04, 40.80%, 2.10%, 0.60%, -7.40%, 9.13%, 9.59%, 4.92%, 9.15%, 2.27%
189, EOSE, Eos Energy Enterprises Inc., Industrials, Electrical Equipment & Parts, USA, 1.10B, -, -, 2746.93, 10.19, -, 84.40%, 52.60%, -, -, -35.40%, -58.10%, -62.70%, -32.00%, 4.80, 4.80, 0.00, 0.01, -, -, -, 42.32%, -3.80%, 35.20%, -, -2.69%, 10.48%
191, ERII, Energy Recovery Inc., Industrials, Pollution & Treatment Controls, USA, 1.08B, 49.38, 1.66, 8.53, 5.80, 64.19, 139.40%, 79.07%, 20.00%, 967.10%, 34.40%, 16.30%, 19.20%, 14.90%, 12.40, 11.50, 0.00, 0.00, 75.00%, 29.50%, 25.80%, -12.84%, 4.05%, 74.40%, 147.36%, 39.37%, 4.73%
193, ESEA, Euroseas Ltd., Industrials, Marine Shipping, Greece, 105.17M, 2.41, 5.37, 1.97, 2.73, 58.43, 148.10%, 85.51%, 5.00%, 136.10%, -9.80%, 2.80%, 10.40%, 8.40%, 0.30, 0.30, 1.31, 1.96, 96.50%, 16.30%, 6.30%, 14.00%, 114.17%, 405.47%, 477.94%, 189.50%, 12.31%
195, ESP, Espey Mfg. & Electronics Corp., Industrials, Electrical Equipment & Parts, USA, 40.16M, -, -, 1.31, 1.22, 28.69, -50.50%, -, -, -926.60%, -32.30%, -0.30%, -0.30%, 3.30%, 4.50, 1.90, 0.00, 0.00, 12.10%, -0.40%, -0.30%, -5.75%, -23.20%, -22.86%, -22.57%, -22.22%, 2.02%
197, EVI, EVI Industries Inc., Industrials, Industrial Distribution, USA, 376.18M, -, -, 1.62, 3.70, 32.15, -79.80%, -, -, 75.30%, 5.80%, 0.80%, 1.50%, 1.90%, 1.30, 0.80, 0.20, 0.23, 24.60%, 1.10%, 0.60%, 11.66%, -20.26%, -12.59%, 52.95%, 0.50%, 5.09%
199, EXPO, Exponent Inc., Industrials, Consulting Services, USA, 4.73B, 47.76, 3.71, 11.52, 12.69, 66.76, 1.20%, 8.34%, 15.00%, 18.40%, 9.90%, 15.80%, 24.60%, 19.00%, 4.00, 4.00, 0.00, 0.00, 94.60%, 17.40%, 21.20%, -5.17%, -6.73%, 9.49%, 22.89%, 1.33%, 2.24%
202, FCEL, FuelCell Energy Inc., Industrials, Electrical Equipment & Parts, USA, 3.17B, -, -, 45.65, 9.35, -, 77.10%, 41.40%, 15.00%, 26.30%, -8.60%, -20.60%, -58.80%, -9.70%, 5.20, 4.10, 0.23, 0.28, -21.00%, -87.30%, -, -2.58%, -47.46%, 11.09%, 361.03%, -12.09%, 9.72%
204, FDX, FedEx Corporation, Industrials, Integrated Freight & Logistics, USA, 83.74B, 15.80, 0.95, 1.06, 3.80, 26.47, 179.90%, 11.18%, 29.41%, 174.70%, 23.00%, 3.80%, 15.00%, 5.00%, 1.60, 1.60, 1.04, 1.07, 70.70%, 5.80%, 3.80%, 6.33%, 20.12%, 9.20%, 141.12%, 21.26%, 2.22%
206, FERG, Ferguson plc, Industrials, Industrial Distribution, United Kingdom, 30.45B, -, -, 1.37, -, -, -, -, -, -1.90%, 4.20%, -, -, -, -, -, -, -, -, -, -, 5.91%, 13.42%, 77.60%, 97.83%, 16.53%, 1.21%
208, FLOW, SPX FLOW Inc., Industrials, Specialty Industrial Machinery, USA, 2.90B, 22.98, 1.45, 2.03, 2.79, 23.46, -22.00%, 15.56%, 32.55%, -, 25.70%, 1.40%, 2.90%, 4.30%, 1.80, 1.40, 0.38, 0.40, 34.80%, 6.10%, 2.10%, -0.94%, 7.05%, 23.93%, 98.47%, 18.41%, 2.62%
210, FLS, Flowserve Corporation, Industrials, Specialty Industrial Machinery, USA, 5.55B, 21.28, 4.03, 1.50, 3.23, -, -51.00%, 24.11%, 11.63%, 16.60%, -4.10%, -, -, 5.50%, 2.30, 1.60, 0.76, 0.77, 31.10%, -, -, 4.54%, 11.17%, 20.43%, 62.41%, 15.03%, 2.46%
212, FLY, Fly Leasing Limited, Industrials, Rental & Leasing Services, Ireland, 515.75M, 12.09, -, 1.76, 0.65, -, -131.00%, 104.53%, 15.79%, -109.00%, -33.50%, -3.30%, -12.90%, 1.90%, -, -, 2.40, 2.40, -, -6.80%, -37.10%, -0.24%, 57.60%, 92.38%, 104.23%, 71.68%, 0.39%
214, FPAY, FlexShopper Inc., Industrials, Rental & Leasing Services, USA, 59.91M, 5.51, -, 0.54, -, -, -58.00%, 233.33%, -, 55.40%, 32.30%, -4.80%, 24.40%, 12.30%, 7.20, 7.20, -, -, 34.20%, 4.30%, -2.60%, 3.85%, -5.59%, 43.62%, 70.89%, 5.06%, 6.45%
216, FSS, Federal Signal Corporation, Industrials, Pollution & Treatment Controls, USA, 2.56B, 20.49, 1.73, 2.28, 3.58, 22.81, -11.50%, 13.90%, 16.00%, -5.10%, -2.60%, 7.70%, 13.80%, 11.30%, 2.40, 1.20, 0.31, 0.31, 25.60%, 11.30%, 8.50%, 1.87%, 12.20%, 32.34%, 45.78%, 28.07%, 2.03%
218, FTAI, Fortress Transportation and Infrastructure Investors LLC, Industrials, Rental & Leasing Services, USA, 2.52B, 12.05, -, 7.61, 2.24, -, -170.90%, 538.68%, -14.10%, -723.40%, -31.60%, -4.00%, -11.90%, -3.40%, -, -, 1.85, 1.85, 94.60%, -42.40%, -41.30%, -2.31%, 5.22%, 38.25%, 159.91%, 24.64%, 3.84%
220, FWRD, Forward Air Corporation, Industrials, Integrated Freight & Logistics, USA, 2.63B, 21.56, 3.50, 1.98, 4.87, -, -34.20%, 24.58%, 13.16%, 49.70%, 18.50%, -, -, 8.60%, 1.50, -, 0.22, 0.22, 42.10%, -, -, 9.73%, 10.52%, 28.77%, 95.03%, 26.09%, 3.18%
201, FC, Franklin Covey Co., Industrials, Consulting Services, USA, 425.94M, 66.67, -, 2.33, 7.40, 14.39, -826.10%, 1309.09%, 15.00%, -104.20%, -10.20%, -5.50%, -18.70%, -7.50%, 1.00, 1.00, 0.43, 0.56, 75.80%, 2.30%, -6.00%, 1.71%, 17.87%, 36.68%, 45.54%, 39.20%, 3.00%
203, FCN, FTI Consulting Inc., Industrials, Consulting Services, USA, 4.69B, 18.45, 2.90, 1.85, 3.25, 18.82, 0.20%, 16.30%, 7.87%, 23.80%, 13.50%, 7.90%, 15.10%, 13.70%, 2.30, 2.30, 0.32, 0.32, 31.60%, 11.70%, 8.60%, -1.79%, 19.30%, 32.71%, 14.19%, 23.12%, 1.46%
205, FELE, Franklin Electric Co. Inc., Industrials, Specialty Industrial Machinery, USA, 3.92B, 26.09, 2.50, 2.98, 4.51, 23.43, 5.50%, 7.99%, 13.40%, 161.40%, 24.80%, 9.50%, 14.20%, 11.50%, 3.20, 1.60, 0.11, 0.11, 34.90%, 11.50%, 8.90%, 1.71%, 10.01%, 22.99%, 65.40%, 21.21%, 2.71%
207, FIX, Comfort Systems USA Inc., Industrials, Engineering & Construction, USA, 2.93B, 20.47, 1.91, 1.04, 4.16, 9.39, 32.70%, 6.22%, 10.00%, 51.20%, -4.30%, 9.30%, 23.40%, 16.00%, 1.10, 1.10, 0.24, 0.00, 19.60%, 7.10%, 5.60%, 0.86%, 26.55%, 61.28%, 124.05%, 57.42%, 2.37%
209, FLR, Fluor Corporation, Industrials, Engineering & Construction, USA, 2.66B, 14.88, -, 0.18, 2.65, -, 80.80%, 113.57%, -6.69%, -380.90%, -20.50%, -3.60%, -24.20%, -8.20%, 1.50, 1.50, 1.71, 1.71, 2.90%, 0.00%, -1.80%, -19.98%, 7.93%, 4.82%, 59.35%, 15.84%, 5.12%
211, FLUX, Flux Power Holdings Inc., Industrials, Electrical Equipment & Parts, USA, 139.79M, -, -, 5.78, 13.74, -, 1.50%, 18.80%, -, 93.60%, -34.00%, -65.20%, -351.40%, -545.60%, 2.00, 1.00, 0.00, 0.00, 21.10%, -51.00%, -50.90%, -9.69%, -20.85%, 2.55%, 47.04%, -39.44%, 10.32%
213, FORR, Forrester Research Inc., Industrials, Consulting Services, USA, 821.73M, 20.73, 5.64, 1.80, 4.25, 14.05, 201.90%, 26.45%, 10.00%, 847.70%, 7.10%, 2.30%, 8.00%, 4.50%, 0.80, 0.80, 0.48, 0.55, 59.50%, 5.00%, 3.20%, -1.63%, -6.80%, -1.81%, 36.66%, 2.41%, 3.66%
215, FRTA, Forterra Inc., Industrials, Building Products & Equipment, USA, 1.56B, 12.85, -, 0.95, 7.19, -, 927.90%, 23.49%, -, 224.40%, 11.20%, -, -, 10.60%, 2.00, 1.10, 4.95, 5.09, 24.50%, -, -, -0.09%, -1.14%, 29.31%, 165.08%, 35.97%, 0.50%
217, FSTR, L.B. Foster Company, Industrials, Railroads, USA, 193.03M, 16.21, 0.78, 0.39, 1.08, -, -46.30%, 29.82%, 10.00%, -, -4.80%, -, -, 11.60%, 1.90, 1.10, 0.21, 0.21, 18.50%, -, -, 9.43%, 5.39%, 23.13%, 47.22%, 19.53%, 3.44%
219, FTEK, Fuel Tech Inc., Industrials, Pollution & Treatment Controls, USA, 61.70M, -, -, 2.59, 1.24, -, 46.60%, -, 12.10%, 113.80%, 31.60%, -3.70%, -4.60%, -18.40%, 10.90, 10.80, 0.00, 0.00, 48.20%, -5.20%, -5.50%, -9.52%, -46.41%, -61.30%, 181.14%, -46.13%, 9.50%
222, GBX, The Greenbrier Companies Inc., Industrials, Railroads, USA, 1.45B, 18.45, 25.90, 0.69, 1.15, 7.32, -31.70%, 1644.20%, 7.00%, -167.90%, -52.60%, 0.30%, 0.70%, 5.20%, -, -, 0.84, 0.00, 11.10%, 2.90%, 0.40%, -7.44%, -6.74%, 26.09%, 109.28%, 22.07%, 3.38%
224, GE, General Electric Company, Industrials, Specialty Industrial Machinery, USA, 125.97B, 27.14, -, 1.65, 3.67, -, 2500.00%, 96.21%, 3.00%, -99.60%, -12.20%, -1.60%, -11.60%, 9.40%, 2.00, 1.70, 1.99, 2.13, 25.50%, -1.10%, -5.20%, 6.43%, 7.25%, 33.90%, 114.00%, 30.19%, 2.32%
226, GFF, Griffon Corporation, Industrials, Tools & Accessories, USA, 1.50B, 12.64, 0.72, 0.59, 1.75, 14.54, 11.60%, 9.88%, 20.41%, 1812.00%, 12.10%, 3.60%, 13.10%, 6.70%, 2.60, 1.50, 1.37, 1.39, 27.20%, 7.60%, 3.50%, -4.33%, 2.70%, 24.60%, 56.49%, 29.00%, 2.93%
228, GFN, General Finance Corporation, Industrials, Rental & Leasing Services, USA, 574.88M, 29.70, 46.37, 1.66, 3.75, -, 15.30%, -5.90%, 10.00%, -11.30%, -3.30%, -, -, -, -, -, -, -, -, -, -, 0.26%, 64.59%, 146.24%, 218.43%, 123.38%, 0.14%
230, GHM, Graham Corporation, Industrials, Specialty Industrial Machinery, USA, 140.88M, 28.64, 3.19, 1.48, 1.51, -, 704.40%, 83.21%, 18.00%, 11677.80%, 7.50%, 1.80%, 2.70%, 0.60%, 2.80, 2.40, 0.00, 0.00, 21.00%, 3.20%, 2.70%, 5.08%, -4.24%, -7.67%, 28.41%, -3.23%, 4.13%
232, GLDD, Great Lakes Dredge & Dock Corporation, Industrials, Engineering & Construction, USA, 967.62M, 13.16, -, 1.40, 2.68, -, 17.20%, 14.43%, -13.00%, -74.20%, -18.40%, 4.30%, 12.10%, 13.60%, 2.10, 1.90, 0.91, 0.91, 19.60%, 10.80%, 5.90%, -7.47%, -6.41%, 28.10%, 57.61%, 10.93%, 3.43%
234, GMS, GMS Inc., Industrials, Building Products & Equipment, USA, 1.96B, 11.90, 5.29, 0.63, 2.57, 9.18, -58.20%, 17.32%, 12.50%, 46.80%, -1.30%, 1.40%, 4.40%, 5.20%, 2.40, 1.50, 1.24, 1.31, 32.50%, 3.60%, 1.00%, 3.93%, 22.73%, 43.63%, 123.47%, 50.23%, 2.84%
236, GNRC, Generac Holdings Inc., Industrials, Specialty Industrial Machinery, USA, 20.54B, 29.43, 5.78, 7.29, 13.47, 37.27, 37.20%, 11.02%, 8.00%, 230.90%, 69.70%, 14.70%, 34.70%, 16.70%, 2.60, 1.70, 0.55, 0.57, 39.30%, 21.50%, 16.20%, -2.51%, -5.06%, 51.83%, 195.43%, 44.55%, 3.51%
