Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
567, JUPW, Jupiter Wellness Inc., Healthcare, Drug Manufacturers - Specialty & Generic, USA, 49.08M, -, -, 49.08, 11.12, -, -626.00%, -, -, -219.30%, -58.50%, -208.70%, -415.70%, -108.30%, 5.50, 5.10, 0.00, 0.02, 45.00%, -, -, -2.41%, -22.20%, 5.95%, -, -12.57%, 7.39%
569, KALA, Kala Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 351.71M, -, -, 40.90, 3.17, -, 27.80%, 46.20%, 40.90%, 8.40%, 200.00%, -48.90%, -101.40%, -55.90%, 9.00, 8.50, 0.66, 0.66, 58.20%, -, -, -28.03%, -23.23%, -22.60%, -54.10%, -16.67%, 8.47%
571, KDMN, Kadmon Holdings Inc., Healthcare, Biotechnology, USA, 672.38M, -, -, 320.18, 48.00, -, -39.30%, 26.50%, -, 10.70%, -91.00%, -48.90%, -145.50%, -132.10%, 11.00, 11.00, 16.52, 16.71, 29.80%, -, -, -5.88%, -22.42%, -5.42%, -13.51%, -7.47%, 5.46%
573, KERN, Akerna Corp., Healthcare, Health Information Services, USA, 98.20M, -, -, 6.64, 2.07, -, 19.40%, -, -, 32.20%, 29.00%, -36.30%, -68.80%, -29.90%, 1.50, 1.50, 0.02, 0.21, 57.20%, -, -, 3.79%, -26.14%, 26.96%, -52.80%, 35.19%, 9.45%
575, KIN, Kindred Biosciences Inc., Healthcare, Drug Manufacturers - Specialty & Generic, USA, 216.92M, -, -, 4.93, 2.37, -, 65.10%, 49.20%, 40.00%, 59.20%, 300.00%, -8.20%, -11.20%, -22.90%, 12.10, 12.10, 0.20, 0.24, 97.00%, -15.20%, -20.00%, 0.84%, 6.39%, 20.75%, 12.59%, 12.06%, 5.37%
577, KMDA, Kamada Ltd., Healthcare, Drug Manufacturers - Specialty & Generic, Israel, 262.66M, 45.15, 2.57, 2.10, 1.47, -, -55.30%, -23.50%, 6.00%, -48.50%, -25.20%, -, -, -, -, -, -, -, -, -, -, -3.45%, -5.32%, -11.33%, -25.22%, -9.41%, 2.23%
579, KNSA, Kiniksa Pharmaceuticals Ltd., Healthcare, Biotechnology, Bermuda, 925.20M, -, -, -, 3.43, -, 12.90%, 20.80%, -, -51.80%, -, -56.00%, -61.90%, -, 7.80, 7.70, 0.00, 0.00, -, -, -, -19.25%, -37.73%, -22.99%, -34.69%, -22.86%, 5.45%
582, KPTI, Karyopharm Therapeutics Inc., Healthcare, Biotechnology, USA, 700.64M, -, -, 6.19, -, -, 15.40%, 40.10%, -, 1.60%, 28.70%, -61.50%, -357.70%, -71.30%, 4.10, 4.10, -, -, 97.50%, -, -, -2.93%, -32.51%, -37.08%, -49.81%, -40.05%, 5.73%
584, KRON, Kronos Bio Inc., Healthcare, Biotechnology, USA, 1.43B, -, -, -, 2.97, -, -343.60%, 0.70%, -, 60.70%, -, -, -, -, 35.90, 35.90, 0.00, 0.00, -, -, -, -4.09%, -17.28%, -27.87%, -, -18.28%, 6.50%
586, KRTX, Karuna Therapeutics Inc., Healthcare, Biotechnology, USA, 3.37B, -, -, -, 8.87, -, -53.40%, -8.40%, -14.80%, -198.80%, -, -14.10%, -14.40%, -, 50.30, 50.30, 0.00, 0.00, -, -, -, 1.19%, -10.38%, 14.11%, 19.13%, 10.07%, 5.79%
588, KTRA, Kintara Therapeutics Inc., Healthcare, Biotechnology, USA, 56.80M, -, -, -, -, -, 72.30%, 57.70%, -, -32.30%, -, -236.00%, -, -, 6.50, 6.50, -, -, -, -, -, 17.52%, -22.22%, 18.38%, 64.29%, 25.78%, 9.41%
590, KYMR, Kymera Therapeutics Inc., Healthcare, Biotechnology, USA, 2.06B, -, -, 41.68, 7.81, -, -28.50%, -35.80%, -14.90%, 69.40%, 544.80%, -, -, -16.20%, 3.10, 3.10, 0.00, 0.00, -, -, -, 5.23%, -0.76%, 1.89%, -, -22.44%, 8.67%
592, KZR, Kezar Life Sciences Inc., Healthcare, Biotechnology, USA, 281.82M, -, -, -, 2.08, -, 48.40%, -21.00%, -, 16.50%, -, -28.20%, -30.30%, -, 19.30, 19.30, 0.00, 0.00, -, -, -, -0.17%, -7.14%, 1.42%, 19.92%, 9.58%, 7.05%
594, LBPH, Longboard Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 145.62M, -, -, -, 0.47, -, -, -, -, -, -, -, -, -, 30.60, 30.60, 0.00, 0.00, -, -, -, -13.05%, -, -, -, -50.39%, 10.83%
596, LCI, Lannett Company Inc., Healthcare, Drug Manufacturers - Specialty & Generic, USA, 204.68M, 23.89, -, 0.40, 1.37, 2.33, 88.00%, 260.00%, 15.00%, 57.80%, -22.20%, -19.40%, -91.30%, 3.30%, 3.80, 2.60, 4.92, 4.92, 18.10%, -42.70%, -38.20%, -6.32%, -28.93%, -31.53%, -43.79%, -34.05%, 5.73%
598, LEGN, Legend Biotech Corporation, Healthcare, Biotechnology, USA, 5.21B, -, -, 66.97, 25.40, -, -122.00%, 6.80%, -, -77.70%, 19.10%, -48.30%, -111.30%, -107.50%, 3.30, 3.20, 0.01, 0.02, -, -, -, 30.75%, 48.96%, 35.34%, -, 39.81%, 6.06%
600, LGND, Ligand Pharmaceuticals Incorporated, Healthcare, Biotechnology, USA, 1.96B, 24.59, 2.64, 9.39, 2.59, 40.42, -100.60%, -22.18%, 19.23%, 171.90%, 66.30%, 3.10%, 5.50%, 2.90%, 4.60, 4.20, 0.47, 0.48, 83.70%, 10.50%, 18.80%, -19.26%, -24.80%, 34.65%, 15.88%, 18.35%, 4.12%
581, KOD, Kodiak Sciences Inc., Healthcare, Biotechnology, USA, 4.32B, -, -, -, 5.25, -, -132.50%, -33.30%, 12.40%, -79.80%, -, -21.10%, -28.00%, -, 26.60, 26.60, 0.00, 0.00, -, -, -, -31.86%, -37.96%, -36.75%, 29.42%, -43.08%, 6.91%
583, KRMD, Repro Med Systems Inc., Healthcare, Medical Instruments & Supplies, USA, 190.91M, -, -, 8.19, 4.97, -, -300.10%, 75.00%, -, -357.60%, -14.30%, -6.70%, -7.70%, -3.50%, 8.60, 6.80, 0.00, 0.00, 61.80%, -17.30%, -12.60%, 18.28%, 8.38%, -5.53%, -57.81%, -29.07%, 7.09%
585, KROS, Keros Therapeutics Inc., Healthcare, Biotechnology, USA, 1.23B, -, -, -, 5.10, -, -356.80%, -35.20%, -, -2.00%, -, -23.80%, -24.80%, -, 28.60, 28.60, 0.00, 0.00, -, -, -, -22.18%, -11.57%, -27.76%, 89.84%, -22.65%, 8.61%
587, KRYS, Krystal Biotech Inc., Healthcare, Biotechnology, USA, 1.46B, -, -, -, 3.22, -, -42.60%, 0.60%, -, -141.80%, -, -12.30%, -12.80%, -, 44.40, 44.40, 0.00, 0.00, -, -, -, -18.57%, -23.66%, 41.03%, 26.90%, 8.73%, 6.16%
589, KURA, Kura Oncology Inc., Healthcare, Biotechnology, USA, 1.53B, -, -, -, 2.51, -, -12.20%, -11.80%, 19.93%, -9.60%, -, -20.60%, -22.20%, -, 24.30, 24.30, 0.01, 0.01, -, -, -, -19.06%, -25.83%, -37.45%, 30.19%, -31.87%, 5.19%
591, KZIA, Kazia Therapeutics Limited, Healthcare, Biotechnology, Australia, 118.49M, -, -, 325.99, 4.17, -, 4.40%, -, -, 48.00%, -99.80%, -49.60%, -71.70%, -, 7.60, 7.60, 0.00, 0.00, -, -, -, -12.75%, -8.47%, -0.52%, 245.82%, 10.07%, 4.57%
593, LABP, Landos Biopharma Inc., Healthcare, Biotechnology, USA, 420.42M, -, -, -, 2.83, -, -118.50%, -58.60%, -, -320.40%, -, -, -, -, 12.40, 12.40, 0.00, 0.00, -, -, -, -4.10%, -32.47%, -, -, -8.50%, 7.20%
595, LBPS, 4D pharma plc, Healthcare, Biotechnology, United Kingdom, 245.14M, -, -, 355.27, -, -, -, -, -, -, 16.90%, -, -, -, -, -, -, -, -, -, -, -15.16%, -, -, -, -25.24%, 5.02%
597, LCTX, Lineage Cell Therapeutics Inc., Healthcare, Biotechnology, USA, 387.49M, -, -, 227.94, 3.20, -, -71.00%, -33.30%, -, 84.10%, -20.00%, -12.10%, -13.50%, -26.10%, 9.80, 9.80, 0.00, 0.00, 76.30%, -, -, -10.90%, -1.66%, 79.55%, 168.80%, 34.66%, 7.41%
599, LFMD, LifeMD Inc., Healthcare, Pharmaceutical Retailers, USA, 317.49M, -, -, 6.20, -, -, 73.00%, 60.00%, -, -111.80%, 323.30%, -, -, 3923.80%, 1.20, 1.00, -, -, 79.70%, -, -, 32.51%, -39.56%, 61.00%, 788.28%, 97.24%, 14.35%
602, LH, Laboratory Corporation of America Holdings, Healthcare, Diagnostics & Research, USA, 26.91B, 17.19, -, 1.76, 2.70, 9.90, 90.00%, -29.06%, -11.00%, 339.40%, 47.40%, 13.70%, 30.20%, 12.10%, 1.70, 1.50, 0.50, 0.55, 38.00%, 24.50%, 17.30%, 2.80%, 13.66%, 39.71%, 56.56%, 34.85%, 1.89%
604, LHDX, Lucira Health Inc., Healthcare, Diagnostics & Research, USA, 193.60M, -, -, 40.46, 0.82, -, -341.10%, 11.70%, -, -98.60%, -, -, -, 84.90%, 12.50, 11.50, 0.00, 0.00, -, -, -, -24.12%, -74.52%, -, -, -80.22%, 12.78%
606, LIVN, LivaNova PLC, Healthcare, Medical Devices, United Kingdom, 4.08B, 37.38, -, 4.34, 3.82, 354.65, -119.70%, 33.19%, 29.30%, -177.00%, 2.10%, -16.80%, -33.90%, -15.20%, 2.30, 1.90, 0.61, 0.62, 65.40%, -29.30%, -43.90%, -2.86%, 8.86%, 55.95%, 56.18%, 26.17%, 2.54%
608, LJPC, La Jolla Pharmaceutical Company, Healthcare, Biotechnology, USA, 123.50M, 20.48, -, 2.06, -, -, 66.40%, -44.00%, 13.20%, 233.70%, 348.70%, -18.80%, 19.50%, 39.00%, 4.60, 4.20, -, -, 77.60%, -13.10%, -27.40%, -0.69%, -15.85%, -8.90%, -8.90%, 10.82%, 8.02%
610, LMAT, LeMaitre Vascular Inc., Healthcare, Medical Instruments & Supplies, USA, 1.06B, 36.63, -, 7.84, 5.93, 37.05, 17.40%, 10.69%, -1.80%, 83.10%, 17.30%, 9.40%, 14.40%, 10.80%, 4.10, 2.30, 0.16, 0.18, 65.30%, 24.00%, 17.80%, -4.92%, -0.56%, 24.09%, 90.44%, 26.44%, 3.42%
612, LMNX, Luminex Corporation, Healthcare, Medical Instruments & Supplies, USA, 1.74B, 34.00, 4.93, 3.99, 3.47, -, 238.20%, 23.02%, 15.00%, 1288.70%, 22.50%, -, -, 4.00%, 8.40, 6.10, 0.52, 0.52, 60.30%, -, -, 0.60%, 16.78%, 59.08%, 18.39%, 59.56%, 0.63%
614, LNTH, Lantheus Holdings Inc., Healthcare, Diagnostics & Research, USA, 1.54B, 27.09, -, 4.51, 3.08, 341.66, -131.50%, 133.68%, 37.32%, 59.90%, 2.00%, -0.90%, -1.50%, -0.80%, 2.60, 2.10, 0.32, 0.34, 44.40%, 1.50%, -2.30%, 3.10%, 27.43%, 86.54%, 76.62%, 79.76%, 4.50%
616, LPCN, Lipocine Inc., Healthcare, Biotechnology, USA, 109.50M, 4.57, -, -, 2.35, -, 25.10%, 340.00%, -, 70.50%, -, -59.80%, -87.00%, -, 8.50, 8.50, 0.03, 0.11, -, -, -, -14.69%, -21.29%, -25.15%, 33.54%, -10.29%, 6.49%
618, LQDA, Liquidia Corporation, Healthcare, Biotechnology, USA, 161.61M, -, -, 42.53, 2.08, -, 31.50%, -1.50%, -, 59.40%, -, -68.90%, -104.10%, -71.60%, 7.00, 7.00, 0.17, 0.18, 75.60%, -, -, 3.79%, 2.73%, 2.38%, -67.42%, 2.03%, 7.01%
620, LTRN, Lantern Pharma Inc., Healthcare, Biotechnology, USA, 170.55M, -, -, -, 1.86, -, -135.90%, -31.20%, -, -207.60%, -, -20.90%, -21.60%, -, 124.10, 124.10, 0.00, 0.00, -, -, -, -4.36%, -20.04%, -2.01%, -, -21.45%, 7.07%
601, LGVN, Longeveron Inc., Healthcare, Biotechnology, USA, 125.80M, -, -, 29.27, 4.37, -, -25.70%, -, -, -33.80%, -89.50%, -, -, -151.10%, 9.10, 9.10, 0.00, 0.00, -, -, -, 8.20%, -16.46%, -, -, -10.93%, 6.33%
603, LHCG, LHC Group Inc., Healthcare, Medical Care Facilities, USA, 6.34B, 28.86, 3.41, 3.06, 3.94, 11.72, 11.50%, 7.50%, 14.84%, 82.40%, 2.30%, 5.10%, 8.20%, 8.90%, 1.00, 1.00, 0.00, 0.00, 40.30%, 9.40%, 6.00%, -6.71%, 6.41%, 0.01%, 21.13%, -7.72%, 3.11%
605, LIFE, aTyr Pharma Inc., Healthcare, Biotechnology, USA, 69.60M, -, -, 29.00, 1.29, -, 74.80%, 6.80%, 13.00%, -299.10%, 1325.70%, -54.90%, -67.20%, -, 11.70, 11.70, 0.00, 0.00, -, -, -, 10.19%, -2.78%, 26.46%, 21.39%, 17.01%, 6.64%
607, LIXT, Lixte Biotechnology Holdings Inc., Healthcare, Biotechnology, USA, 37.81M, -, -, -, 8.56, -, -32.60%, -, -, -294.50%, -, -112.60%, -, -, 32.50, 32.50, 0.00, 0.00, -, -, -, -5.19%, -38.84%, -26.74%, -33.70%, -13.57%, 10.66%
609, LLY, Eli Lilly and Company, Healthcare, Drug Manufacturers - General, USA, 191.04B, 23.19, 2.36, 7.50, 26.32, 53.15, 36.90%, 8.72%, 12.67%, -7.00%, 16.10%, 13.60%, 113.60%, 22.60%, 1.40, 1.10, 2.35, 2.35, 75.90%, 22.10%, 23.90%, 9.63%, -3.26%, 37.99%, 30.59%, 18.30%, 1.89%
611, LMNL, Liminal BioSciences Inc., Healthcare, Biotechnology, Canada, 126.72M, -, -, 63.36, 44.20, -, 65.80%, -7.80%, -, 42.30%, 0.00%, -99.80%, -382.40%, -118.10%, 2.40, 2.20, 17.23, 19.10, 44.30%, -, -, -10.53%, -11.60%, 11.34%, -57.25%, 5.24%, 9.40%
613, LNSR, LENSAR Inc., Healthcare, Medical Devices, USA, 90.41M, -, -, 3.29, -, -, 41.10%, 48.00%, -, -, 19.30%, -, -, -, -, -, -, -, -, -, -, 17.30%, -7.29%, -13.22%, -, 14.07%, 5.88%
615, LOGC, LogicBio Therapeutics Inc., Healthcare, Biotechnology, USA, 141.81M, -, -, 48.90, 2.57, -, 27.60%, -21.30%, -, 21.10%, -50.00%, -54.90%, -80.50%, -44.40%, 8.60, 8.60, 0.13, 0.18, -, -, -, -23.60%, -51.77%, -30.74%, -36.30%, -42.73%, 6.92%
617, LPTX, Leap Therapeutics Inc., Healthcare, Biotechnology, USA, 96.70M, -, -, 64.47, 2.53, -, 57.00%, -9.60%, -2.49%, 72.00%, 0.00%, -51.50%, -59.50%, -61.10%, 5.90, 5.90, 0.00, 0.00, -, -, -, -4.71%, -33.33%, 8.00%, -31.65%, -28.00%, 5.74%
619, LRMR, Larimar Therapeutics Inc., Healthcare, Biotechnology, USA, 132.21M, -, -, -, 1.69, -, 75.50%, -10.40%, -, 3.10%, -, -, -, -, 10.30, 10.30, 0.00, 0.00, -, -, -, -40.64%, -52.10%, -60.26%, -32.44%, -61.19%, 14.06%
622, LUNG, Pulmonx Corporation, Healthcare, Medical Devices, USA, 1.58B, -, -, 47.20, 7.01, -, -418.60%, 15.50%, 46.70%, -61.30%, 7.00%, -22.60%, -493.30%, -13.40%, 17.10, 16.20, 0.08, 0.08, 66.40%, -, -, -8.80%, -28.67%, -18.71%, -, -37.82%, 6.07%
624, LXRX, Lexicon Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 655.51M, -, -, 40.97, 4.14, -, -147.40%, -34.30%, -, 76.60%, -97.70%, -5.80%, -13.40%, -27.90%, 3.70, -, 0.00, 0.08, 91.50%, -, -80.60%, -12.90%, -42.24%, 166.06%, 129.84%, 28.36%, 5.96%
626, MACK, Merrimack Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 85.31M, -, -, -, 5.42, -, 85.80%, -, 5.60%, -379.20%, -, -22.10%, -24.10%, -, 23.80, 23.80, 0.00, 0.00, -, -, -, -11.72%, -10.86%, 69.31%, 88.79%, -7.11%, 5.66%
628, MASS, 908 Devices Inc., Healthcare, Medical Devices, USA, 1.10B, -, -, 40.93, 8.63, -, -12.50%, 21.30%, -, -, -33.70%, -, -, -3.80%, 17.60, 16.90, 0.11, 0.11, -, -, -, -20.64%, -26.69%, -, -, -26.02%, 7.20%
630, MBOT, Microbot Medical Inc., Healthcare, Medical Instruments & Supplies, USA, 54.84M, -, -, -, 2.45, -, 24.10%, -, -, -9.00%, -, -34.50%, -36.90%, -, 18.20, 18.20, 0.00, 0.00, -, -, -, 3.78%, -9.54%, 5.64%, 1.72%, 11.47%, 5.60%
632, MCK, McKesson Corporation, Healthcare, Medical Distribution, USA, 30.74B, 9.29, -, 0.13, -, 8.06, -667.60%, 7.81%, 10.06%, -26.00%, 1.00%, -7.40%, -167.50%, -61.00%, 1.00, 0.60, -, -, 5.10%, -2.10%, -1.90%, 1.11%, 10.73%, 7.18%, 21.25%, 10.62%, 2.48%
634, MD, MEDNAX Inc., Healthcare, Medical Care Facilities, USA, 2.80B, 19.72, 144.97, 1.61, 3.53, -, -122.70%, 23.16%, 1.29%, 128.00%, 1.30%, -, -, 3.30%, 2.00, 2.00, 1.30, 1.30, -, -, -, 18.84%, 30.53%, 57.07%, 105.92%, 30.32%, 3.96%
636, MDGS, Medigus Ltd., Healthcare, Medical Devices, Israel, 40.29M, -, -, 199.46, 0.05, -, -, -, -, -, -49.30%, -, -, -, -, -, -, -, -, -, -, -14.78%, -32.42%, -44.37%, -19.16%, -9.42%, 6.32%
638, MDRX, Allscripts Healthcare Solutions Inc., Healthcare, Health Information Services, USA, 2.46B, 20.98, -, 1.69, 1.45, -, 42.50%, 14.03%, 8.00%, 130.70%, -3.40%, 24.10%, 50.40%, -6.30%, 1.30, 1.30, 0.10, 0.00, 38.40%, -7.60%, 50.20%, 10.41%, 11.69%, 22.64%, 175.16%, 20.43%, 3.02%
640, MDVL, MedAvail Holdings Inc, Healthcare, Drug Manufacturers - Specialty & Generic, Canada, 421.79M, -, -, 23.83, 7.98, -, 19.30%, 12.40%, -, 72.80%, 112.10%, -103.90%, -120.00%, -40.20%, 8.00, 7.60, 0.00, 0.04, 30.20%, -, -, -3.17%, -16.24%, -13.07%, 20.90%, -14.68%, 6.40%
621, LUMO, Lumos Pharma Inc., Healthcare, Biotechnology, USA, 85.83M, -, -, 858.31, 0.80, -, 91.00%, -13.50%, 15.20%, -630.70%, -, -10.50%, -12.70%, -10.60%, 24.00, 24.00, 0.00, 0.00, -, -, -, -14.52%, -29.99%, -33.71%, -24.66%, -70.65%, 5.70%
623, LVTX, Lava Therapeutics B.V., Healthcare, Biotechnology, Netherlands, 280.00M, -, -, 87.89, 2.08, -, -56.60%, -44.20%, -, -, -, -, -, -134.90%, 29.60, 29.60, 0.03, 0.00, -, -, -, -5.42%, -, -, -, -20.63%, 7.03%
625, LYRA, Lyra Therapeutics Inc., Healthcare, Biotechnology, USA, 96.28M, -, -, -, 1.38, -, -96.90%, 5.10%, -6.20%, -73.10%, -, -30.80%, -33.20%, -, 16.20, 16.20, 0.00, 0.00, -, -, -, -29.47%, -54.00%, -44.60%, -54.76%, -37.02%, 7.51%
627, MASI, Masimo Corporation, Healthcare, Medical Instruments & Supplies, USA, 11.92B, 49.86, 4.59, 10.16, 8.96, 64.97, 20.50%, 14.54%, 11.90%, -17.60%, 10.90%, 13.80%, 16.70%, 16.50%, 5.00, 3.90, 0.00, 0.00, 64.30%, 21.50%, 19.50%, -7.63%, -15.81%, -12.15%, -10.24%, -19.67%, 2.63%
629, MBIO, Mustang Bio Inc., Healthcare, Biotechnology, USA, 292.49M, -, -, -, 2.02, -, 11.30%, 6.10%, -, 34.20%, -, -58.10%, -66.60%, -, 19.90, 19.90, 0.00, 0.00, -, -, -, 3.08%, -7.97%, -1.47%, -10.19%, -11.49%, 5.43%
631, MBRX, Moleculin Biotech Inc., Healthcare, Biotechnology, USA, 103.79M, -, -, -, 0.91, -, 9.40%, -9.00%, -, -40.30%, -, -44.00%, -60.40%, -, 19.20, 19.20, 0.00, 0.00, -, -, -, 1.93%, -14.75%, -20.74%, -43.43%, -22.64%, 4.33%
633, MCRB, Seres Therapeutics Inc., Healthcare, Biotechnology, USA, 1.97B, -, -, 64.18, 13.45, -, 10.00%, 20.40%, -, -38.00%, -30.50%, -37.90%, -95.00%, -44.10%, 5.30, 5.30, 0.15, 0.18, -, -, -, -0.33%, 2.38%, -28.17%, 284.52%, -13.84%, 8.46%
635, MDGL, Madrigal Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 1.86B, -, -, -, 6.83, -, -140.10%, 7.30%, 0.00%, -41.60%, -, -66.00%, -77.20%, -, 6.30, 6.30, 0.00, 0.00, -, -, -, -18.38%, -4.46%, 0.32%, -3.21%, 1.02%, 4.94%
637, MDNA, Medicenna Therapeutics Corp., Healthcare, Biotechnology, Canada, 205.79M, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, 8.36%, -3.23%, 0.78%, -23.73%, -16.88%, 7.44%
639, MDT, Medtronic plc, Healthcare, Medical Devices, Ireland, 168.71B, 20.03, 4.35, 5.60, 3.36, 96.57, 2.30%, 11.25%, 10.94%, -33.90%, 0.80%, 3.70%, 7.00%, 6.70%, 2.10, 1.70, 0.52, 0.60, 65.70%, 10.80%, 11.70%, -3.73%, 7.41%, 11.72%, 28.41%, 8.07%, 1.41%
642, MDXG, MiMedx Group Inc., Healthcare, Medical Devices, USA, 1.15B, -, -, 4.65, -, -, -221.80%, 74.10%, 15.00%, -100.80%, -2.80%, -46.70%, -, -87.00%, 2.70, 2.50, -, -, 84.20%, -19.00%, -35.80%, 5.01%, 0.19%, 63.46%, 197.77%, 17.73%, 5.56%
644, MEDS, Trxade Group Inc., Healthcare, Pharmaceutical Retailers, USA, 30.70M, 9.60, -, 1.71, 3.58, -, -586.10%, 258.30%, -, -431.40%, 40.90%, -31.30%, -35.60%, -28.20%, 7.40, 7.00, 0.00, 0.02, 30.30%, -18.40%, -18.70%, -13.81%, -44.39%, -26.87%, -32.46%, -31.57%, 6.13%
646, MESO, Mesoblast Limited, Healthcare, Biotechnology, Australia, 971.43M, -, -, 59.23, 1.75, -, 18.90%, -4.50%, 48.80%, 4.70%, 0.00%, -14.00%, -18.70%, -9.80%, 1.00, 1.00, 0.11, 0.19, -, -, -, 7.06%, -19.48%, -34.44%, -38.16%, -8.95%, 4.15%
648, MGNX, MacroGenics Inc., Healthcare, Biotechnology, USA, 1.89B, -, -, 17.53, 5.25, -, 21.60%, -17.90%, -, 1.80%, 23.40%, -36.00%, -46.00%, -44.30%, 7.10, 6.90, 0.00, 0.00, 100.00%, -, -, -9.65%, 29.02%, 40.94%, 67.31%, 40.81%, 5.50%
650, MGTX, MeiraGTx Holdings plc, Healthcare, Biotechnology, USA, 616.41M, -, -, 38.77, 2.75, -, 6.90%, 4.00%, 2.40%, -25.40%, 9.50%, -20.50%, -32.50%, -, 4.30, 4.30, 0.00, 0.00, -, -, -, -8.07%, -9.87%, 0.44%, -7.08%, -8.92%, 5.61%
652, MIST, Milestone Pharmaceuticals Inc., Healthcare, Biotechnology, Canada, 174.00M, -, -, -, 1.89, -, 51.30%, -20.10%, -, 54.40%, -, -37.60%, -39.70%, -, 23.60, 23.60, 0.00, 0.00, -, -, -, 3.42%, -19.44%, -9.02%, 91.46%, -9.70%, 6.10%
654, MLND, Millendo Therapeutics Inc., Healthcare, Biotechnology, USA, 21.71M, -, -, -, 0.91, -, 40.60%, 63.00%, -, 32.20%, -, -72.40%, -92.80%, -, 6.40, 6.40, 0.00, 0.01, -, -, -, 4.39%, -44.91%, -31.21%, -55.26%, -44.39%, 9.20%
656, MMSI, Merit Medical Systems Inc., Healthcare, Medical Instruments & Supplies, USA, 3.41B, 26.87, 73.90, 3.51, 3.44, 25.53, -283.20%, 16.19%, 11.50%, 436.90%, 2.20%, 0.30%, 0.40%, 0.10%, 2.10, 1.10, 0.32, 0.33, 42.20%, 1.20%, 0.40%, -4.69%, 8.49%, 9.87%, 34.12%, 8.70%, 2.85%
658, MNMD, Mind Medicine MindMed Inc., Healthcare, Biotechnology, USA, 1.11B, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -21.30%, -6.59%, 113.33%, 755.88%, 11.48%, 11.60%
660, MNPR, Monopar Therapeutics Inc., Healthcare, Biotechnology, USA, 72.52M, -, -, -, 2.76, -, -41.90%, -50.00%, -, -50.90%, -, -38.50%, -40.30%, -, 32.00, 32.00, 0.00, 0.00, -, -, -, -3.87%, -20.25%, 16.53%, -25.84%, -6.70%, 6.56%
641, MDWD, MediWound Ltd., Healthcare, Biotechnology, Israel, 95.40M, -, -, 4.11, 18.89, -, -548.40%, -56.70%, -, -15.70%, 31.80%, -29.30%, -124.30%, -92.10%, 2.40, 2.30, 0.33, 0.73, 37.70%, -37.20%, -41.40%, -26.25%, -37.96%, -8.36%, 65.85%, -8.11%, 8.40%
643, MEDP, Medpace Holdings Inc., Healthcare, Diagnostics & Research, USA, 5.97B, 32.98, 2.90, 6.25, 6.96, -, 44.20%, 15.71%, 13.61%, 50.60%, 12.60%, -, -, 17.90%, 1.20, 1.20, 0.00, 0.00, 30.60%, -, -, -1.32%, 0.26%, 37.27%, 79.98%, 20.01%, 2.78%
645, MEIP, MEI Pharma Inc., Healthcare, Biotechnology, USA, 320.89M, -, -, 7.85, 7.20, 6.74, -113.70%, 10.30%, -0.10%, -581.20%, 100.00%, -31.10%, -90.80%, -31.40%, 5.30, 5.30, 0.00, 0.00, 95.40%, -, -, -18.87%, -24.80%, -0.69%, -21.20%, 9.09%, 7.21%
647, MGLN, Magellan Health Inc., Healthcare, Healthcare Plans, USA, 2.46B, 22.37, -, 0.53, 1.28, -, -69.10%, 18.59%, -1.30%, 52.50%, 3.50%, 11.80%, 22.70%, 1.20%, 3.10, 3.00, 0.28, 0.28, 3.40%, 0.40%, 8.50%, -0.11%, 1.03%, 16.93%, 25.60%, 13.70%, 0.44%
649, MGTA, Magenta Therapeutics Inc., Healthcare, Biotechnology, USA, 585.76M, -, -, -, 4.64, -, 17.70%, -2.80%, -, 29.20%, -, -43.10%, -47.80%, -, 14.70, 14.70, 0.00, 0.00, -, -, -, 3.87%, 11.66%, 79.51%, 39.71%, 57.53%, 8.93%
651, MIRM, Mirum Pharmaceuticals Inc., Healthcare, Biotechnology, USA, 489.09M, -, -, -, 3.72, -, -79.10%, 39.10%, -, -95.20%, -, -69.70%, -94.20%, -, 6.20, 6.20, 0.00, 0.00, -, -, -, -12.67%, -10.50%, -23.92%, -1.84%, -5.27%, 5.63%
653, MITO, Stealth BioTherapeutics Corp, Healthcare, Biotechnology, Cayman Islands, 77.30M, -, -, -, -, -, 40.50%, -16.70%, -, 66.90%, -, -156.50%, -, -, 2.10, 2.10, -, -, -, -, -, 11.38%, -21.26%, 3.79%, -30.10%, -8.36%, 11.15%
655, MLSS, Milestone Scientific Inc., Healthcare, Medical Instruments & Supplies, USA, 144.89M, -, -, 21.95, 7.17, -, 29.30%, 10.00%, -, 54.60%, 61.10%, -32.30%, -39.30%, -45.30%, 7.10, 6.20, 0.00, 0.02, 63.70%, -, -, -16.80%, -45.12%, 17.51%, 13.04%, -1.89%, 8.29%
