Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
164, NWSA, News Corporation, Communication Services, Broadcasting, USA, 15.78B, 38.39, -, 1.80, 1.95, 18.14, -918.70%, 32.64%, 62.74%, 110.70%, 3.00%, -0.40%, -0.70%, -17.50%, 1.20, 1.20, 0.12, 0.15, 48.60%, 1.80%, -0.60%, 1.79%, 10.80%, 49.94%, 120.33%, 50.19%, 2.98%
166, NYT, The New York Times Company, Communication Services, Publishing, USA, 7.24B, 34.59, 20.12, 3.99, 5.31, 32.01, -28.70%, 14.42%, 3.30%, 24.90%, 6.60%, 4.90%, 8.40%, 6.10%, 1.80, 1.80, 0.00, 0.00, 46.60%, 6.60%, 6.00%, -6.28%, -22.16%, 2.39%, 9.15%, -17.29%, 2.96%
168, OMC, Omnicom Group Inc., Communication Services, Advertising Agencies, USA, 17.77B, 12.81, 1.92, 1.35, 5.52, 10.91, -27.90%, 7.70%, 9.50%, 11.90%, 0.60%, 3.90%, 34.40%, 13.40%, 1.00, 1.00, 1.79, 1.79, 26.50%, 12.50%, 7.40%, -0.77%, 15.75%, 28.16%, 50.10%, 31.86%, 1.74%
170, ORAN, Orange S.A., Communication Services, Telecom Services, France, 33.73B, 10.25, -, 0.65, 0.99, -, 66.80%, 6.21%, -5.70%, 98.20%, -0.80%, -, -, 7.90%, -, -, -, -, 58.10%, -, -, 1.19%, 10.06%, 2.65%, 6.49%, 7.93%, 0.88%
172, PCOM, Points International Ltd., Communication Services, Internet Content & Information, Canada, 258.47M, 39.10, -, 1.29, 4.04, -, -147.10%, 39.30%, 25.00%, -199.80%, -21.40%, -, -, -9.30%, 1.50, 1.50, 0.02, 0.04, 15.10%, -, -, 12.07%, 10.59%, 47.24%, 134.91%, 22.61%, 3.74%
174, PHI, PLDT Inc., Communication Services, Telecom Services, Philippines, 5.75B, 11.39, -, 4.38, 0.05, -, -, -14.18%, 1.50%, 0.00%, 6.80%, -, -, -, -, 0.40, -, -, 88.00%, -, -, 3.69%, 3.34%, -0.29%, 12.81%, -1.22%, 1.98%
176, PLTK, Playtika Holding Corp., Communication Services, Electronic Gaming & Multimedia, Israel, 11.28B, 24.10, 1.22, 4.56, -, 24.44, -66.10%, 39.12%, 79.45%, -0.30%, 19.60%, 5.10%, -7.70%, 26.60%, 3.10, 3.10, -, -, 70.50%, 16.30%, 3.70%, -3.11%, -10.48%, -, -, -13.25%, 4.15%
178, PTNR, Partner Communications Company Ltd., Communication Services, Telecom Services, Israel, 877.99M, -, 117.75, 0.88, 1.61, 7.45, -20.10%, -, 2.00%, -50.50%, 3.20%, 0.20%, 0.70%, 2.10%, 1.10, 1.00, 1.09, 1.32, 16.00%, 2.70%, 0.40%, 8.28%, -10.11%, -10.80%, 12.68%, -11.96%, 2.40%
180, QTT, Qutoutiao Inc., Communication Services, Internet Content & Information, China, 654.50M, 5.36, -, 0.79, -, -, 60.20%, 250.43%, -, 83.70%, -21.50%, -47.00%, 88.90%, 2885.00%, 1.30, 1.30, -, -, 68.30%, -19.50%, -21.50%, -8.47%, -43.75%, -18.18%, -9.24%, 35.85%, 7.18%
161, NGMS, NeoGames S.A., Communication Services, Electronic Gaming & Multimedia, Israel, 1.48B, 67.76, -, 30.08, 29.14, -, 268.70%, 101.71%, -, 209.70%, -44.80%, -, -, 12.00%, 2.40, 2.40, 0.23, 0.63, -, -, -, 33.51%, 112.04%, 209.36%, -, 68.73%, 7.44%
163, NWS, News Corporation, Communication Services, Broadcasting, USA, 15.11B, -, -, 1.73, 1.87, -, -, -, -, 171.80%, -2.60%, -, -, -, -, -, -, -, -, -, -, 5.03%, 8.26%, 42.64%, 109.54%, 44.57%, 2.78%
165, NXST, Nexstar Media Group Inc., Communication Services, Broadcasting, USA, 6.59B, 6.45, -, 1.46, 2.56, 6.63, 261.50%, 44.29%, -, 34.20%, 2.00%, 6.40%, 36.00%, 10.10%, 1.90, 1.90, 2.95, 2.96, 62.40%, 29.00%, 18.90%, 0.48%, 5.34%, 38.92%, 82.34%, 39.12%, 2.83%
167, OIBR-C, Oi S.A., Communication Services, Telecom Services, Brazil, 1.74B, -, -, 0.19, 0.22, -, -, -, -, -, -2.80%, -, -, -, -, -, -, -, -, -, -, -7.01%, -6.41%, -21.08%, 127.98%, -28.08%, 4.02%
169, OOMA, Ooma Inc., Communication Services, Telecom Services, USA, 440.80M, 45.56, -, 2.53, 11.16, -, 87.80%, 36.54%, 47.70%, 75.40%, 9.10%, -4.90%, -11.60%, -7.20%, 1.20, 0.90, 0.00, 0.00, 61.80%, -2.70%, -2.40%, 17.78%, 19.23%, 25.88%, 54.78%, 34.79%, 3.72%
171, ORBC, ORBCOMM Inc., Communication Services, Telecom Services, USA, 892.96M, 238.09, -, 3.63, 4.49, 17.97, -86.80%, 155.60%, 20.00%, -50.00%, -3.80%, -7.00%, -17.70%, -3.20%, 2.10, 1.70, 1.04, 1.09, 52.60%, -8.00%, -15.30%, -2.27%, 39.87%, 83.44%, 308.39%, 50.81%, 0.59%
173, PERI, Perion Network Ltd., Communication Services, Internet Content & Information, Israel, 541.35M, 22.88, -, 1.54, 2.12, 16.61, -27.40%, 64.32%, -, 95.20%, 35.90%, 3.50%, 6.30%, 6.70%, 1.60, 1.60, 0.00, 0.00, 93.70%, 4.30%, 3.50%, -7.34%, -23.39%, 115.36%, 200.18%, 29.93%, 5.88%
175, PINS, Pinterest Inc., Communication Services, Internet Content & Information, USA, 40.95B, 49.28, -, 21.49, 17.65, 177.66, 93.40%, 44.65%, -, 85.90%, 78.40%, -0.40%, -0.40%, -6.40%, 11.80, 11.80, 0.00, 0.00, 74.60%, -1.00%, -0.50%, -4.27%, -21.63%, -3.14%, 221.83%, -0.91%, 4.71%
177, PSO, Pearson plc, Communication Services, Publishing, United Kingdom, 8.82B, 20.82, -, 1.83, 1.50, 32.68, 20.90%, 15.43%, -3.40%, -32.20%, -15.90%, 4.10%, 7.30%, 6.40%, 2.10, 2.00, 0.34, 0.40, 48.00%, 12.10%, 9.10%, 0.17%, 9.57%, 33.79%, 101.38%, 27.23%, 1.40%
179, QNST, QuinStreet Inc., Communication Services, Advertising Agencies, USA, 985.00M, 25.05, 1.82, 1.81, 3.35, 20.87, -71.40%, 11.57%, 25.00%, -65.20%, 19.00%, 5.30%, 7.90%, 2.20%, 1.70, 1.70, 0.00, 0.00, 11.70%, 4.60%, 4.00%, -10.92%, -26.05%, -1.95%, 78.60%, -15.53%, 4.02%
182, RADI, Radius Global Infrastructure Inc., Communication Services, Telecom Services, USA, 943.36M, -, -, 12.36, 2.08, -, 58.30%, 13.10%, -, 46.90%, 42.30%, -10.30%, -29.40%, -10.30%, 1.60, 1.60, 1.83, 1.86, 98.90%, -76.90%, -, 6.17%, 25.39%, 79.57%, -, 24.51%, 4.16%
184, RBLX, Roblox Corporation, Communication Services, Electronic Gaming & Multimedia, USA, 55.54B, 115.77, -, 48.33, 92.84, -, -256.80%, 2.92%, 1.10%, -74.30%, 139.50%, -16.90%, 461.70%, 102.80%, 1.40, 1.40, 0.00, 0.00, 74.20%, -28.60%, -27.20%, 23.19%, -, -, -, 34.92%, 7.67%
186, RDCM, RADCOM Ltd., Communication Services, Telecom Services, Israel, 141.68M, -, -, 3.69, 2.00, -, 42.20%, 10.00%, 15.00%, 41.00%, 9.60%, -3.10%, -3.90%, -6.70%, 6.60, 6.50, 0.00, 0.00, 73.90%, -9.00%, -7.40%, 7.47%, 2.55%, 11.76%, 46.79%, -8.04%, 2.76%
188, RELX, RELX PLC, Communication Services, Publishing, United Kingdom, 50.18B, 19.16, 4.10, 4.97, 16.86, 52.49, -17.30%, 11.89%, 7.10%, -6.10%, -6.00%, 8.60%, 57.30%, 15.10%, 0.50, 0.50, 2.99, 3.39, 65.00%, 23.30%, 17.20%, -0.57%, 9.56%, 11.67%, 12.19%, 5.96%, 0.89%
190, ROKU, Roku Inc., Communication Services, Entertainment, USA, 46.21B, 339.58, -, 22.74, 18.41, 293.77, 72.90%, 148.42%, -, 219.60%, 79.00%, 4.70%, 7.60%, -1.40%, 4.40, 4.30, 0.04, 0.04, 48.90%, 5.50%, 5.60%, -2.80%, -17.51%, 24.69%, 216.60%, 4.42%, 5.35%
192, SBGI, Sinclair Broadcast Group Inc., Communication Services, Broadcasting, USA, 2.59B, 193.62, -, 0.44, -, 2.18, 84.40%, 103.60%, 1.60%, -112.00%, -6.10%, -18.30%, 380.30%, -18.80%, 3.20, 3.20, -, -, 49.90%, -52.60%, -43.60%, 1.38%, 3.19%, 19.00%, 80.26%, 5.78%, 4.01%
194, SCOR, comScore Inc., Communication Services, Advertising Agencies, USA, 321.92M, -, -, 0.90, 1.39, 14.12, 87.40%, 44.40%, 20.00%, -160.50%, 0.90%, -10.80%, -31.30%, -5.10%, 0.60, 0.60, 0.00, 0.00, 48.40%, -8.30%, -20.20%, 5.26%, -0.50%, 59.36%, 6.24%, 60.64%, 6.63%
196, SCR, Score Media and Gaming Inc., Communication Services, Electronic Gaming & Multimedia, Canada, 844.25M, -, -, 44.48, -, -, -, -, -, -, -15.90%, -, -, -, -, -, -, -, -, -, -, -2.90%, -42.07%, 179.50%, 309.82%, 40.41%, 7.60%
198, SFUN, Fang Holdings Limited, Communication Services, Internet Content & Information, China, 111.54M, -, -, 0.52, 0.16, -, 73.30%, -, -, 99.60%, 13.90%, -0.40%, -1.10%, 2.70%, 1.10, 1.10, 0.59, 1.10, 91.90%, 15.10%, -3.00%, -0.34%, -10.43%, 5.89%, 9.16%, -12.84%, 1.14%
200, SHEN, Shenandoah Telecommunications Company, Communication Services, Telecom Services, USA, 2.52B, 134.84, 18.59, 11.08, 3.93, -, 10.10%, -79.19%, 24.40%, 288.00%, 12.40%, -, -, 0.00%, 1.20, -, 0.00, 1.08, 59.90%, -, -, 2.63%, 10.55%, 9.50%, -5.17%, 15.35%, 2.53%
181, QUOT, Quotient Technology Inc., Communication Services, Advertising Agencies, USA, 1.03B, 392.00, -, 2.23, 4.34, 27.76, -77.90%, 116.70%, 20.00%, 22.20%, 16.70%, -10.90%, -24.30%, -12.30%, 3.00, 3.00, 0.72, 0.72, 37.50%, -10.20%, -13.40%, -30.95%, -16.36%, 58.70%, 68.97%, 24.84%, 4.50%
183, RBBN, Ribbon Communications Inc., Communication Services, Telecom Services, USA, 1.09B, 13.03, 1.50, 1.24, 1.69, 37.12, 151.70%, 11.96%, 12.00%, -11.70%, 22.00%, 5.30%, 12.70%, -0.30%, 1.30, 1.20, 0.57, 0.60, 59.40%, 2.00%, 8.80%, 3.77%, -15.26%, 19.23%, 69.09%, 13.41%, 3.92%
185, RCI, Rogers Communications Inc., Communication Services, Telecom Services, Canada, 25.95B, 11.68, 1.79, 2.24, 3.12, 37.81, -21.00%, 14.08%, 11.00%, 2.60%, 2.10%, 4.20%, 16.20%, 8.00%, 0.90, 0.80, 1.71, 1.96, 42.30%, 22.10%, 11.40%, 4.01%, 17.76%, 10.62%, 23.27%, 10.86%, 1.30%
187, RDI, Reading International Inc., Communication Services, Entertainment, USA, 173.97M, 164.00, -, 3.49, 1.51, -, -156.70%, 105.30%, -, 416.70%, -56.70%, -5.90%, -44.80%, -15.60%, 0.90, 0.90, 2.52, 2.55, -58.40%, -, -80.80%, 7.89%, -10.87%, 67.77%, 87.43%, 30.68%, 4.22%
189, RNWK, RealNetworks Inc., Communication Services, Electronic Gaming & Multimedia, USA, 113.00M, -, -, 1.68, 2.53, -, 68.20%, 61.40%, -, -127.30%, -5.40%, -, -, -10.40%, 1.90, 1.90, 0.06, 0.00, 76.10%, -, -, -10.86%, -43.06%, 50.63%, 28.65%, 52.56%, 7.91%
191, SALM, Salem Media Group Inc., Communication Services, Broadcasting, USA, 54.01M, 8.04, 5.32, 0.23, 0.39, 2.24, -92.90%, 47.06%, 7.00%, 100.60%, 1.90%, 0.30%, 1.10%, -10.70%, 1.20, 1.20, 1.65, 1.66, 19.50%, 6.20%, 0.60%, -4.29%, -27.17%, 87.85%, 123.38%, 93.27%, 8.14%
193, SCHL, Scholastic Corporation, Communication Services, Publishing, USA, 1.14B, -, -, 0.97, 0.98, -, -390.50%, -, 9.10%, 67.70%, -25.70%, -1.50%, -2.70%, -3.00%, 1.40, 1.00, 0.00, 0.16, 46.30%, -6.60%, -2.70%, 10.68%, 13.78%, 36.85%, 14.56%, 34.72%, 2.81%
195, SCPL, SciPlay Corporation, Communication Services, Electronic Gaming & Multimedia, USA, 2.17B, 16.98, 1.40, 3.54, 4.82, 11.98, -40.00%, 7.74%, 13.90%, 13.70%, 27.70%, 4.00%, 28.80%, 183.30%, 6.30, 6.30, 0.00, 0.00, 68.40%, 26.50%, 3.50%, -5.58%, -10.44%, 17.83%, 23.04%, 24.55%, 5.09%
197, SE, Sea Limited, Communication Services, Electronic Gaming & Multimedia, Singapore, 136.68B, -, -, 25.20, 38.31, -, -1.20%, 25.90%, -, -34.80%, 146.70%, -20.10%, -84.00%, -28.10%, 1.80, 1.80, 0.52, 0.00, 33.00%, -25.50%, -32.40%, -1.40%, 1.90%, 42.51%, 217.34%, 27.22%, 5.27%
199, SGA, Saga Communications Inc., Communication Services, Broadcasting, USA, 137.41M, -, -, 1.43, 0.73, 22.53, -114.50%, -, 2.00%, -41.50%, -9.40%, -0.80%, -1.00%, -1.00%, 5.10, 5.10, 0.05, 0.05, 14.80%, -1.20%, -2.00%, 5.03%, 3.55%, 6.02%, -11.14%, -1.71%, 7.51%
202, SIRI, Sirius XM Holdings Inc., Communication Services, Broadcasting, USA, 25.40B, 19.84, 68.76, 3.12, -, 19.71, -84.20%, 23.05%, 10.10%, -19.90%, 5.40%, 0.50%, -3.50%, 8.50%, 0.30, 0.30, -, -, 55.00%, 7.40%, 0.70%, 1.96%, 3.82%, -3.40%, 7.39%, -1.88%, 2.14%
204, SJR, Shaw Communications Inc., Communication Services, Telecom Services, Canada, 14.90B, 19.95, 6.40, 3.32, 3.17, 13.19, -6.70%, 6.24%, 3.94%, 33.10%, 1.80%, 4.60%, 12.40%, 8.20%, 0.80, 0.80, 1.00, 1.05, 45.20%, 22.10%, 13.50%, 3.00%, 69.16%, 70.90%, 77.07%, 70.22%, 1.07%
206, SKM, SK Telecom Co.Ltd, Communication Services, Telecom Services, South Korea, 20.65B, 1.90, 134.00, 1.22, 0.96, 9.71, 68.70%, 53.60%, 0.10%, 86.90%, 7.40%, 3.70%, 7.30%, 2.10%, 1.10, 1.10, 0.45, 0.52, 95.90%, 6.50%, 9.10%, 4.77%, 30.56%, 38.52%, 66.44%, 30.88%, 1.23%
208, SMWB, SIMILARWEB LTD., Communication Services, Internet Content & Information, Israel, 1.60B, -, -, 15.65, -, -, -28.90%, -, -, -95.10%, 42.70%, -, -, 17.20%, 0.70, 0.70, -, -, 78.00%, -24.90%, -28.10%, -, -, -, -, -2.42%, -
210, SOGO, Sogou Inc., Communication Services, Internet Content & Information, China, 3.28B, 19.60, -, 4.07, 3.23, -, -224.60%, 19.44%, 13.66%, 209.40%, -46.70%, -2.90%, -4.10%, -14.60%, 3.20, -, 0.00, 0.00, 22.30%, -18.20%, -5.10%, -0.59%, 1.57%, -4.75%, 164.26%, 3.44%, 0.97%
212, SPOK, Spok Holdings Inc., Communication Services, Telecom Services, USA, 222.20M, -, -, 1.51, 1.14, 17.63, -312.10%, -, -, 50.20%, -3.50%, -14.20%, -18.80%, -22.50%, 2.00, -, 0.00, 0.00, 61.40%, -13.80%, -28.60%, 14.19%, 7.36%, 18.24%, 13.63%, 4.85%, 3.43%
214, SRAX, SRAX Inc., Communication Services, Advertising Agencies, USA, 121.32M, 27.50, -, 14.11, 4.12, -, 26.30%, 205.90%, 15.00%, 102.90%, 309.10%, -49.10%, -93.40%, -44.00%, 0.60, 0.60, 0.02, 0.38, 70.10%, -, -, 24.06%, 8.08%, 76.16%, 186.13%, 59.16%, 9.73%
216, SSTK, Shutterstock Inc., Communication Services, Internet Content & Information, USA, 3.28B, 28.48, 2.65, 4.76, 7.49, 23.18, 249.20%, 11.36%, 13.00%, 558.40%, 13.60%, 13.90%, 24.30%, 16.00%, 1.70, 1.70, 0.00, 0.00, 63.40%, 17.10%, 14.10%, 0.70%, 1.71%, 34.94%, 139.32%, 26.57%, 3.37%
218, TC, TuanChe Limited, Communication Services, Internet Content & Information, China, 65.70M, 4.34, -, 1.27, 1.34, -, 37.00%, 348.30%, -, 63.50%, -9.30%, -33.40%, -48.30%, -59.20%, 1.80, 1.80, 0.00, 0.00, 73.10%, -51.90%, -49.40%, -20.80%, -21.00%, -21.20%, -39.24%, -5.67%, 6.61%
220, TEF, Telefonica S.A., Communication Services, Telecom Services, Spain, 26.84B, 11.88, 1.35, 0.52, 1.81, 4.54, 51.00%, 8.25%, 9.00%, 157.50%, -9.00%, 1.70%, 15.50%, 5.60%, 1.20, 1.20, 3.65, 4.39, -, 10.60%, 4.30%, 5.05%, 12.13%, 17.97%, 14.96%, 23.51%, 1.48%
201, SIFY, Sify Technologies Limited, Communication Services, Telecom Services, India, 578.89M, 24.77, -, 1.81, 0.05, -, -43.10%, 44.44%, -, 53.60%, 7.00%, -, -, 7.00%, -, -, -, -, 39.00%, 9.20%, 3.50%, 10.27%, -6.94%, 187.50%, 246.24%, 153.54%, 6.83%
203, SJ, Scienjoy Holding Corporation, Communication Services, Broadcasting, China, 254.73M, -, -, 1.62, 3.17, -, -, -, -, -, 71.40%, 36.20%, 75.40%, 40.80%, 1.70, 1.70, 0.00, 0.00, 20.90%, 19.40%, 17.50%, -6.08%, -18.20%, -15.84%, -8.09%, -5.54%, 7.16%
205, SKLZ, Skillz Inc., Communication Services, Electronic Gaming & Multimedia, USA, 6.87B, -, -, 29.84, 10.36, -, -474.80%, 35.40%, -, 43.40%, -1.60%, -, -, -175.60%, 18.30, 18.30, 0.00, 0.00, -, -, -, -5.24%, -50.35%, 30.89%, 65.76%, -15.05%, 9.14%
207, SLGG, Super League Gaming Inc., Communication Services, Electronic Gaming & Multimedia, USA, 111.28M, -, -, 42.80, 2.25, -, 57.80%, 27.40%, -, 61.00%, 300.00%, -83.80%, -94.50%, -154.90%, 23.30, 23.30, 0.03, 0.03, 58.60%, -, -, -14.26%, 37.65%, 145.70%, 38.48%, 61.48%, 10.22%
209, SNAP, Snap Inc., Communication Services, Internet Content & Information, USA, 93.04B, 91.62, -, 33.07, 54.49, -, 13.60%, 208.18%, -, 10.90%, 66.40%, -18.90%, -43.90%, -22.00%, 4.30, 4.30, 1.32, 1.32, 52.30%, -31.20%, -32.90%, -0.26%, -6.82%, 36.35%, 227.98%, 24.07%, 5.00%
211, SOHU, Sohu.com Limited, Communication Services, Internet Content & Information, China, 695.33M, 17.27, -, 0.88, 1.78, -, 65.10%, -33.92%, -, 438.40%, 24.20%, -, -, -8.00%, 1.80, 1.80, 0.24, 1.43, 74.00%, -, -, -7.45%, -6.82%, -7.06%, 163.13%, 10.60%, 3.79%
213, SPOT, Spotify Technology S.A., Communication Services, Internet Content & Information, Luxembourg, 45.70B, -, -, 4.58, 11.64, 154.24, -201.30%, 61.50%, -, 2200.00%, 16.20%, -8.70%, -21.00%, -4.90%, 1.30, 1.30, 0.56, 0.00, 25.60%, -3.20%, -6.80%, -7.85%, -24.81%, -10.56%, 33.52%, -23.23%, 3.92%
215, SSP, The E.W. Scripps Company, Communication Services, Broadcasting, USA, 1.81B, 8.08, 1.17, 0.91, 1.11, 6.98, -51.40%, 194.94%, 10.00%, -12.30%, 30.60%, 5.70%, 24.00%, 6.10%, 2.50, 2.50, 2.35, 2.36, 72.60%, 21.20%, 13.70%, -2.17%, 4.59%, 57.58%, 144.64%, 38.72%, 4.19%
217, T, AT&T Inc., Communication Services, Telecom Services, USA, 212.13B, 9.38, -, 1.23, 1.27, 14.67, -139.60%, -1.07%, 1.39%, 64.20%, 2.70%, -0.50%, -1.40%, 1.70%, 0.80, 0.80, 0.97, 1.09, 52.70%, 3.80%, -1.40%, -6.09%, 4.77%, 1.52%, -4.63%, 2.33%, 1.96%
219, TDS, Telephone and Data Systems Inc., Communication Services, Telecom Services, USA, 2.74B, 25.17, -, 0.52, 0.61, 39.12, 88.40%, 1.59%, -, -17.40%, 4.50%, 1.70%, 4.50%, 2.90%, 2.70, 2.60, 0.82, 0.83, 54.40%, 5.60%, 4.10%, 9.54%, 42.41%, 31.43%, 25.52%, 38.50%, 2.77%
222, TGNA, TEGNA Inc., Communication Services, Broadcasting, USA, 4.30B, 6.55, 0.84, 1.44, 2.00, 7.43, 67.30%, 41.58%, 10.00%, 29.10%, 6.30%, 7.40%, 26.50%, 12.80%, 1.80, 1.80, 1.64, 1.64, 48.70%, 29.90%, 17.10%, -5.32%, 7.42%, 31.99%, 65.44%, 39.00%, 2.33%
224, TIGO, Millicom International Cellular S.A., Communication Services, Telecom Services, Luxembourg, 4.58B, 25.21, -, 1.10, 2.20, 24.36, -460.80%, 116.22%, -, 134.40%, 0.00%, -1.50%, -8.70%, 3.80%, 0.80, 0.80, 3.00, 3.12, 72.00%, 9.80%, -4.30%, 12.62%, 16.71%, 11.78%, 83.87%, 15.27%, 1.65%
226, TKC, Turkcell Iletisim Hizmetleri A.S., Communication Services, Telecom Services, Turkey, 4.09B, 5.41, 0.23, 1.15, 1.58, -, 71.30%, 47.51%, 33.80%, 27.60%, 17.50%, -, -, 17.60%, 2.00, 1.90, 0.88, 1.15, 29.50%, -, -, -1.69%, -16.37%, -7.55%, -10.23%, -13.73%, 1.58%
228, TME, Tencent Music Entertainment Group, Communication Services, Internet Content & Information, China, 26.08B, 27.04, 22.08, 5.43, 3.23, 29.22, 3.90%, 35.35%, 1.83%, 2.80%, 24.00%, 6.50%, 8.30%, 5.70%, 3.10, 3.10, 0.10, 0.11, 31.90%, 12.50%, 13.70%, -11.57%, -41.55%, -5.80%, 21.83%, -18.19%, 4.46%
230, TPCO, Tribune Publishing Company, Communication Services, Publishing, USA, 636.45M, 11.66, -, 0.85, 2.63, -, 197.20%, 39.60%, -, -93.50%, -10.40%, -, -, -, -, -, -, -, -, -, -, -1.03%, 1.59%, 39.53%, 79.79%, 25.99%, 1.31%
232, TRUE, TrueCar Inc., Communication Services, Internet Content & Information, USA, 592.77M, 109.44, -, 2.24, 1.56, -, 66.20%, 183.30%, -, 12.00%, -17.50%, -, -, -4.80%, 7.90, 7.90, 0.00, 0.00, 92.10%, -, -, 31.04%, 14.09%, 45.93%, 118.89%, 40.71%, 5.17%
234, TSQ, Townsquare Media Inc., Communication Services, Advertising Agencies, USA, 222.39M, 6.93, -, 0.61, 19.76, 7.86, -37.90%, 53.46%, 12.00%, 88.20%, -4.90%, -3.90%, -38.60%, -7.80%, 1.00, 1.00, 30.35, 30.35, 24.90%, 0.30%, -7.90%, 35.72%, 29.25%, 130.12%, 209.40%, 107.66%, 4.22%
236, TTWO, Take-Two Interactive Software Inc., Communication Services, Electronic Gaming & Multimedia, USA, 21.57B, 25.96, 2.67, 6.39, 6.41, 25.57, 43.60%, 43.16%, 13.69%, 75.60%, 10.40%, 10.20%, 19.60%, 16.20%, 1.90, 1.90, 0.00, 0.00, 54.50%, 18.70%, 17.50%, 5.15%, -1.01%, 6.66%, 36.27%, -10.70%, 2.44%
238, TV, Grupo Televisa S.A.B., Communication Services, Broadcasting, Mexico, 7.36B, 43.23, 1.65, 1.50, 1.97, 15.37, -128.00%, 3.45%, 11.10%, 93.90%, 2.60%, 2.70%, 11.00%, 6.00%, 1.40, 1.30, 1.80, 1.84, 41.70%, 18.00%, 8.00%, -1.07%, 74.33%, 55.52%, 119.83%, 57.40%, 3.08%
240, TWTR, Twitter Inc., Communication Services, Internet Content & Information, USA, 46.36B, 53.51, -, 11.75, 5.97, 226.79, -177.30%, 38.27%, 40.22%, 825.30%, 28.30%, -7.80%, -13.60%, -9.30%, 4.80, 4.80, 0.55, 0.67, 62.90%, 2.20%, -26.90%, -10.89%, -25.29%, 24.92%, 87.28%, 7.11%, 3.66%
221, TEO, Telecom Argentina S.A., Communication Services, Telecom Services, Argentina, 1.22B, 53.15, -, 0.39, 0.53, -, 4.70%, 150.00%, -, 140.20%, -7.80%, -, -, 1.80%, 0.60, 0.60, 0.42, 0.51, 74.50%, -, -, 24.51%, -1.37%, -30.00%, -29.66%, -12.50%, 5.35%
223, THRY, Thryv Holdings Inc., Communication Services, Internet Content & Information, USA, 1.00B, 12.78, -, 0.94, 4.19, 5.60, 21.60%, -23.05%, -, -69.90%, -11.90%, 12.00%, 126.30%, 33.30%, 1.30, 1.30, 3.08, 3.38, 65.90%, 14.50%, 14.70%, -7.29%, 29.93%, 194.77%, -, 114.81%, 9.22%
225, TIMB, TIM S.A., Communication Services, Telecom Services, Brazil, 5.56B, -, -, 1.68, 1.25, -, -49.10%, -, -, 71.10%, 3.00%, -, -, 7.80%, 1.30, 1.20, 0.32, 0.47, 53.30%, -, -, 1.40%, 2.47%, -6.27%, -3.26%, -16.67%, 1.97%
227, TLK, Perusahaan Perseroan Persero PT Telekomunikasi Indonesia Tbk, Communication Services, Telecom Services, Indonesia, 23.37B, -, 2.02, 2.47, 3.09, 13.76, 7.10%, -, 8.70%, -5.80%, -1.90%, 8.40%, 18.70%, 21.40%, 0.80, 0.80, 0.37, 0.57, 70.10%, 31.70%, 13.90%, 3.38%, -4.44%, 1.18%, 10.14%, -1.28%, 1.40%
229, TMUS, T-Mobile US Inc., Communication Services, Telecom Services, USA, 176.19B, 43.32, 1.84, 2.29, 2.65, -, -40.80%, 49.43%, 35.41%, -32.20%, 77.80%, 1.60%, 4.70%, 4.10%, 1.00, 0.80, 1.14, 1.22, 58.70%, 9.40%, 4.00%, 5.55%, 14.47%, 9.87%, 41.39%, 4.89%, 2.16%
231, TRKA, Troika Media Group Inc., Communication Services, Advertising Agencies, USA, 101.33M, -, -, 6.31, -, -, -, -, -, -, -54.10%, -, -, -, -, -, -, -, -, -, -, -6.79%, -, -, -, -16.35%, 10.31%
233, TRVG, trivago N.V., Communication Services, Internet Content & Information, Germany, 1.37B, 172.17, -, 7.65, 1.74, 218.05, 92.70%, 133.30%, 33.34%, 96.90%, -72.70%, -4.60%, -5.70%, -36.70%, 7.30, 7.30, 0.00, 0.00, 93.30%, -31.50%, -25.70%, 8.49%, -9.79%, 76.00%, 88.57%, 63.64%, 6.87%
235, TTGT, TechTarget Inc., Communication Services, Internet Content & Information, USA, 1.99B, 34.84, 6.04, 11.72, 10.87, 39.68, -0.10%, 8.32%, 20.00%, -20.20%, 68.80%, 4.80%, 9.50%, 4.90%, 2.90, 2.90, 1.07, 0.00, 73.40%, 13.20%, 9.80%, -10.04%, -21.57%, 36.68%, 155.77%, 18.95%, 5.15%
237, TU, TELUS Corporation, Communication Services, Telecom Services, Canada, 28.66B, 18.09, 2.46, 2.20, 2.43, 47.69, -34.90%, 14.30%, 12.00%, -9.00%, 9.80%, 2.80%, 9.40%, 6.30%, 0.80, 0.80, 1.18, 1.37, 60.40%, 15.70%, 7.60%, 8.20%, 9.89%, 17.44%, 29.95%, 13.94%, 1.20%
239, TWLO, Twilio Inc., Communication Services, Internet Content & Information, USA, 58.49B, 1909.09, -, 29.44, 5.48, -, -41.80%, 212.50%, 20.50%, -81.50%, 61.70%, -7.10%, -8.40%, -5.50%, 12.20, 12.20, 0.12, 0.12, 51.40%, -30.10%, -30.30%, -10.51%, -19.19%, 9.98%, 70.04%, -0.74%, 5.29%
